gene,importance_sum,degree,importance_mean
UTP20,0.002939893,4,0.0007349732331931591
ZNF420,0.0029357004,7,0.0004193857644817659
TAF15,0.0029344554,21,0.0001397359717105116
FIBP,0.002931951,2,0.0014659755397588015
LYPD4,0.0029312565,3,0.000977085515235861
ARHGAP31,0.0029218316,7,0.00041740450875035355
STARD13,0.0029217652,8,0.0003652206505648792
CMAS,0.0029210355,14,0.00020864539380584444
EIF2AK2,0.0029174683,34,8.580789161736474e-05
EIF4E2,0.0029121693,14,0.00020801209445510591
HTR3D,0.0029113637,5,0.0005822727456688881
NUAK1,0.0029099458,6,0.00048499096495409805
KCNK9,0.002908036,9,0.0003231151236428155
NUF2,0.0029066917,18,0.00016148287492493787
TIE1,0.002903063,1,0.0029030630830675364
COQ6,0.002902313,8,0.00036278911284171045
SSTR2,0.0028983923,15,0.0001932261511683464
PEMT,0.0028977434,15,0.0001931828912347555
IL17F,0.0028967115,6,0.0004827852438514431
PLA2R1,0.0028966167,2,0.0014483083505183458
GPAT3,0.0028951738,10,0.00028951738495379685
AGBL3,0.002894682,3,0.0009648940370728573
UGT8,0.0028887219,15,0.00019258145863811175
CACNG8,0.0028879498,21,0.0001375214196741581
KNTC1,0.0028864297,18,0.00016035720343805023
PDCD1LG2,0.0028821481,6,0.0004803580231964588
CARD14,0.0028820094,2,0.0014410046860575676
CHST15,0.0028802326,11,0.0002618393310430375
AQP9,0.002876921,7,0.0004109887273183891
CTSB,0.002875572,19,0.00015134589844628384
VAPB,0.0028742838,17,0.0001690755187369445
NRG1,0.0028738396,55,5.225162868472663e-05
OR4X1,0.002873511,3,0.000957837017873923
GRIK3,0.002872064,9,0.00031911822346349555
DHX16,0.0028615242,6,0.00047692070559908945
LTBR,0.002858343,11,0.00025984936986457217
ARAP2,0.002857139,14,0.00020408136437513998
SLC39A8,0.0028562592,11,0.00025965993038632655
RGS1,0.0028548012,15,0.00019032008325060208
KDM4C,0.0028537838,11,0.00025943488898602396
KCNQ5,0.0028505763,5,0.0005701152607798576
ISG20,0.0028480322,4,0.0007120080408640206
KLHL2,0.0028412838,7,0.0004058976857257741
CCRL2,0.0028390689,8,0.0003548836102709174
TTLL8,0.0028390589,3,0.0009463529568165541
SSR2,0.0028366752,4,0.0007091687875799835
PBX1,0.0028362365,14,0.0002025883212419493
MIR17HG,0.0028327818,1,0.002832781756296754
FAR1,0.0028276495,5,0.0005655298940837383
NECTIN1,0.0028231938,10,0.00028231937903910875
RASA2,0.0028179206,13,0.00021676312630566268
ADGRG6,0.002814977,3,0.0009383256547152996
CD300LF,0.0028137993,3,0.0009379331022500992
CRACR2A,0.002813081,4,0.0007032702560536563
ETV3,0.0028084312,1,0.002808431163430214
MED24,0.0028045254,6,0.0004674209048971534
CPM,0.0028026784,3,0.0009342261279622713
SLC9A9,0.002799589,4,0.0006998972385190427
DNAJC19,0.0027976807,2,0.001398840337060392
NKX3-1,0.0027971752,5,0.0005594350397586823
OPRK1,0.002794925,18,0.00015527360503458313
RAB1A,0.0027945638,26,0.0001074832219343919
SEMA4D,0.0027943542,9,0.0003104838025238779
FAM83B,0.0027923547,7,0.0003989078104496002
HPSE2,0.0027879071,8,0.00034848839277401567
STAT4,0.002787046,30,9.290153005470832e-05
MANBA,0.002785587,8,0.0003481983731035143
PLSCR1,0.0027846019,2,0.0013923009391874075
SRSF3,0.002782149,14,0.00019872492911028012
MYCN,0.0027813113,3,0.000927103760962685
SLC25A21,0.0027800158,4,0.0006950039532966912
EVC,0.00277501,8,0.0003468762442935258
TNFSF14,0.0027703494,9,0.00030781659815046523
ZNF302,0.0027669948,4,0.0006917486898601055
LRSAM1,0.0027660741,5,0.000553214829415083
ARHGEF16,0.00276591,13,0.00021276230780551067
PPL,0.002765176,6,0.000460862647742033
PEX2,0.0027647763,8,0.000345597043633461
KHDRBS2,0.0027644644,4,0.000691116089001298
ST8SIA5,0.002762009,8,0.00034525111550465226
EPB41L3,0.00274883,8,0.00034360375138930976
HLA-DRB5,0.0027463855,40,6.865963805466891e-05
P4HA2,0.002746112,9,0.000305123549575607
ICAM3,0.0027418502,11,0.0002492591103708202
KPNA7,0.0027410719,5,0.0005482143722474575
ETS1,0.0027394362,33,8.301321896865512e-05
IRF5,0.0027385317,15,0.00018256877859433492
SLC37A2,0.0027382318,5,0.0005476463586091996
HNF4G,0.002735893,6,0.0004559821682050824
DNMT3A,0.002733817,21,0.00013018176624817506
PAPPA2,0.0027333237,2,0.001366661861538887
ROR1,0.0027300066,12,0.00022750054874146977
SLC25A37,0.0027271535,2,0.0013635767390951514
KPNA3,0.0027247663,6,0.00045412771093348664
COL11A1,0.0027241653,10,0.00027241653297096493
BTN3A2,0.0027204808,3,0.0009068269282579422
DNAJB4,0.0027172815,1,0.0027172814588993788
PARP2,0.0027048925,19,0.00014236276528160823
ATP13A2,0.002698894,4,0.0006747234729118645
PLEKHH1,0.0026986045,1,0.0026986044831573963
GALC,0.0026959076,12,0.00022465896715099612
ABCA4,0.0026937928,6,0.0004489654675126076
TBL1XR1,0.002692412,33,8.158823898570104e-05
SGPP2,0.0026906496,16,0.0001681655994616449
GM2A,0.0026888172,9,0.00029875746824675135
ULK3,0.0026871236,4,0.000671780901029706
CCNA1,0.0026860754,81,3.3161424698285115e-05
ADAMTS19,0.0026842928,4,0.0006710732122883201
CRTC3,0.0026834854,1,0.0026834853924810886
SYNJ2,0.002679363,18,0.00014885349406136406
IZUMO1R,0.0026773913,5,0.0005354782566428185
EOMES,0.0026756993,8,0.00033446241286583245
VIP,0.0026756423,25,0.00010702569037675858
PJA2,0.002674994,4,0.000668748514726758
GABRR1,0.0026710813,10,0.00026710813399404286
SARM1,0.0026709912,7,0.0003815701763544764
RALGAPA2,0.0026705677,3,0.0008901892385135094
NANOGP8,0.002669377,2,0.0013346885098144412
UBAC1,0.002667443,4,0.0006668607238680124
LSM4,0.0026666718,9,0.0002962968622644742
GPNMB,0.0026660485,4,0.0006665121181868017
LY6D,0.0026642247,3,0.0008880749034384886
HGS,0.0026626424,47,5.665196581406796e-05
DCLRE1B,0.0026612896,2,0.0013306448236107826
GALNT5,0.0026589716,8,0.0003323714481666684
BEST3,0.0026583974,3,0.000886132474988699
CD19,0.0026580265,30,8.860088419169188e-05
SEC14L1,0.0026566344,2,0.0013283172156661749
OR10A2,0.002650318,4,0.000662579492200166
SEC16B,0.0026502716,8,0.0003312839544378221
MSI2,0.0026498518,7,0.00037855026312172413
NRN1,0.0026494127,4,0.0006623531808145344
LPAR1,0.002648561,23,0.00011515482733755007
FCAR,0.0026457536,5,0.0005291507113724947
OR6K6,0.002641036,3,0.000880345314120253
KDM5A,0.0026394124,3,0.0008798041380941868
PDE6A,0.0026357786,17,0.0001550458015545326
GABRR3,0.0026338284,10,0.00026338284369558095
GAK,0.0026336224,5,0.0005267244763672352
ST8SIA1,0.0026270305,14,0.00018764503433236053
RIPOR2,0.002625065,4,0.0006562662310898304
ZIM3,0.002623718,4,0.000655929499771446
TNFRSF13B,0.002623268,10,0.0002623267937451601
FGD3,0.00262114,13,0.00020162616139994218
SLC6A7,0.00262084,11,0.00023825817995450714
SLC16A10,0.0026153512,11,0.00023775920271873474
CD53,0.002612976,3,0.0008709919638931751
FABP6,0.0026096217,14,0.00018640155238764628
ACP6,0.0026067097,7,0.00037238710293812413
MYO9B,0.0026063703,17,0.0001533158972640248
KCNC2,0.0026010147,3,0.0008670048943410317
CNTN6,0.002598222,8,0.00032477776403538883
CCR4,0.0025951602,17,0.00015265647979343638
COL7A1,0.0025942605,20,0.000129713024944067
GRIK4,0.0025932302,8,0.00032415377791039646
BCO2,0.0025931338,7,0.00037044769019952843
SLC5A10,0.0025896158,7,0.0003699451086244413
OR2F2,0.002589483,4,0.0006473707617260516
SMYD1,0.0025884341,3,0.0008628113816181818
DGKD,0.0025868544,13,0.00019898879914902724
NT5C3A,0.0025866474,14,0.00018476052874965326
STEAP4,0.0025856476,2,0.001292823813855648
SEPTIN8,0.0025833552,3,0.0008611183923979601
AGTPBP1,0.0025829966,3,0.000860998872667551
CALD1,0.0025818404,5,0.0005163680762052536
PREX2,0.0025780122,13,0.00019830862919871623
REG3A,0.002577528,4,0.0006443819729611278
NEURL1,0.0025767828,19,0.0001356201491465694
PTPRA,0.0025766352,14,0.00018404537279691015
WDR11,0.0025747486,5,0.000514949718490243
EEFSEC,0.0025728368,4,0.0006432092050090432
SLC24A5,0.0025676675,4,0.0006419168785214424
KCNG2,0.002563809,3,0.0008546030148863792
MTSS1,0.0025624395,3,0.0008541465116043886
RASSF5,0.0025613927,12,0.00021344939401994148
CACNA1I,0.0025593285,13,0.00019687141936558945
APC2,0.0025580938,22,0.00011627698867497119
SIPA1L1,0.0025579426,4,0.0006394856609404087
ELAVL2,0.0025572488,4,0.0006393122021108866
PPM1F,0.0025572055,5,0.0005114411003887653
CHST2,0.0025569496,9,0.0002841055134518279
NLRC5,0.0025541934,4,0.0006385483429767191
POGLUT1,0.0025527847,5,0.0005105569493025541
ARC,0.0025524427,13,0.0001963417475613264
MUC19,0.0025516907,9,0.00028352118614647124
RAB38,0.0025516113,9,0.0002835123644520839
OR51L1,0.0025512464,3,0.0008504154781500498
UBXN4,0.0025495263,1,0.0025495262816548347
EPHA4,0.0025493202,11,0.00023175638423047283
CLEC4E,0.002547931,6,0.00042465515434741974
IFNL2,0.0025455274,5,0.0005091054830700159
QPRT,0.0025399807,15,0.00016933204606175422
B3GAT2,0.0025374512,12,0.00021145426823447147
KCNN2,0.0025332286,12,0.00021110238352169594
KIRREL3,0.0025324982,3,0.0008441660708437363
LILRB2,0.0025312444,7,0.000361606345645019
ARFGAP1,0.0025265284,18,0.00014036269082377353
ZNF516,0.002524328,3,0.000841442650804917
RAD51B,0.0025212825,13,0.00019394480981505834
CADM1,0.002517097,8,0.0003146371163893491
DAPK2,0.0025155717,8,0.00031444645719602704
KCNN1,0.0025121686,5,0.0005024337209761143
MOGAT1,0.0025093763,7,0.0003584823238530329
MYO7A,0.002506489,4,0.0006266222335398197
UBE2QL1,0.0025056533,1,0.002505653304979205
CPEB3,0.0025022225,2,0.0012511112727224827
RAP1A,0.0025016295,96,2.605864089370395e-05
IP6K1,0.002499466,8,0.0003124332579318434
POP1,0.0024974882,5,0.0004994976334273815
ATP5MC2,0.0024966118,20,0.00012483058962970973
OR2J2,0.0024953876,4,0.0006238468922674656
LRP12,0.0024945294,6,0.0004157548925528924
BLK,0.002494119,23,0.00010843996120535809
OR2V2,0.002492024,3,0.0008306746991972128
C9orf72,0.0024873244,4,0.0006218311027623713
ACTR3B,0.0024847933,9,0.000276088145458036
TNFRSF10D,0.0024825395,17,0.00014603173579363262
GLMN,0.002482288,5,0.0004964576102793217
HHAT,0.0024804573,7,0.00035435104343507973
PPP1R3B,0.002478292,2,0.0012391459895297885
CALY,0.002477599,1,0.002477599075064063
GARRE1,0.0024764822,8,0.00030956027330830693
SEMA6D,0.00247605,8,0.00030950625659897923
ZNF101,0.0024759083,4,0.0006189770647324622
CASTOR1,0.002473439,1,0.0024734390899538994
KCNJ1,0.0024695524,6,0.00041159207466989756
BRINP1,0.00246683,3,0.0008222766531010469
RNF126,0.002466478,4,0.000616619479842484
CDC42EP5,0.0024623114,7,0.0003517587735716786
RNF152,0.0024605936,5,0.0004921187181025743
ALDH2,0.0024569202,90,2.729911357164383e-05
RBBP8,0.0024553088,32,7.67284000176005e-05
IFT172,0.0024545274,7,0.0003506467744175877
MAGOH,0.0024543486,15,0.00016362324046591918
CIDEC,0.002454009,3,0.0008180029690265656
SLC6A9,0.0024524413,7,0.00035034875119371075
TYR,0.0024407909,19,0.000128462677821517
IL19,0.0024406537,9,0.00027118374903996784
PRAG1,0.0024403427,5,0.0004880685359239578
SLC27A6,0.0024388786,7,0.0003484112343617848
LRRFIP2,0.0024349852,2,0.0012174926232546568
DENND2B,0.0024333221,4,0.0006083305343054235
PHYKPL,0.002433246,7,0.000347606571657317
BCO1,0.0024309594,10,0.00024309593718498945
ENPEP,0.0024294928,4,0.0006073731929063797
FBXL17,0.0024293317,7,0.0003470473789743015
ABCB8,0.0024289861,4,0.000607246533036232
HOXA2,0.002427202,5,0.0004854403901845217
CXCR5,0.002423272,15,0.00016155146683255833
HGFAC,0.0024213241,4,0.0006053310353308916
CHN2,0.002415303,7,0.0003450432725782905
RAB26,0.0024144682,3,0.0008048227367301782
HERC1,0.0024134915,5,0.0004826982971280813
MLPH,0.0024126621,1,0.0024126621428877115
HNF1B,0.0024117762,2,0.0012058881111443043
ATP13A4,0.002411198,3,0.0008037327012668053
ROBO2,0.002410228,11,0.00021911162713711911
CFAP298,0.002409678,1,0.002409677952528
NCR3,0.002409108,4,0.0006022769957780838
USP43,0.002402091,4,0.0006005227332934737
LSR,0.002398251,10,0.00023982510901987553
GALR1,0.0023975186,10,0.00023975186049938202
FBLIM1,0.0023951808,3,0.0007983935841669639
FRMD6,0.0023947102,2,0.0011973551008850336
DYNC2H1,0.0023892105,11,0.00021720095537602901
CDH8,0.002387689,7,0.000341098422982863
MTX2,0.0023867267,2,0.0011933633359149098
MTDH,0.002384339,3,0.000794779664526383
TRIM21,0.002375384,11,0.00021594400856305253
ZCCHC7,0.002373346,1,0.002373345894739032
AXIN1,0.0023704139,71,3.3386110682302796e-05
ANO7,0.0023674404,3,0.000789146792764465
PMP22,0.0023646862,6,0.0003941143707682689
GGT5,0.0023636648,24,9.848603319066267e-05
DOCK7,0.002362852,10,0.0002362851984798908
ACAP2,0.0023619616,2,0.001180980820208788
PDK4,0.0023617074,12,0.00019680894911289215
UTRN,0.0023596352,2,0.0011798175983130932
CRTC1,0.0023567039,4,0.000589175964705646
CNTNAP1,0.0023521471,6,0.00039202452171593904
KCNV1,0.0023495844,3,0.000783194787800312
MYH3,0.002346452,3,0.0007821506975839535
ATP9A,0.0023446872,3,0.0007815624121576548
HS6ST3,0.0023442798,9,0.0002604755314273967
HSCB,0.0023402558,2,0.00117012788541615
SOSTDC1,0.0023372234,3,0.0007790744615097841
RUVBL2,0.0023348874,8,0.0002918609243351966
ASAP2,0.002332113,8,0.0002915141230914742
OR5K4,0.0023317083,3,0.0007772361083577076
HLA-DMB,0.0023305998,29,8.03655109785754e-05
TUB,0.0023268643,2,0.0011634321417659521
ETV6,0.002325049,10,0.0002325048903003335
AFAP1L2,0.0023241339,1,0.0023241338785737753
SETMAR,0.0023238866,2,0.0011619433062151074
MUC21,0.002323786,9,0.00025819844773246185
GYPC,0.0023234307,3,0.0007744769100099802
CHST10,0.0023215204,8,0.0002901900443248451
UVRAG,0.0023214766,4,0.0005803691456094384
ETV5,0.0023195813,8,0.0002899476676248014
KIF13A,0.0023180358,4,0.0005795089527964592
DCK,0.0023178565,17,0.00013634450185824842
NUDT5,0.002316547,24,9.652279550209641e-05
ASIC4,0.0023107964,1,0.002310796407982707
MBIP,0.0023095298,4,0.0005773824523203075
IL23R,0.0023073629,12,0.0001922802378733953
ATF6,0.0023040716,15,0.00015360477070013682
NLRP10,0.0022993905,1,0.0022993905004113913
FAAP20,0.0022983605,2,0.0011491802288219333
SDR9C7,0.0022978676,3,0.0007659558517237505
ZNF747,0.0022914584,3,0.000763819475347797
MVK,0.002289102,38,6.023952492365712e-05
ESYT1,0.0022884395,15,0.000152562636261185
ACP1,0.0022876535,8,0.00028595668845809996
GPR135,0.0022864577,1,0.0022864576894789934
SELENBP1,0.0022831764,2,0.0011415882036089897
NUPR1,0.0022801566,2,0.0011400782968848944
ITGA8,0.0022786455,26,8.764021241894134e-05
ADI1,0.002278467,7,0.00032549527739839893
INHBA,0.0022749836,23,9.891232880561248e-05
VPS52,0.0022742716,4,0.0005685678916051984
NMNAT2,0.0022731815,13,0.00017486011179593892
TRDN,0.0022685085,8,0.0002835635677911341
LOXL4,0.0022666317,6,0.00037777194908509654
GC,0.0022663195,5,0.0004532638937234879
GTF2I,0.0022653004,5,0.00045306007377803325
SLC30A8,0.0022640629,10,0.0002264062874019146
TMPRSS4,0.0022625024,2,0.0011312512215226889
PTPN2,0.0022574535,18,0.00012541408391876353
HYDIN,0.0022553385,1,0.002255338476970792
MECOM,0.0022532754,13,0.00017332887420287498
HYLS1,0.0022517352,1,0.0022517351899296045
ATG16L1,0.0022514812,10,0.00022514811716973783
ARID1B,0.0022514316,12,0.00018761929823085666
CTNNA3,0.0022480963,10,0.00022480962797999382
ROBO4,0.0022463107,2,0.0011231553507968783
PVR,0.002244057,11,0.0002040051728148352
BMP5,0.0022409267,13,0.00017237897890691573
HLA-DQB2,0.002239345,18,0.00012440806151264242
SYN3,0.0022390513,6,0.00037317521249254543
RBM22,0.002236492,5,0.00044729840010404587
TAF4,0.0022358135,21,0.00010646731104879152
OR6N2,0.0022301972,3,0.0007433990637461344
PYGO1,0.0022299804,8,0.0002787475532386452
RSPO3,0.0022298994,10,0.000222989940084517
CDH12,0.0022274344,6,0.00037123907047013444
UNC79,0.0022268312,3,0.0007422770528743664
PRDM1,0.0022258877,12,0.00018549064407125115
HOMER2,0.0022238344,5,0.00044476687908172606
ACBD6,0.0022233804,5,0.00044467607513070105
CPPED1,0.002220591,3,0.0007401970215141773
RGS5,0.0022169636,13,0.00017053565870110804
MDGA2,0.0022136793,3,0.0007378930846850077
SLIT3,0.0022104054,8,0.00027630067779682577
GJD2,0.0022053693,5,0.0004410738591104746
OR2S2,0.0022042089,4,0.0005510522169061005
EBI3,0.002198626,7,0.0003140894363501242
MPP4,0.0021984146,1,0.002198414644226432
EPHB3,0.0021978514,10,0.00021978514268994331
KLRC4,0.0021954207,2,0.0010977103374898434
ZNF230,0.0021948349,4,0.0005487087182700634
PDHX,0.00219258,12,0.00018271499235803881
CA6,0.0021916027,3,0.0007305342393616835
DHH,0.0021911457,22,9.959753052416173e-05
USP19,0.002188815,4,0.0005472037591971457
MAP1LC3B,0.0021880146,14,0.0001562867546454072
ROS1,0.0021836946,3,0.000727898208424449
RASGRP3,0.0021836667,20,0.00010918333427980542
NLN,0.0021822203,6,0.0003637033902729551
CAPG,0.0021789707,1,0.0021789707243442535
CLEC12A,0.0021762322,3,0.0007254107234378656
CAPN14,0.0021734557,2,0.0010867278324440122
HSD17B13,0.0021694433,3,0.0007231477648019791
CDH3,0.0021674111,9,0.0002408234609497918
PLIN2,0.0021645573,9,0.00024050637148320675
ENSA,0.0021591734,6,0.0003598622279241681
USP38,0.0021580243,1,0.002158024348318577
SLC4A3,0.002155473,4,0.0005388682475313544
LTF,0.0021553182,11,0.00019593801434067163
CACNA1E,0.0021547603,11,0.00019588729959319937
CREG1,0.0021519,4,0.0005379749927669764
ZNF764,0.0021501668,4,0.0005375416949391365
OR5D13,0.002148257,3,0.000716085700939099
EYA4,0.0021473207,4,0.0005368301644921303
DPYD,0.002146328,24,8.94303375389427e-05
PELI1,0.0021421947,28,7.650695208992277e-05
FBXW2,0.0021376612,11,0.00019433283755047754
SPINK5,0.0021355723,3,0.0007118574188401302
TNFSF4,0.0021309378,7,0.0003044196803654943
DSCC1,0.002128452,7,0.00030406458037240166
IGFBP5,0.0021181812,9,0.0002353534671581454
NAT2,0.0021167772,10,0.00021167772356420756
SLC4A10,0.0021165782,4,0.0005291445413604379
OR52E8,0.002114655,3,0.0007048849947750568
GRB14,0.0021133125,8,0.0002641640603542328
EPHA1,0.0021091236,9,0.00023434706963598728
OR5AN1,0.002107062,3,0.0007023539704581102
LALBA,0.0021064212,8,0.0002633026451803744
CD58,0.0021033834,7,0.00030048334571932046
STK19,0.0021028821,1,0.0021028821356594563
LINC00970,0.0021028353,1,0.002102835336700082
HTRA1,0.0020972951,3,0.0006990983771781126
HNRNPU,0.0020962884,7,0.00029946976740445407
EYA2,0.0020951359,4,0.000523783965036273
KCNV2,0.0020941717,3,0.0006980572361499071
B9D1,0.0020873274,6,0.0003478879031414787
SLC17A3,0.0020870133,3,0.0006956711101035277
OR1F12,0.0020843125,3,0.0006947708316147327
KCNS3,0.0020839358,3,0.0006946452582875887
GLG1,0.0020828391,4,0.0005207097856327891
GALNT17,0.0020811737,8,0.00026014671311713755
TRAF3IP2,0.002080721,4,0.0005201802705414593
ALPK1,0.0020733438,3,0.0006911146144072214
SGCD,0.0020731906,6,0.0003455317734430234
HOXA9,0.0020726146,2,0.0010363073088228703
DNAH12,0.0020706041,10,0.00020706041250377892
RGMA,0.002070041,10,0.00020700409077107907
MFAP3,0.0020695324,3,0.0006898441351950169
GJA5,0.00206578,3,0.0006885933689773083
RIIAD1,0.002063805,1,0.002063805004581809
APTX,0.0020623791,1,0.0020623791497200727
HAPLN1,0.0020608234,2,0.0010304116876795888
GBP3,0.002060451,6,0.00034340851319332916
ZNF184,0.002059444,4,0.000514861021656543
SUPT3H,0.0020542971,6,0.0003423828554029266
PIBF1,0.0020540534,3,0.000684684452911218
BCL6,0.0020490403,20,0.00010245201410725713
CELA3B,0.0020475183,2,0.0010237591341137886
HS3ST4,0.002047258,8,0.0002559072454459965
SLAMF6,0.0020421394,4,0.0005105348536744714
ANTXR2,0.002036977,6,0.00033949618227779865
CAMKMT,0.0020369617,8,0.00025462021585553885
SLC35B4,0.0020337184,6,0.0003389530659963687
GUCY1B2,0.002031192,12,0.00016926599588866034
SPON1,0.002030672,5,0.000406134407967329
MAS1L,0.002027387,2,0.0010136935161426663
ATP8B4,0.0020203502,6,0.0003367250319570303
LRFN2,0.0020190421,3,0.0006730140497287115
MTMR7,0.0020172622,9,0.00022414023987948895
LRRC4C,0.002014688,2,0.0010073439916595817
DNAH5,0.002011362,4,0.000502840499393642
NAGPA,0.0020090458,1,0.002009045798331499
SLC16A12,0.0020084637,2,0.0010042318608611822
USH1C,0.0020078453,5,0.00040156906470656395
LCE1C,0.0020050223,3,0.0006683407506595055
FUT1,0.0020022402,13,0.00015401847373980743
CDH16,0.0020000972,3,0.0006666990617911021
NF1,0.0019993251,23,8.692717908517174e-05
TAS2R38,0.0019975717,8,0.0002496964589226991
MSH5,0.001994803,2,0.0009974015410989523
KCNG1,0.0019941456,3,0.000664715189486742
TAF1A,0.0019937004,11,0.00018124549056996
SYNE4,0.0019914191,1,0.0019914191216230392
SIGLEC14,0.0019910298,4,0.0004977574571967125
PADI6,0.0019909474,4,0.0004977368516847491
MSRA,0.001989959,4,0.0004974897601641715
ASIC5,0.0019865169,4,0.0004966292181052268
COL26A1,0.0019859588,7,0.00028370839676686695
TRIM10,0.0019854084,4,0.0004963520914316177
NELL2,0.0019842756,5,0.000396855128929019
GNPDA1,0.00198365,15,0.0001322433352470398
SMU1,0.001983332,1,0.0019833319820463657
CYS1,0.0019827087,5,0.0003965417388826609
GP6,0.0019819587,7,0.0002831369638442993
IRF4,0.0019766425,18,0.00010981347360130813
IGFBP2,0.0019742176,5,0.00039484351873397827
CALU,0.0019725645,10,0.0001972564496099949
TNFRSF21,0.0019714755,10,0.00019714755471795798
PPP1R12C,0.0019707675,6,0.00032846125153203803
ZNF175,0.0019705377,4,0.0004926344263367355
LBR,0.001969624,39,5.0503181484647285e-05
ZNF770,0.0019666585,3,0.0006555528379976749
OSBPL6,0.0019645374,5,0.0003929074853658676
DPH5,0.0019643204,5,0.0003928640857338905
FGF21,0.0019624843,28,7.008872593619994e-05
OVGP1,0.0019610669,3,0.0006536889510850111
ADGRF5,0.0019560645,1,0.00195606448687613
FLG,0.0019557255,3,0.00065190849515299
TGFBR3,0.0019553078,9,0.00021725642080936168
SEL1L,0.0019550456,20,9.775228099897503e-05
JAML,0.0019549022,6,0.00032581703271716833
KCTD6,0.0019547248,16,0.0001221702987095341
KCTD15,0.0019538617,5,0.00039077233523130415
SH3PXD2A,0.0019532703,7,0.00027903861233166287
ASCC1,0.001949886,5,0.00038997719530016185
DAPK1,0.0019488654,11,0.00017716957848857749
SGMS1,0.0019454287,19,0.00010239098245572103
HHEX,0.0019421304,6,0.00032368839796011645
EHD4,0.0019390272,2,0.00096951361047104
RHBDD2,0.0019378174,1,0.0019378174329176545
TRAPPC9,0.0019371825,10,0.00019371825037524105
MYSM1,0.0019276119,4,0.00048190297093242407
MIR129-1,0.0019196703,2,0.0009598351316526532
ANAPC10,0.0019185977,44,4.360449383966625e-05
SPOPL,0.0019158712,5,0.00038317423313856126
ANO3,0.0019156465,3,0.0006385488280405601
RGS8,0.0019129736,10,0.0001912973588332534
AMY1C,0.001908981,15,0.00012726540056367714
TMC6,0.0019083933,3,0.0006361311146368583
LGALS9,0.001905129,5,0.0003810257883742452
GPR65,0.0019045032,7,0.00027207188707377227
SGF29,0.0019043768,3,0.000634792260825634
SLC24A3,0.0018947502,4,0.0004736875416710973
GFPT1,0.0018932786,24,7.888660669171561e-05
DCTN4,0.0018923638,16,0.00011827273556264117
ARL4C,0.0018897213,4,0.0004724303144030273
TPK1,0.0018883668,8,0.0002360458456678316
SPARC,0.0018837954,17,0.00011081149226383251
CARD11,0.0018807227,25,7.522890809923411e-05
SLC6A13,0.0018802818,14,0.0001343058455469353
AQP7,0.0018793659,8,0.00023492073523811996
TTLL12,0.0018789708,3,0.0006263235894342264
HNRNPH1,0.0018778028,12,0.00015648356444823244
FOSB,0.0018732148,24,7.805061856439958e-05
TREH,0.0018713304,6,0.0003118884051218629
RMND5A,0.0018695365,1,0.0018695364706218243
TMC2,0.0018689426,4,0.00046723565901629627
MICALL2,0.0018680329,1,0.0018680328503251076
KCNA2,0.001867422,3,0.0006224740063771605
AGBL1,0.001859809,3,0.0006199363463868698
RNF182,0.0018583777,4,0.00046459442819468677
RPS24,0.0018572848,30,6.19094935245812e-05
DCTN5,0.0018545662,16,0.00011591038492042571
DSCAM,0.0018543093,7,0.000264901335218123
GFPT2,0.0018537733,13,0.00014259794261306524
MSX1,0.0018531821,4,0.00046329552424140275
MICB,0.0018517585,5,0.00037035169079899786
KCNK10,0.0018506056,9,0.0002056228436736597
LINC-ROR,0.0018471994,1,0.001847199397161603
HRNR,0.0018438983,3,0.0006146327747652928
CCDC50,0.0018418148,1,0.0018418148392811418
OCA2,0.0018396288,3,0.0006132095974559585
COPRS,0.0018376894,3,0.0006125631431738535
TIMM44,0.0018363663,2,0.0009181831264868379
SLC14A2,0.0018363133,32,5.738479012507014e-05
HEPHL1,0.0018325137,1,0.001832513720728457
ME3,0.0018299704,9,0.0002033300439102782
KCNF1,0.0018288293,3,0.0006096097640693188
CES1P1,0.0018259913,1,0.0018259913194924593
IRF8,0.001823835,11,0.00016580317804420537
SFTA3,0.0018205575,2,0.0009102787589654326
MAGI2,0.0018204366,5,0.00036408731248229744
TOMM40L,0.001819856,2,0.0009099279996007681
ADAM15,0.0018175899,4,0.00045439746463671327
CTRB1,0.0018119083,5,0.00036238166503608225
KCNQ3,0.0018114705,11,0.00016467913519591093
KCNC1,0.0018097769,4,0.0004524442192632705
DDX6,0.0018083219,5,0.0003616643836721778
SLITRK6,0.0018082695,4,0.0004520673828665167
KRBA1,0.0018069167,3,0.0006023055563370386
MED4,0.0018066353,6,0.00030110588219637674
SMOX,0.001803459,11,0.00016395081977613947
PAX7,0.0017998334,3,0.0005999444595848521
MYORG,0.0017997356,1,0.0017997355898842216
CPD,0.0017995543,10,0.0001799554331228137
ATG4D,0.0017983724,4,0.00044959309161640704
SYNE3,0.0017971009,1,0.0017971008783206344
NRXN1,0.0017969048,7,0.00025670069070266824
PDE4C,0.0017957228,14,0.00012826591098148908
NECAP1,0.001792098,6,0.0002986830077134073
KLRB1,0.001790298,4,0.0004475745081435889
ERRFI1,0.0017841343,3,0.0005947114356483022
ZNF316,0.0017834058,1,0.0017834057798609138
CDSN,0.0017828103,3,0.0005942701051632563
SIGLEC1,0.0017827513,4,0.0004456878232304007
GDAP1,0.0017824618,3,0.000594153922672073
PLCH2,0.0017808732,9,0.00019787479605939653
TSN,0.0017796,3,0.0005932000155250231
ABCC4,0.0017791854,30,5.930617917329073e-05
