gene_i,gene_j,pair_importance,n_shared_pathways
ADCY5,IRS2,1.6757682611001634e-07,24
NMT1,SDC4,1.6757617288894102e-07,8
ERO1B,TUSC3,1.6757174858827995e-07,4
CPLANE1,PDE6A,1.675632934627913e-07,2
CRTAP,LAMC2,1.6756109405546837e-07,2
MGST3,NAT2,1.6754190790280177e-07,9
DEPDC1B,TJP2,1.6754140950980823e-07,8
FBXW11,ITPR3,1.6752915052596694e-07,21
PDE9A,RXRG,1.675153633584614e-07,3
APOB,KMO,1.6750555598132877e-07,8
H4C8,MAPK14,1.6750456197645036e-07,10
MAPK1,UTRN,1.6749833936947206e-07,6
INSR,NOS3,1.6749504538893234e-07,1
SLCO1B3,UGT2B7,1.6749349315836604e-07,5
SFTPD,SHH,1.6748819723725697e-07,6
NRP1,ROBO1,1.6748726655840124e-07,24
COL11A1,SDCBP,1.6748040895995876e-07,7
ACACB,PIK3R2,1.674748156240205e-07,24
BNIP3,CDK2,1.6746202646800157e-07,2
MYC,RUNX2,1.6746141066429723e-07,3
NRXN3,PTPRF,1.6745088631624048e-07,24
CUL1,INHBA,1.6744944722090613e-07,21
ACOX3,MTX2,1.6744915380210537e-07,3
DUSP1,PTEN,1.67445702985939e-07,18
ARHGEF15,VAV3,1.6743524677842458e-07,6
MAPK10,WFS1,1.674323902745023e-07,5
AKAP13,PIK3R2,1.6743059361168378e-07,4
CBSL,HNMT,1.6742921848944547e-07,2
FUS,MAG,1.6742894413113162e-07,5
MAPKAPK3,SH3GL3,1.6742681907544466e-07,1
AKR1D1,CYP2C18,1.6742442987549566e-07,4
KRT1,KRT86,1.6742327124674716e-07,2
COPS7B,RNF111,1.6742022271309942e-07,4
CALU,IGFBP1,1.6741866801228689e-07,2
LAMA2,PRKAG2,1.6741556407851022e-07,2
VPS29,WNT9A,1.6741259400987474e-07,1
GABRR1,SLC6A1,1.6739837391775703e-07,2
PRKCA,TEC,1.67392781968978e-07,3
NCF2,STAT3,1.673784272519102e-07,24
CSNK1A1L,DKK1,1.6737825564439035e-07,18
PEDS1,PLA2G4D,1.6737146779632894e-07,1
FCER2,HLA-DRB1,1.6736597974187362e-07,14
HNF1A,STAT3,1.6736498864577953e-07,3
RBM28,SBDS,1.6736333918743185e-07,1
SAA1,SELENOV,1.673589054007607e-07,1
IRF2,SMARCA4,1.6735500629749822e-07,2
NUP93,PRORP,1.6735211261220684e-07,1
CDH1,LAMC1,1.6734905598318287e-07,12
H2BC4,TSPAN15,1.673409979474627e-07,4
CDK11B,TPTEP2-CSNK1E,1.6733623731113312e-07,4
ACSL6,MAPK13,1.6733422588307198e-07,3
CTH,LDLR,1.673338213825648e-07,10
CCNE1,TTK,1.673337731433744e-07,12
KRAS,RHOA,1.6732989718826197e-07,39
IFNG,SMURF1,1.6732918662887285e-07,60
H2BC13,MCM7,1.6732857943679846e-07,1
CAMK2A,CDH2,1.6732320363568702e-07,34
MYC,ONECUT1,1.673222360911966e-07,9
ATG7,KRAS,1.6731482851047494e-07,3
GNPDA1,SLC25A12,1.673120795070235e-07,58
OTOA,RTN4RL2,1.6731121377233649e-07,1
AKT3,CDC16,1.6730526997132955e-07,8
NCOA1,TBP,1.672929357959818e-07,4
ARRB1,HIP1,1.672914136108261e-07,2
GGT5,SLC27A3,1.6728249363495706e-07,2
ADCY1,GRK5,1.6727487814338637e-07,4
PPP1R3A,RPS6KA2,1.6726802165578647e-07,4
ATXN3,CKAP4,1.67262761863185e-07,2
ATP10A,PON2,1.672570085764491e-07,4
KLF4,STAT5B,1.6724988186555233e-07,48
ACAN,BMP6,1.6724452833738468e-07,12
MAPK8,WFS1,1.6724021448368333e-07,10
ACOT11,ACOT12,1.6723125355611047e-07,10
CAMK2G,MEF2C,1.6722234564420235e-07,6
FRS3,POLR2E,1.6722076158415873e-07,18
EPB41L3,MYO7A,1.6721911566541792e-07,6
DNMT3A,GPX3,1.672176816219931e-07,247
BAAT,CHDH,1.6721400294961164e-07,2
NCSTN,PPP2R5D,1.672135283570242e-07,1
COPA,XYLT1,1.672023802236818e-07,6
ST8SIA1,SUMF1,1.6719904216699888e-07,2
H2BC6,TLE3,1.6719665978987502e-07,11
EPHB2,TAOK1,1.671956795235019e-07,1
CCNH,NUP88,1.6719187427109242e-07,6
DEFB136,PRSS3,1.6718805917470547e-07,4
FGF1,FGF18,1.6718049034267652e-07,92
FZD1,GADD45A,1.6717373545240583e-07,72
ABR,ARHGAP17,1.67166605002933e-07,6
DRD1,PPP3R1,1.6715836625991187e-07,7
RAG2,TAP2,1.6715669929704782e-07,6
KEAP1,TXNRD1,1.6715527353938775e-07,8
CSNK1A1,CTHRC1,1.6714637629533513e-07,4
AHR,CNR1,1.671433703442915e-07,20
RUNX2,TLE5,1.671356670840396e-07,3
HRH2,KCNJ2,1.6713418123736107e-07,34
ANK3,ITGA9,1.6712662409545942e-07,2
ROR1,WNT3,1.6711462798533563e-07,24
KCNMB1,PRKCG,1.6711237549316138e-07,1
COG3,MIA3,1.671102127787094e-07,4
DDO,TIMM44,1.6710507111383777e-07,1
ATP1A4,GLP1R,1.6709802252989903e-07,1
PSRC1,RET,1.670903202466434e-07,1
PMAIP1,RALGDS,1.6708992684407097e-07,7
GATA4,NEUROG3,1.6708798378344455e-07,48
EGFR,UTRN,1.670837531540946e-07,9
ELAVL1,PPARGC1A,1.6708052155237999e-07,12
HOXA2,RHOA,1.6708027630657138e-07,4
GP6,VAV1,1.670771382778993e-07,21
CRHBP,PTHLH,1.6707420869011003e-07,2
HSPA6,PSMD7,1.6707341297740796e-07,7
ELOVL4,LBR,1.670688755734457e-07,9
IRS1,RELA,1.6704525343178012e-07,16
MCCC2,NMNAT2,1.6703069409077878e-07,6
SRPK1,TMED10,1.6702277783053887e-07,4
AMY2A,HK1,1.6701015681519493e-07,2
BCHE,UGT1A1,1.6700836458216628e-07,9
IL1RAP,REL,1.670002691966932e-07,4
DKK1,PBX1,1.669927123809876e-07,36
PTGS2,SPHK2,1.669919544866616e-07,2
GPX3,NCF2,1.6698669269941345e-07,152
CALM1,CREB5,1.6698396961001283e-07,12
MRE11,RPGRIP1L,1.6698055960162606e-07,2
ATP1B1,TRPM6,1.6697984861480109e-07,2
NUP62,PRKCB,1.669786942881668e-07,4
EPHB2,SMAD3,1.6697724447567452e-07,2
H3C11,TAF1A,1.6697643312468813e-07,5
CNTNAP1,SPTBN1,1.6696971272267547e-07,1
CAPN8,MMP9,1.669620341744402e-07,39
RHOA,TMEM17,1.6696095015148248e-07,89
ABL2,MYC,1.669592277764309e-07,4
ADAM17,CUL1,1.669456793615094e-07,9
NUP88,POLN,1.6694495741376159e-07,1
ADRA1B,HCK,1.6693356504523157e-07,3
ALOX5,CYP19A1,1.6692701651499497e-07,6
RPS6KA1,SOCS7,1.6692007731577974e-07,2
FPGS,SLC52A3,1.669172036145028e-07,1
MSH2,RFC3,1.66916980455067e-07,24
HCK,TRAF6,1.6690931625706895e-07,2
ESR1,NDUFV3,1.6690081627857012e-07,4
DUSP1,MBIP,1.6689996906738003e-07,6
GNAS,WNT3,1.6689157973648339e-07,12
STAT3,TRAF2,1.6686753667727316e-07,3
HIP1,STON1-GTF2A1L,1.668640304314744e-07,11
KIFAP3,RAB3IP,1.668633586859869e-07,1
CAMK2A,CSNK1A1,1.6686056952819328e-07,8
DRD1,TAAR9,1.6686034014818623e-07,7
GRB7,STAT1,1.6685441223407428e-07,40
FASLG,FLOT1,1.6685347896557048e-07,144
ALDOB,PCK1,1.6685155286360817e-07,12
SLCO1B3,UGT2B10,1.6684591390425663e-07,8
BCL2,TRAF6,1.6684261296612051e-07,20
COL1A2,THBS3,1.6684079184869915e-07,1
KDR,SMAD2,1.667982273978926e-07,24
ITGA11,PIP5K1B,1.6679759387017157e-07,5
HSPA7,SNCA,1.667944303724092e-07,8
DNER,KAT2A,1.6678967540428857e-07,1
ALDH1B1,SETD2,1.6678923619138641e-07,12
ACACB,IRS1,1.6678655546074894e-07,6
ABCC1,LRAT,1.667846447617194e-07,1
ARRB2,PDE3B,1.6678355052590632e-07,1
MYLIP,PCK1,1.6678188904323477e-07,8
NCOA2,RHOA,1.6677263540524714e-07,6
ARHGEF10L,DIAPH3,1.6677052723237913e-07,92
ATP6V0A1,NDUFV3,1.667653004616241e-07,7
ACOX3,UBE2D1,1.6676374639534863e-07,8
LHX2,SLIT1,1.6676156380790452e-07,16
APP,TNFRSF10B,1.6675562638442774e-07,12
ATP1A4,PARP8,1.6675103609031794e-07,1
CBSL,GPX4,1.6675039209283635e-07,22
GSK3B,VLDLR,1.6674622473587808e-07,16
CAMK1G,GADD45A,1.6674225575737575e-07,24
FYN,MUC13,1.6673868573809555e-07,27
GLI1,IQCE,1.6673320679672088e-07,3
NCF2,NCOA1,1.6673221428509244e-07,8
KDR,VAV3,1.6672214734995972e-07,12
MAPK11,PPARGC1A,1.6671740155072e-07,30
FOXO3,MMP2,1.66716946026213e-07,4
MCOLN3,TRPV1,1.667164362118001e-07,2
CBS,SLC26A7,1.667110580971798e-07,6
SLC29A1,TXNRD1,1.6669831381932454e-07,1
MAPK14,PIK3C2G,1.6669072522290662e-07,2
ARSB,HPSE2,1.666792677212925e-07,2
PRCP,PROS1,1.6667398483605211e-07,1
PIK3CB,PLCE1,1.6667240275338845e-07,12
SGK1,TRPC7,1.6665630091979947e-07,12
MLXIP,PTPN1,1.6665509972035863e-07,5
GRIN3A,SLC18A1,1.6665457612412035e-07,72
ITPR1,KCNN4,1.6665071647601246e-07,6
RPE65,SULT2B1,1.6664975248659176e-07,5
RHOA,THBS1,1.666443192605005e-07,8
PRKCE,SERPINE1,1.6664179902647902e-07,3
COP1,RCHY1,1.666331286287459e-07,1
FCGR3A,LRP2,1.6663122103549093e-07,28
DNM2,LRP2,1.6663007496031668e-07,4
RHOA,VDR,1.6662887576679442e-07,6
FCGR3A,LAMB1,1.666274618997551e-07,7
CAMK2D,SEH1L,1.6660712811728256e-07,100
ABR,VAV3,1.666066403588351e-07,7
CBLIF,IL6,1.6659955126563375e-07,2
PARK7,ZMIZ1,1.6659732351678417e-07,72
RBX1,WDR19,1.6659500756688317e-07,2
CDK5R1,RIT1,1.665934702780684e-07,6
OMA1,PAK2,1.6658439960792748e-07,1
BST1,CPM,1.665804677689461e-07,14
ATRIP,MYC,1.6657953416654436e-07,2
FGF19,KNG1,1.66568301466589e-07,6
CACNA1B,SLC6A1,1.665664627796895e-07,4
KCNQ5,PRKG1,1.6655517972308242e-07,5
EGFR,PSRC1,1.6655406973505502e-07,3
CCT6B,FBXW2,1.66554018941412e-07,72
ABCA1,SOD2,1.66550571238749e-07,12
CDS2,INPP4B,1.665325375932447e-07,4
INCENP,NCAPD2,1.665315245702459e-07,2
MSX2,STAT1,1.6652035282338494e-07,40
ALOX5,HTR7,1.6651033618586553e-07,2
ARPC5,EGR1,1.6650860701655248e-07,9
FZD1,PPP2R5C,1.6650734835366165e-07,3
CREB1,HDAC2,1.6649344120045484e-07,5
AP2A1,FURIN,1.664918888866218e-07,9
SHH,TBX20,1.6647368705768884e-07,2
ADRA1A,PLCB1,1.6647291360520622e-07,10
LY96,PSMB7,1.6647020932107162e-07,6
RAB12,RABGGTA,1.6646203959082198e-07,10
KIAA0319,RAB5C,1.6645471719034521e-07,4
ADAM15,TNC,1.664516961763507e-07,4
ALDOA,LDHC,1.664486142249899e-07,4
TAT,UGT2B4,1.664483246788251e-07,8
HLA-C,MRC1,1.6643879434095354e-07,23
ETF1,RNPS1,1.6643254419079767e-07,3
MAPK1,SQSTM1,1.6643155878687341e-07,8
CYS1,IFT22,1.6642981037762183e-07,2
FBXW11,FRAT1,1.6642787296442899e-07,3
FOXO3,MT1X,1.6642584910186997e-07,2
CREB1,SOCS7,1.6641985212118016e-07,1
ID3,RHOA,1.6641725908428384e-07,2
BBS9,EXOC6,1.6640626596051146e-07,40
RORC,SMAD3,1.664057469596969e-07,2
NOTCH1,RHEB,1.663907388538277e-07,8
FGFR2,GALNT3,1.6638747664595587e-07,88
CYP4F22,HPGDS,1.6637900834837183e-07,4
FXN,SLC25A37,1.6637321598178545e-07,4
SPARC,SRC,1.6637158317678313e-07,4
IL11RA,IL6,1.663656303690919e-07,8
SMR3B,THBS1,1.6636361198363314e-07,4
GALNTL6,POGLUT1,1.6636077804221827e-07,2
PFKFB3,TP53,1.6635557078398255e-07,16
PARD3,PKHD1,1.6635140869468102e-07,140
DKK1,LY96,1.6634853909162453e-07,6
GOT1,OGDH,1.6634240721883722e-07,9
SRC,ZMIZ1,1.6634193847034044e-07,36
MAGOH,NUP62,1.6633983634939398e-07,2
IL1R1,TANK,1.66335913603007e-07,48
JAK1,TSHR,1.6633129762526808e-07,18
IL6,SAR1B,1.663303734744659e-07,2
ADRA2C,ITPR2,1.6632943470186023e-07,16
AGPAT4,PLA2G4C,1.6631616261975068e-07,4
COPA,GNE,1.663151891762027e-07,1
ATP6V0A4,CPLX3,1.6630198729217227e-07,1
EXO1,MSH2,1.6629618579400152e-07,6
ACP6,PLA2G2E,1.6627778163196877e-07,22
CDK2,GRB2,1.662773474065543e-07,2
LDHB,PDP1,1.6627444937925007e-07,2
IDH1,TIMM21,1.6626803756025765e-07,1
JAG1,LRP5,1.6626775097468757e-07,3
AKT3,TSHR,1.662630011029315e-07,24
FMO4,RPL21,1.662612739927738e-07,5
HTR1B,HTR3D,1.6625823906433099e-07,24
EFNA5,EPHA8,1.662576708680886e-07,24
H3C6,TFF3,1.6625287457827653e-07,1
BAAT,CYP2J2,1.6624865502301578e-07,8
AP1S3,TPD52L1,1.6624653237894138e-07,4
EPHA7,PIK3CG,1.662456676554327e-07,54
IL6R,STAT5B,1.662294527212301e-07,3
RPL23,SMG1,1.662289506043635e-07,2
GUCY1B2,PDE3B,1.662264036417227e-07,3
UGT1A5,XDH,1.662236197996426e-07,14
CDKN2A,MCM7,1.66223520857271e-07,4
GNAS,HSD17B2,1.6621898524249445e-07,2
EXOC2,IFT22,1.6621764446705057e-07,38
ASAP1,FYN,1.6619633811744302e-07,216
H2BC11,NUP210,1.6618601745658582e-07,30
APOC3,FADS2,1.661857105261788e-07,2
GRM7,TAS2R38,1.66171465310061e-07,4
ACADS,ALOX5,1.6615005771214442e-07,4
CCR7,STK38L,1.6614919029489528e-07,16
CASP12,SAR1A,1.6614456536482672e-07,3
CSNK2B,ITGA1,1.6613860864822527e-07,2
AGPAT4,LPIN1,1.6613333686521514e-07,6
BCL2,GAS1,1.661193952245752e-07,100
ACTN2,KIRREL3,1.6611382136488828e-07,1
NCSTN,RIPK2,1.661119956709086e-07,10
RAB27A,RAB3IL1,1.6611042652492358e-07,2
SIRT1,SLC18A1,1.6610792763493976e-07,6
CREB1,PTPN11,1.6610712604528495e-07,56
CD247,PRKAR2A,1.6608549133559358e-07,6
BUB3,NDUFS2,1.6608520392313864e-07,8
NT5E,URAD,1.6608333908152417e-07,2
IFNAR2,IFNL1,1.6607578551264268e-07,2
CYP1A1,KRAS,1.6606616015657494e-07,3
CD83,CD86,1.6606511454853035e-07,10
NFKB1,PRDM9,1.6606351020224489e-07,3
MYC,PITX2,1.660585660135522e-07,15
LGALS1,PRKCB,1.6605712005457463e-07,2
RELA,RPS6KA1,1.6605449256411851e-07,32
IL1RN,RPS6KA1,1.6605231634159168e-07,6
APC,PRKCG,1.660515778212357e-07,3
APH1B,RASGRF2,1.660503921030454e-07,2
SEC61B,SRP54,1.660496877341905e-07,6
DOK4,JUN,1.6604833774636063e-07,1
GIPR,GNB1,1.660454103102893e-07,2
CYP2C8,PLA2G4D,1.6604252728313895e-07,3
PIK3R5,PLCB2,1.6603803482118096e-07,8
CDK6,MAPK8,1.660335936944611e-07,10
SLC25A26,SLC26A8,1.6601585361986082e-07,2
H2BC4,SMC1B,1.660082896148829e-07,6
ARSB,CYP1A2,1.660078723375591e-07,2
ACADM,ACOXL,1.659906638806774e-07,2
CXCR4,PLCG1,1.6599013530812132e-07,6
CACNG8,ITGA9,1.6597917898496066e-07,4
PLA2G2E,SLC38A1,1.65970914009116e-07,22
IRF2,SMARCE1,1.659662024066788e-07,28
F12,PRCP,1.6596217200515184e-07,2
MAPK10,RHEB,1.6596123941781116e-07,1
HMGB1,RAD23B,1.6595419083387242e-07,4
ANK3,MAPK3,1.6594864135632825e-07,4
NOS3,SOCS7,1.6594740692710275e-07,2
CREBBP,ELOC,1.659453479976869e-07,6
ENTPD7,TYMP,1.6594230700661683e-07,2
MAPK3,S1PR5,1.659368878276224e-07,16
SLC16A9,SLC38A4,1.6593320998718278e-07,3
GSK3B,IL17RB,1.6593172669221445e-07,4
CSF1R,JAK1,1.6593129788707492e-07,6
CCNE1,SPRY2,1.6592416485217143e-07,8
ANK1,YKT6,1.659203987536273e-07,3
HSPA6,PSMD12,1.6591077389715991e-07,7
SKI,SOSTDC1,1.659034329914988e-07,4
ESR1,YWHAZ,1.6588248286583674e-07,10
CREB5,GPX6,1.6587086999753087e-07,12
MAPK1,NCSTN,1.6586378168148563e-07,4
IDO2,IL12B,1.658632666811169e-07,32
FPR3,HGF,1.6585007604300964e-07,6
ATP8B2,PLCB2,1.658466217691057e-07,2
FCGR2B,MAPK8,1.6584647255513119e-07,2
ITGA8,ITGA9,1.6584018888619282e-07,22
ADCY9,MMP15,1.658350245274202e-07,6
NFIB,NFIC,1.658100455455743e-07,6
MSH3,RAD23B,1.6580829331758196e-07,4
BMP7,HDAC9,1.658046964223098e-07,11
BAK1,RPN1,1.658012322491853e-07,15
CPEB3,MAPK8,1.6579928541204936e-07,2
KALRN,NCSTN,1.6579338885103212e-07,2
HNRNPU,ZMAT5,1.657876822491744e-07,1
NKD1,SMAD3,1.6578586482319038e-07,8
ATP2B4,CST2,1.657798070671864e-07,3
ADAMTS12,SSPOP,1.6577510564275144e-07,2
DHODH,POLD1,1.6577463668454584e-07,1
DUSP1,ITK,1.657680570588127e-07,2
MAP3K7,TBC1D1,1.6576275951194407e-07,92
ERBB2,TNFSF11,1.6575132377738555e-07,7
CDH3,PIK3CD,1.6573670942321427e-07,10
CARD8,MAPK1,1.6573543028253201e-07,10
FST,ID4,1.657323526659974e-07,14
BCL10,TNFRSF1A,1.6572747190875722e-07,15
RUVBL2,SNAI1,1.6572049789664868e-07,30
PIK3R1,STMN2,1.6571326277858844e-07,8
HDAC4,TNFRSF1A,1.6571321943444073e-07,10
GLB1,NUP93,1.65713023936017e-07,38
IFNGR1,KDM1A,1.6571130484477337e-07,16
ICAM1,IFNG,1.6570774625909777e-07,360
CHRNA7,CHRNG,1.6570276090144276e-07,8
ANLN,MCF2L,1.6570245514602178e-07,2
FGF23,STAT3,1.6570192297969688e-07,24
ANK3,MGAT4C,1.6570145078276255e-07,2
SCN9A,SCNN1A,1.6570119767041666e-07,6
ATF6B,CACNA1D,1.656996406751432e-07,5
LEF1,NTRK1,1.6569924099485434e-07,2
EIF4E,FGF2,1.6569245808641803e-07,6
CXCL8,TCF7,1.656868758119027e-07,6
CBX4,RNF146,1.6568115768222924e-07,1
HRAS,SMARCA4,1.6567989999730082e-07,8
KIF4B,NCAM1,1.6567410957654042e-07,13
FHIT,KIF5A,1.6567349447882407e-07,2
LYN,TJP1,1.6567157707405125e-07,76
ALDH1B1,DDC,1.6566830778812673e-07,120
ERBB2,GRB14,1.6566327272945122e-07,6
MAP2K4,PLA2G4D,1.6565851862493375e-07,6
GAB2,IRS1,1.6565410638352818e-07,8
GFOD1,PLEKHG3,1.6565371889024996e-07,6
ABCB8,TAP1,1.656450834275347e-07,2
DRD1,GHSR,1.656447711138677e-07,7
PVT1,SPRED2,1.6564104571534119e-07,304
GNG2,PREX1,1.656399816289215e-07,12
ATXN3,LMAN1,1.656359482164286e-07,3
HHEX,KLF4,1.6562067105740583e-07,80
RABEP1,TBC1D3B,1.6561938990615013e-07,6
KAT8,TP53AIP1,1.6561660898251063e-07,4
H3C11,NCOR2,1.6561143922899646e-07,1
AKR1B1,UGT1A1,1.6560893811856658e-07,2
HRAS,SHC4,1.65602976249164e-07,64
ADAM17,EVC,1.6559907578539423e-07,1
DUSP4,FBXW11,1.6558912289811447e-07,18
CDK6,PTK2B,1.655859591664921e-07,1
RBX1,THSD4,1.6558571758196194e-07,1
PPP2R1A,SMAD6,1.6558160856328108e-07,4
CASP2,GSN,1.6558092152951787e-07,8
H2BC3,MAP2K3,1.6557872584144206e-07,1
CYP24A1,MEF2C,1.6557080389448947e-07,8
CSF1R,GNA12,1.655627670515969e-07,1
PDE3B,PRKAG2,1.6555932202955148e-07,2
GHR,MMP9,1.6555861481175938e-07,52
RAB31,SBF2,1.6555749349222992e-07,4
CREB1,IL1RN,1.6555469765459444e-07,3
MGST1,NUP88,1.6555161434321045e-07,9
PGM2,URAD,1.6554234050225602e-07,6
AP1M1,AP4E1,1.6553539272656792e-07,4
MAP3K7,SAR1A,1.6553013184274998e-07,23
NRP1,SCN3A,1.6552905395331163e-07,8
JAG1,YKT6,1.6552377246625838e-07,1
GCLC,PHGDH,1.655219388219109e-07,4
BCL6,NDRG1,1.6552147788506666e-07,32
CLEC7A,NFATC2,1.6551722492597065e-07,2
HDAC4,IGF1R,1.655131371229579e-07,6
GABBR1,HTR3A,1.655044424048973e-07,7
GRB2,LBR,1.6549812927498428e-07,3
ELOC,FXN,1.654980259502281e-07,2
ELL2,SNAPC3,1.654953118990221e-07,2
KRAS,PAG1,1.6549429081950489e-07,15
PRKN,SAR1A,1.654898156289164e-07,2
GSK3B,STX4,1.654851757848519e-07,4
MYH14,PAK2,1.6548099068813826e-07,2
PLA2G6,PLCB1,1.6547591030757758e-07,1
PIK3CB,RXRG,1.654715277391953e-07,12
C3,VAV2,1.65465851390915e-07,3
SLC35D1,SLCO3A1,1.6546104875731555e-07,9
BLM,POM121C,1.6545913833487802e-07,4
PRKAG2,PRKCB,1.654573673626203e-07,2
MRPL15,MRPS5,1.6545153991298633e-07,5
RAC1,TP53,1.6544422931641378e-07,18
BRK1,KRAS,1.6543327876807531e-07,6
ARRB1,SYNJ1,1.654233101611169e-07,2
AGT,SGCD,1.654224754637263e-07,28
ADCY9,ADRB1,1.6542133790195535e-07,8
IFNG,SOD2,1.6541746119329028e-07,120
CEBPA,EBF1,1.6541626253937144e-07,15
C1D,LSM3,1.6540197833592174e-07,4
CYSLTR2,GPR17,1.653977844499425e-07,6
FZD6,WNT2,1.6539732618045243e-07,27
CDS2,SLC3A1,1.6538797142917616e-07,2
CRADD,MAP2K6,1.6538780300834333e-07,1
DOCK10,TRIO,1.6538753211392532e-07,8
MRPL42,MTIF3,1.6537745106681712e-07,2
COPB1,SLC26A1,1.6537481428713363e-07,1
DHX37,NOL6,1.6537194791332865e-07,3
NCOA2,VCAN,1.653713158263533e-07,6
MX1,TYK2,1.6536424363167157e-07,4
C6,CD40,1.6536365532541602e-07,30
G6PC2,OGDH,1.6535458691180338e-07,2
FGF2,SDC4,1.6535398647906817e-07,32
HDAC3,REST,1.6535264166228636e-07,3
AHR,KRAS,1.6534711117927038e-07,60
CTDP1,NUP35,1.6534522884192882e-07,12
ATP6V1G1,RPL27,1.6534345093077718e-07,1
HGF,TSPAN8,1.6533898328230379e-07,6
EXOC5,PTPN1,1.653353305819394e-07,5
CSNK1A1L,ELAVL1,1.6533317220845944e-07,6
FGF21,GRB2,1.6533248112546613e-07,27
BLNK,DAPP1,1.6532553137604822e-07,12
DGKQ,MTTP,1.6531610924630513e-07,2
CHMP4B,HMGA1,1.6531558344468067e-07,1
ITPR2,RAPGEF4,1.653136622731255e-07,8
ANO5,UNC79,1.6531152446930264e-07,2
TP53,USP8,1.6530936841618882e-07,2
AGTR1,SRC,1.6530199714592797e-07,8
COL6A3,P4HA3,1.6529889279581766e-07,2
KCNIP3,POLR2A,1.652982641107796e-07,4
MAT2B,SULT2B1,1.6529355706396132e-07,3
ADRA1D,ATP1A4,1.6528393338433033e-07,5
ATP1A4,GATAD2A,1.6528363080969832e-07,2
GSTO1,MOCS3,1.6528230162293767e-07,1
ACOT6,UGT1A10,1.6527599377980096e-07,3
CENPF,NEK7,1.652597376085624e-07,154
GRB7,NOS3,1.6525775237141715e-07,4
CCL11,CD3E,1.6525293628291693e-07,32
INHBB,PPP2R1A,1.6525096244168758e-07,2
LMO2,TCF12,1.652494683312966e-07,4
IRS2,PPP1R3A,1.6523654617663086e-07,32
PSEN2,PTK2,1.6523564350112707e-07,8
ICAM1,SAA1,1.652350621143365e-07,6
COQ2,IDH1,1.6522722656731048e-07,2
BCL2,GRIN1,1.6522590433670422e-07,10
CR2,NFATC2IP,1.6522533464859003e-07,9
ADAMTS19,THBS2,1.6522396961704544e-07,2
CD2AP,TLR4,1.6522103197411415e-07,24
CDH1,IGF1R,1.6521841413735805e-07,18
NUP88,NXT1,1.6521674606195802e-07,4
DOT1L,PRDM2,1.65212306861345e-07,20
IL5,PIK3CD,1.6520371907332668e-07,24
GUCY1B2,PDE1C,1.6519872603204533e-07,2
IGF1R,PRKCG,1.6519097290057516e-07,4
FAS,NOS1,1.6519054923946896e-07,2
RRAGD,SALL4,1.6518938994458665e-07,4
LEP,PPP2R1B,1.651887515663475e-07,1
CYP3A4,DHCR24,1.6518401935172733e-07,1
FGF2,SDCBP,1.6518191320313846e-07,6
PFDN4,RGS7,1.6518155866498038e-07,48
ADCYAP1,RIT1,1.6516723633230868e-07,3
HSD17B12,OSBPL6,1.6516410313490346e-07,6
HDAC2,RING1,1.6516213210832075e-07,25
BTRC,MAP2K1,1.651523499519858e-07,4
NCOR2,NLRP3,1.6514978925149157e-07,6
CDC42,CDC42BPA,1.6514609901818744e-07,3
JAK2,KSR2,1.6514554501596022e-07,441
CUL2,RAC1,1.6514472345522964e-07,50
CXCR4,CYTIP,1.6514022360113642e-07,6
CACNG2,TRDN,1.6513753209324022e-07,2
CDH1,VCAM1,1.6513340402005997e-07,114
CTDSP1,ZMIZ1,1.651243580755668e-07,72
ARCN1,DHODH,1.6511730630922963e-07,3
CALCRL,CRHBP,1.6511080997665723e-07,7
ERP29,LTA4H,1.6510897538069003e-07,2
ALOX5,CYP2F1,1.6510293564947487e-07,8
ITK,VAV1,1.6509392852803728e-07,6
CAPZB,KIF2A,1.6509058771892646e-07,3
GABRB1,NEDD4,1.6508587807884112e-07,4
ENTPD1,REV3L,1.6508533636401998e-07,3
LYPD4,PIGT,1.650751605408729e-07,2
ARFGEF2,TUBB2B,1.650696921373651e-07,4
AGO1,CREBBP,1.6506410511585128e-07,6
COLGALT1,TNFSF11,1.6505931098111303e-07,7
IL1R2,SQSTM1,1.650411620498134e-07,30
MNAT1,XRCC5,1.6504088051760846e-07,2
CYB5A,TPK1,1.650374749223582e-07,12
GTF2A1,KAT2B,1.6503672339157616e-07,4
NUP160,TAF4,1.6503055771943664e-07,4
BMP6,HDAC7,1.6502910860083375e-07,2
ARHGAP35,NGEF,1.650289931376392e-07,1
DNAJC5,SEC23A,1.6502551192232318e-07,4
MMP16,PRKACG,1.6502420155186025e-07,14
AP2A1,GRB2,1.6501577120714428e-07,3
AMPD1,NT5C2,1.650148945056551e-07,20
ELMO1,WASL,1.6501334964072467e-07,80
APOA4,APOC1,1.650113368743605e-07,8
NRG1,WNT3A,1.650093396088348e-07,8
FYN,PRKG1,1.65009001676787e-07,54
DDC,PRKN,1.6500649546724588e-07,10
CREBBP,GNB1,1.6500084765169731e-07,4
STON1-GTF2A1L,SYNJ1,1.6500069847809454e-07,11
PLCE1,PODXL,1.6499501001383963e-07,18
MAN2A1,ST3GAL3,1.6497704109497134e-07,5
MAP2K4,NF1,1.6497678464085416e-07,3
KLK3,XRCC5,1.6497116916980303e-07,1
H2AZ2,RAB1A,1.6497082633293303e-07,6
ST6GALNAC3,ST8SIA5,1.6496466570189994e-07,32
PLIN2,TOMM7,1.6496159493950557e-07,3
