gene,degree,importance_sum,importance_mean,n_nodes
OR9G4,3,0.0035107452,0.0011702484,1
NPNT,2,0.0034939493,0.0017469747,1
CCDC59,6,0.00349141,0.001745705,3
FMO2,9,0.0034853825,0.00038726474,1
FBP2,15,0.003483591,0.0002322394,1
OR4C16,3,0.0034828915,0.0011609638,1
IRX5,20,0.0034828712,0.0017414356,10
FMO1,12,0.0034794468,0.0002899539,1
TPK1,96,0.0034773455,0.00043466818,12
FZR1,31,0.0034755196,0.000112113536,1
ESRRB,32,0.0034728087,0.0004341011,4
TET2,12,0.003467262,0.0008668155,3
TUB,2,0.0034636771,0.0017318386,1
NCL,16,0.003456545,0.00043206813,2
ADAMTS14,7,0.0034513297,0.0004930471,1
NF2,135,0.0034474274,0.0002298285,9
LAPTM4A,14,0.0034468316,0.0017234158,7
LRRTM3,3,0.0034423904,0.0011474635,1
ABHD17C,15,0.0034410097,0.0006882019,3
NAT8B,3,0.003439548,0.001146516,1
ATG10,49,0.0034383044,0.00049118634,7
HEPHL1,1,0.0034367233,0.0034367233,1
OR8B3,3,0.0034322632,0.0011440878,1
KIF1A,96,0.0034312324,0.00042890405,12
RNF182,24,0.00342995,0.0008574875,6
GALNT5,8,0.0034291972,0.00042864966,1
CRBN,28,0.003426377,0.00085659424,7
ZNF596,12,0.003425162,0.0008562905,3
PLIN2,9,0.0034237115,0.00038041238,1
DNMT3A,273,0.0034218444,0.00016294498,13
RPH3A,16,0.003420306,0.001710153,8
PUM2,8,0.003407152,0.001703576,4
SLC2A2,98,0.0034067328,6.952516e-05,2
PTPN1,225,0.003404954,7.566565e-05,5
FAF1,6,0.0034049028,0.0005674838,1
TJP1,116,0.0034038846,0.00011737533,4
EPAS1,38,0.003400197,0.00017895774,2
IQCE,6,0.003397144,0.00056619063,1
DPH5,10,0.003384032,0.0006768064,2
CLIC5,16,0.0033836167,0.0008459042,4
RET,21,0.0033831252,0.0001611012,1
MUC7,10,0.0033820977,0.00033820976,1
GABRR1,10,0.003380284,0.0003380284,1
SDCCAG8,18,0.0033798288,0.00018776827,1
PPP6R1,8,0.0033786949,0.00042233686,1
CD300LF,3,0.0033777012,0.0011259004,1
SLCO3A1,54,0.0033745137,0.00056241895,9
VLDLR-AS1,1,0.0033505205,0.0033505205,1
RNLS,78,0.003349969,0.0005583282,13
CX3CR1,98,0.0033494185,0.00023924418,7
GARRE1,8,0.0033455289,0.0004181911,1
ARHGAP24,8,0.0033394217,0.0004174277,1
MIR129-1,6,0.0033381544,0.0016690772,3
NDUFAB1,24,0.003336274,0.00013901142,1
MAT1A,44,0.0033339835,0.0001515447,2
TAP1,19,0.0033320992,0.00017537364,1
APBA1,9,0.003328205,0.00036980057,1
BEST3,6,0.0033269331,0.0011089777,2
BAIAP2L1,10,0.0033257557,0.00033257558,1
KPNA7,15,0.0033252623,0.0006650525,3
KAT2B,132,0.00332306,5.0349394e-05,2
NAA35,4,0.0033214483,0.0008303621,1
EXT1,44,0.0033199163,0.00030181056,4
RGS16,17,0.003315419,0.00019502465,1
STX7,2,0.0033107472,0.0016553736,1
GYPC,21,0.0033083302,0.0011027768,7
ATP6V1G1,29,0.0033076862,0.000114058144,1
SIK2,2,0.0033061425,0.0016530713,1
SELENBP1,2,0.0033047602,0.0016523801,1
DUSP1,44,0.0033046207,0.00015021002,2
ALDH8A1,10,0.0033018154,0.00066036306,2
CD209,11,0.003298347,0.00029984972,1
KCNB1,12,0.0032960512,0.0008240128,3
OR2J1,8,0.0032958814,0.00082397036,2
HYLS1,1,0.003291265,0.003291265,1
PPM1E,5,0.0032900453,0.0006580091,1
FBXO45,8,0.003288045,0.0016440225,4
BANP,6,0.0032877203,0.00054795336,1
PRG3,4,0.0032871468,0.0008217867,1
ASAP2,8,0.0032870073,0.00041087592,1
KCNK6,7,0.0032817507,0.00046882153,1
IP6K1,8,0.0032792846,0.00040991057,1
LMO4,3,0.0032784578,0.0010928193,1
CACNA1E,55,0.0032772992,0.0002979363,5
BCAT1,192,0.0032749258,0.00010234143,6
COLEC10,12,0.0032744268,0.0005457378,2
ARHGAP31,28,0.0032732543,0.00046760775,4
NECTIN3,48,0.0032707218,0.00040884022,6
FBN2,12,0.0032634754,0.0010878252,4
MYH8,3,0.0032629338,0.0010876446,1
LSM4,117,0.003259147,0.00036212744,13
MLXIPL,11,0.0032495705,0.0002954155,1
ATG2B,7,0.003248042,0.000464006,1
MIR302E,4,0.0032437071,0.0016218536,2
CAPN14,4,0.0032431642,0.0016215821,2
ATP2B4,21,0.0032428293,0.00015442044,1
S100A10,3,0.0032392933,0.0010797644,1
SNRPE,15,0.0032373345,0.0002158223,1
PLEKHG5,15,0.0032307515,0.00021538344,1
ENPP1,22,0.0032281452,0.00014673387,1
ME3,27,0.0032275536,0.00035861705,3
EIF4E2,14,0.0032270644,0.0002305046,1
ANGPT1,20,0.0032246066,0.00016123033,1
PROM1,8,0.0032235265,0.0016117633,4
OR52N1,6,0.0032205763,0.0010735255,2
GUCY1B2,12,0.0032186473,0.0002682206,1
SLC35B4,12,0.0032110559,0.00053517596,2
BTG2,13,0.003206899,0.00024668453,1
SERPINA5,5,0.0032046568,0.00064093136,1
B3GAT2,36,0.0032031294,0.00026692744,3
GGH,11,0.0032021794,0.00029110722,1
EPHB4,13,0.003200843,0.0002462187,1
PLSCR1,2,0.0032000577,0.0016000288,1
PCBD1,28,0.003198199,0.00045688555,4
GLRB,8,0.003197122,0.0007992805,2
ARAP3,91,0.0031961086,0.00024585452,7
HGS,47,0.0031913,6.79e-05,1
SLC39A14,11,0.00318835,0.00028985,1
UGT1A9,135,0.0031771576,7.06035e-05,3
HERC4,15,0.0031765124,0.00063530245,3
EPHA3,27,0.003172605,0.00035251174,3
GATAD2A,22,0.0031716556,0.00014416616,1
DIO1,12,0.0031675482,0.00026396234,1
RNF6,12,0.0031656031,0.0005276005,2
MOGAT1,7,0.0031563325,0.00045090466,1
DDO,12,0.0031563095,0.00026302578,1
RDH13,45,0.0031529819,0.0006305964,9
GRM6,17,0.0031516138,0.00018538904,1
RAB27A,12,0.003149348,0.00026244568,1
OSTF1,30,0.0031393194,0.0010464397,10
TBX3,96,0.0031386712,0.0010462238,32
SPRR2B,3,0.0031303263,0.001043442,1
FRMD6,6,0.0031225027,0.0015612514,3
ZNF189,4,0.0031222536,0.0007805634,1
MCU,12,0.0031206198,0.00026005166,1
CHST15,22,0.0031205418,0.00028368563,2
GCA,6,0.0031187749,0.0010395916,2
SLCO4C1,49,0.0031187155,0.0004455308,7
NELL2,15,0.0031176347,0.0006235269,3
CREB5,76,0.0031171322,8.2029794e-05,2
TLE5,9,0.0031167322,0.00034630357,1
TUBGCP5,11,0.003112529,0.0002829572,1
SLIT2,198,0.0031091855,0.00017273253,11
OSM,144,0.0031032993,0.0001939562,9
SEC24D,17,0.0031024842,0.00018249906,1
CPEB4,260,0.0031004162,0.00077510404,65
MED4,18,0.0031000555,0.00051667594,3
RPL24,26,0.0030995694,0.00011921421,1
PDLIM1,1,0.0030942296,0.0030942296,1
KIDINS220,48,0.0030880675,0.00019300422,3
ASIC5,12,0.0030870617,0.0007717654,3
CYP3A43,20,0.003084237,0.00015421186,1
GRB14,48,0.0030798595,0.00038498244,6
PCGF5,6,0.0030781787,0.0005130298,1
HCAR3,9,0.0030774397,0.00034193776,1
IGFBP5,18,0.0030761291,0.00034179213,2
INTS1,3,0.0030719566,0.0010239856,1
STON1-GTF2A1L,44,0.003071809,0.00076795224,11
OR2G2,3,0.0030703428,0.0010234476,1
RPP21,228,0.003067632,0.000766908,57
SYN2,36,0.003062887,0.0005104811,6
RCHY1,14,0.0030618191,0.00021870136,1
SMYD1,6,0.0030580983,0.0010193661,2
LCE1B,12,0.003053988,0.0010179961,4
CD82,10,0.0030461275,0.00060922554,2
ELAVL2,16,0.0030419785,0.0007604946,4
IL13,204,0.0030411948,8.9446905e-05,6
FLG,3,0.003036079,0.0010120263,1
OR6Y1,9,0.0030309428,0.0010103142,3
RBFOX1,156,0.0030277546,0.0005046258,26
CLDN8,10,0.0030269795,0.00030269794,1
ENC1,4,0.0030180176,0.0015090088,2
COL21A1,6,0.003016511,0.00050275185,1
UBE2Q1,5,0.0030158986,0.00060317974,1
KLRC4,2,0.0030114264,0.0015057132,1
ZNF678,3,0.0030100553,0.0010033518,1
KMT2A,14,0.003007635,0.00021483107,1
RAB26,3,0.0029981823,0.0009993941,1
FZD7,208,0.0029970165,5.763493e-05,4
CTLA4,888,0.0029952354,0.00012480147,37
JAG2,38,0.0029855536,7.85672e-05,1
ATG4C,20,0.0029781612,0.0007445403,5
STX11,1,0.002976057,0.002976057,1
KCNV2,18,0.0029755458,0.0009918485,6
WIPI1,11,0.0029715037,0.0002701367,1
TECRL,35,0.002961905,0.00059238094,7
MLN,252,0.0029589233,0.00021135167,18
CTNND2,12,0.0029584977,0.0014792489,6
TRPC7,56,0.0029572076,0.00021122911,4
NIPSNAP2,6,0.0029568537,0.00049280893,1
WDR4,6,0.002950713,0.0009835709,2
S1PR5,52,0.0029500271,0.00022692519,4
TRIM46,8,0.0029414198,0.00073535496,2
EPHB1,33,0.0029371763,0.00026701603,3
ANLN,9,0.0029369735,0.0003263304,1
AMBRA1,14,0.0029298384,0.00020927416,1
EYA1,161,0.002928492,0.00041835598,23
CUL2,450,0.0029238942,0.00016243856,25
HCAR1,9,0.002921512,0.00032461243,1
ELN,6,0.0029207382,0.0009735794,2
EPHA8,12,0.0029188474,0.00048647454,2
MITF,23,0.002914844,0.00012673235,1
FAM91A1,12,0.0029146536,0.00048577564,2
KIAA0586,2,0.0029140885,0.0014570443,1
SOX6,7,0.0029135589,0.0004162227,1
HGFAC,4,0.0029118182,0.00072795455,1
TNFSF15,204,0.0029106266,0.0004851044,34
SOSTDC1,6,0.002907562,0.00096918736,2
AMY1C,30,0.0029072717,0.00019381812,2
AEN,3,0.0029063504,0.00096878345,1
USP37,4,0.0029063155,0.0007265789,1
SND1,32,0.0028975983,0.0003621998,4
HOXA9,2,0.00289441,0.001447205,1
HAPLN1,8,0.0028894143,0.0014447072,4
RPS6KA1,206,0.0028811623,2.797245e-05,2
EARS2,14,0.0028798766,0.00020570548,1
RAB11FIP4,1,0.002879608,0.002879608,1
PF4V1,3,0.0028795556,0.00095985184,1
FBXO7,14,0.0028795388,0.0004113627,2
MFAP3,6,0.0028731194,0.0009577065,2
OR2S2,12,0.0028716438,0.00071791094,3
OR10K2,3,0.0028700198,0.00095667323,1
PRSS3,20,0.0028688065,0.00028688065,2
KAZN,9,0.002868586,0.00095619535,3
SLC30A8,80,0.0028665815,0.00028665815,8
CNTNAP1,6,0.0028616767,0.00047694612,1
PROS1,22,0.0028561454,0.0001298248,1
FUT1,13,0.0028557358,0.00021967199,1
CD244,3,0.0028532385,0.0009510795,1
HOXA2,20,0.0028517128,0.0005703425,4
TSPAN33,14,0.002850992,0.001425496,7
HPSE2,8,0.0028505432,0.0003563179,1
PRM1,16,0.0028494378,0.0014247189,8
GIPR,16,0.0028440093,0.00017775058,1
TTLL12,3,0.002843905,0.00094796834,1
KNG1,90,0.0028438852,6.319745e-05,2
RNF34,11,0.0028419972,0.00025836338,1
TRIM39,4,0.0028414312,0.0007103578,1
EOMES,296,0.0028342765,0.00035428457,37
LITAF,18,0.002832683,0.0014163415,9
DOK6,30,0.0028298988,0.0005659797,6
TRPA1,36,0.002824721,0.00047078682,6
IRF2,26,0.0028235014,0.0002171924,2
NAP1L1,6,0.0028137097,0.0014068548,3
SIGLEC6,63,0.0028110503,0.0009370168,21
BATF,15,0.0028091478,0.0009363826,5
APOA5,27,0.002801215,0.0003112461,3
SLC25A28,34,0.0027977051,0.0013988526,17
LMO2,24,0.0027963019,0.00046605032,4
COTL1,27,0.002796003,0.0009320011,9
UBXN4,1,0.0027946727,0.0027946727,1
RALGAPA2,6,0.0027945614,0.0009315205,2
PPL,12,0.0027924753,0.00046541254,2
UNC5B,60,0.0027816354,0.00023180296,5
BCL11B,14,0.0027804577,0.0013902289,7
UBD,72,0.0027793061,0.00069482654,18
TCTN2,6,0.0027785755,0.00046309593,1
TIMM21,2,0.0027762107,0.0013881053,1
COMP,13,0.0027726917,0.00021328397,1
ARSJ,56,0.002772339,0.00034654237,7
OR2V2,9,0.002763904,0.0009213013,3
NLRP10,1,0.0027618909,0.0027618909,1
MAFB,14,0.0027585195,0.0013792597,7
LAIR1,130,0.0027540217,0.00055080437,26
TRPM3,12,0.002753933,0.00068848324,3
DCTN4,48,0.0027529858,0.00017206161,3
SLC26A7,18,0.0027513523,0.00045855867,3
ADAMTS19,8,0.0027503865,0.0006875966,2
HBS1L,20,0.0027497488,0.00054994976,4
DAAM2,2,0.002749517,0.0013747585,1
SMOX,66,0.0027448358,0.0002495305,6
HABP4,4,0.0027411587,0.0006852897,1
GMDS,13,0.002740803,0.000210831,1
HNRNPAB,6,0.0027401317,0.0013700658,3
AIF1,8,0.0027398616,0.0013699308,4
TSLP,10,0.0027332297,0.0005466459,2
MACO1,6,0.002731539,0.00045525652,1
CREG1,12,0.0027287577,0.0006821894,3
MUC19,72,0.0027285859,0.0003031762,8
EVC,8,0.0027278285,0.00034097856,1
FLNB,105,0.0027273458,0.00018182305,7
DDX6,130,0.002726895,0.000545379,26
FPR2,19,0.0027267186,0.0001435115,1
ALDH1L1,13,0.0027258496,0.00020968074,1
GBGT1,1,0.0027234394,0.0027234394,1
TRAT1,28,0.0027181173,0.00019415123,2
PVR,11,0.0027170395,0.0002470036,1
DOT1L,7,0.0027145282,0.00038778974,1
CCL20,38,0.002713895,0.00014283656,2
TSPAN8,3,0.002711948,0.002711948,3
CAPG,1,0.0027114216,0.0027114216,1
SLC17A7,14,0.002710341,0.00019359578,1
MAP1B,25,0.0027086348,0.00054172694,5
FBLL1,2,0.0027080707,0.0027080707,2
GABRG1,64,0.0027046176,0.0003380772,8
B2M,35,0.0027035377,7.724393e-05,1
HNF1B,2,0.002703513,0.0013517565,1
LAIR2,105,0.0027020262,0.00090067537,35
SNX9,14,0.002700697,0.00038581388,2
FBXL17,35,0.0026953488,0.00038504982,5
STXBP4,12,0.0026883932,0.0008961311,4
ARID5B,12,0.0026872393,0.0004478732,2
SIRPG,150,0.0026842013,0.00044736688,25
OR1M1,3,0.002683061,0.00089435367,1
LRRFIP2,2,0.0026761922,0.0013380961,1
PCSK5,99,0.002673342,0.000297038,11
ENGASE,5,0.0026713868,0.00053427735,1
HTRA1,3,0.0026710117,0.0008903372,1
DDR2,12,0.0026702518,0.00066756294,3
SLC6A19,12,0.002668665,0.00022238876,1
SHANK3,44,0.0026680543,0.00024255039,4
UGT1A6,108,0.0026672268,7.408964e-05,3
SOCS5,22,0.002666529,0.00024241174,2
FGD4,15,0.0026665113,0.00017776742,1
CALU,10,0.0026654094,0.00026654094,1
UHRF1,4,0.0026654094,0.00066635234,1
LCE5A,3,0.0026653653,0.00088845514,1
SGF29,6,0.0026652329,0.00088841096,2
IL16,13,0.002664111,0.00020493162,1
RPL37A,26,0.0026614768,0.000102364495,1
HTR1B,84,0.0026581073,0.00018986482,6
ASIC4,1,0.002655476,0.002655476,1
WFS1,30,0.0026550302,0.00044250503,5
DUSP16,15,0.0026524544,0.00017683029,1
HPS1,5,0.0026456811,0.0005291362,1
CGNL1,4,0.002644904,0.001322452,2
HSPH1,22,0.0026426115,0.0002402374,2
MRPL3,7,0.0026422576,0.00037746536,1
MIR132,7,0.002640058,0.00037715115,1
ZNF230,4,0.002638395,0.00065959874,1
P2RY13,12,0.002638133,0.00021984441,1
CACNA1I,39,0.0026356305,0.00020274082,3
OR13J1,3,0.0026347348,0.00087824493,1
GPR63,5,0.0026319309,0.0026319309,5
BAZ1B,9,0.0026314398,0.0002923822,1
MRPL4,35,0.002631404,0.00037591488,5
CTRB1,35,0.0026297506,0.00052595005,7
SUPT3H,18,0.002628116,0.0004380193,3
NFAM1,4,0.0026219566,0.00065548916,1
RNF7,14,0.002621195,0.00018722822,1
RHOD,9,0.0026202411,0.0002911379,1
REV3L,30,0.0026187755,0.00026187755,3
CLEC12A,3,0.0026174993,0.0008724998,1
GPNMB,4,0.0026162027,0.0006540507,1
TIMD4,1,0.0026091435,0.0026091435,1
MRPS6,7,0.0026059472,0.00037227818,1
ACOXL,10,0.0026054876,0.00052109757,2
UGT3A2,36,0.002603692,0.000650923,9
DSE,27,0.002602812,0.00028920133,3
ATP13A4,3,0.002602376,0.0008674587,1
APTX,1,0.0026013316,0.0026013316,1
ETV7,1,0.002594007,0.002594007,1
DLGAP4,3,0.0025933303,0.0008644434,1
FIG4,16,0.0025927478,0.00016204674,1
ALDH1B1,228,0.0025922218,6.821636e-05,6
ECI2,14,0.0025916547,0.00018511819,1
KLK3,17,0.0025867908,0.00015216417,1
SRGAP2,18,0.0025859172,0.00014366207,1
RYBP,7,0.0025856458,0.00036937796,1
CYP27C1,3,0.0025852183,0.00086173945,1
PDE4B,80,0.0025839866,0.00016149916,5
POM121L2,12,0.0025799042,0.0012899521,6
SEMA6C,2,0.0025783398,0.0012891699,1
CFI,8,0.0025745824,0.0003218228,1
OR11H7,3,0.0025742038,0.00085806794,1
ERRFI1,81,0.0025710345,0.0008570115,27
CTRB2,36,0.0025700498,0.0012850249,18
MYO7A,4,0.0025694917,0.00064237294,1
LRRTM4,21,0.0025689772,0.0008563258,7
STK19,1,0.0025688652,0.0025688652,1
ZFPM2,30,0.0025679022,0.00051358045,6
USP38,1,0.0025648295,0.0025648295,1
LDHB,18,0.0025647178,0.00014248432,1
PFKFB4,12,0.002560603,0.00021338358,1
LCE3A,15,0.0025539862,0.0008513288,5
EVPL,4,0.0025537217,0.0006384304,1
PKIG,4,0.0025529878,0.0012764939,2
TPRKB,3,0.0025516679,0.00085055595,1
PPP1R3A,8,0.002547867,0.0006369667,2
ZNF668,6,0.0025414436,0.0008471479,2
BRD1,30,0.0025390475,0.00025390476,3
MSH2,19,0.0025354547,0.00013344498,1
PECAM1,20,0.002530754,0.0001265377,1
NLK,30,0.0025261636,8.420545e-05,1
UNC79,3,0.002518917,0.000839639,1
PSG3,2,0.0025164299,0.0012582149,1
TNFRSF9,280,0.0025152045,0.00031440056,35
TMPRSS4,2,0.002512707,0.0012563535,1
DENND2B,4,0.0025125523,0.0006281381,1
OR52N2,3,0.0025101386,0.00083671283,1
CPEB1,3,0.0025081825,0.00083606085,1
PABPC3,3,0.0025062556,0.0008354185,1
SLC25A37,4,0.0025032135,0.0012516067,2
ADAMTS5,80,0.002501325,0.0002501325,8
EHD4,2,0.0025009136,0.0012504568,1
NID2,16,0.002494079,0.0012470395,8
CACNA2D3,132,0.0024932593,0.00020777159,11
MAP3K8,1375,0.002492261,4.5313835e-05,25
MDH1,87,0.0024922455,8.59395e-05,3
ROR1,24,0.0024919882,0.0002076657,2
ACSF3,7,0.0024889805,0.00035556866,1
TLR5,18,0.002487186,0.00013817701,1
ROBO4,2,0.0024861745,0.0012430872,1
SBDS,1,0.0024857244,0.0024857244,1
MAN1A1,45,0.0024837034,0.00016558023,3
ST8SIA4,120,0.0024829765,0.0002069147,10
MARCO,4,0.0024815414,0.00062038534,1
PNN,2,0.0024809842,0.0012404921,1
CLVS2,16,0.0024779746,0.00061949366,4
TP53AIP1,28,0.0024713352,0.00017652393,2
KIF25,8,0.0024684914,0.00030856143,1
SETD3,4,0.0024652712,0.0006163178,1
MGMT,36,0.0024649429,0.00041082382,6
SYNE2,3,0.002459451,0.000819817,1
PNLIPRP1,15,0.0024592802,0.00016395202,1
NPY1R,52,0.0024484005,0.00018833851,4
SERPINB5,6,0.0024478438,0.00040797397,1
KCNJ1,12,0.002447025,0.00040783748,2
PELI1,28,0.0024469255,8.7390195e-05,1
ABCB8,8,0.0024466682,0.00061166706,2
PIBF1,3,0.0024428105,0.00081427017,1
TRMT61A,3,0.0024418463,0.00081394875,1
DYRK2,8,0.002437025,0.00030462813,1
PROX1,10,0.0024368155,0.0012184078,5
ADAM19,9,0.0024341613,0.0008113871,3
NCKIPSD,15,0.0024323899,0.00016215933,1
NKX3-1,15,0.0024318467,0.00048636933,3
GALNT13,24,0.0024316143,0.0003039518,3
LRSAM1,5,0.0024305547,0.00048611095,1
ADGRL2,32,0.0024295999,0.0012147999,16
EPB41L2,4,0.0024236138,0.00060590345,1
CD72,8,0.0024230718,0.00030288397,1
GAD2,108,0.0024223132,8.971531e-05,4
ADGRE1,5,0.0024214035,0.0004842807,1
MED30,54,0.0024190438,0.00040317394,9
SULT2B1,13,0.0024170582,0.00018592755,1
HNRNPU,7,0.0024138656,0.00034483796,1
TMC1,8,0.0024128961,0.00060322403,2
OR6K6,3,0.0024081,0.0008027,1
KCNMA1,57,0.0024065326,0.00012665962,3
BOC,14,0.0024063485,0.00017188203,1
DEPTOR,30,0.0024058272,0.00024058273,3
PPP2R2B,20,0.0024004364,0.000120021825,1
ARHGEF3,28,0.0023993345,0.00017138102,2
XPO7,1,0.0023984348,0.0023984348,1
GBP3,6,0.0023979787,0.0003996631,1
SLAMF6,16,0.0023889851,0.0005972463,4
MYH14,20,0.0023861665,0.00011930832,1
IRF7,52,0.0023844535,4.5854875e-05,1
HSD17B1,11,0.002379776,0.00021634327,1
ITGBL1,15,0.00237785,0.00047557,3
PRRG4,4,0.0023764037,0.0011882018,2
IFT27,8,0.002374352,0.000296794,1
EXOC4,9,0.002373716,0.00026374625,1
GM2A,18,0.0023680036,0.00026311152,2
PPP1R12B,24,0.0023627973,9.8449884e-05,1
ZNF804B,15,0.0023592194,0.00078640645,5
MARK1,4,0.0023539811,0.0011769906,2
HLA-DMB,348,0.0023539183,8.1169586e-05,12
CLEC2D,27,0.0023536705,0.0007845568,9
AICDA,8,0.0023512086,0.00058780215,2
RAB2A,11,0.0023501385,0.00021364895,1
CENPA,24,0.002347749,9.782287e-05,1
DNAJA4,3,0.0023450553,0.0007816851,1
CEP162,4,0.0023443005,0.0005860751,1
TAF15,21,0.002339906,0.000111424095,1
LRP12,36,0.0023344862,0.00038908105,6
TAF1A,11,0.0023306813,0.00021188012,1
SNAI2,36,0.0023300806,0.00012944892,2
IL27,32,0.0023211022,0.00029013777,4
TUBG2,40,0.0023187208,0.00023187208,4
UBQLN4,8,0.0023180551,0.0011590276,4
COL18A1,60,0.0023155638,0.00015437092,4
NANOGP8,4,0.0023114926,0.0011557463,2
CPPED1,6,0.0023109505,0.00077031687,2
RAB17,3,0.0023102635,0.0007700878,1
MYRF,1,0.00230716,0.00230716,1
LALBA,16,0.002305018,0.00028812725,2
PSD4,1,0.0023041312,0.0023041312,1
ROBO2,99,0.0022994252,0.00020903866,9
BASP1,5,0.0022977032,0.00045954064,1
COG7,11,0.0022970538,0.00020882307,1
IL17C,3,0.0022965837,0.0007655279,1
ADI1,7,0.0022956592,0.0003279513,1
TRMT44,6,0.0022953441,0.0007651147,2
WASHC4,1,0.0022941974,0.0022941974,1
KCNIP3,12,0.0022912002,0.0003818667,2
OSCAR,6,0.0022877126,0.00038128544,1
LILRB2,56,0.002287418,0.000326774,8
TNS1,5,0.0022873548,0.00045747095,1
PON1,9,0.0022873112,0.0002541457,1
FBXL3,12,0.0022822393,0.0001901866,1
NECTIN2,28,0.0022723633,0.00016231166,2
ANTXR2,24,0.0022713677,0.00037856126,4
ATP2A2,80,0.002265289,2.8316112e-05,1
PLEKHA1,21,0.0022652687,0.0003236098,3
CELSR2,4,0.002264695,0.0011323475,2
OR2F2,8,0.0022633672,0.0005658418,2
PELP1,9,0.0022517813,0.00025019792,1
EIF5A2,10,0.0022502295,0.0004500459,2
SLC25A13,11,0.0022491892,0.00020447174,1
AQP7,16,0.002243774,0.00028047175,2
ACVR1C,30,0.0022421118,0.00022421118,3
DOCK7,30,0.0022394846,0.00022394845,3
NDST3,9,0.0022343232,0.00024825812,1
UQCRC1,19,0.0022323695,0.00011749313,1
STX6,6,0.0022246765,0.00037077942,1
COPS7B,14,0.0022243534,0.00015888238,1
CLK2,1,0.00222073,0.00222073,1
GTF2A1L,2,0.00221854,0.00110927,1
RGS3,105,0.002217201,0.00014781339,7
TFR2,4,0.0022157838,0.00055394595,1
OR10G4,3,0.0022141077,0.0007380359,1
AQP1,40,0.0022135933,5.5339835e-05,1
ATF6,15,0.002209445,0.00014729633,1
INPP4B,60,0.0022092513,0.00014728343,4
UBE2E1,48,0.002203935,4.5915313e-05,1
MT1HL1,4,0.0022026957,0.0005506739,1
PGLYRP3,3,0.0022003332,0.0007334444,1
LRIG1,7,0.0021995958,0.00031422797,1
CCN4,4,0.0021955713,0.0010977857,2
MYO9B,17,0.0021952207,0.00012913063,1
FGF12,15,0.0021946968,0.0004389394,3
TUT7,33,0.0021926453,0.0007308817,11
ZNF420,7,0.0021874951,0.0003124993,1
TXK,21,0.0021846585,0.00031209408,3
PSMA6,1518,0.0021817964,6.611505e-05,46
EPHB3,30,0.0021788105,0.00021788105,3
TRIB1,114,0.002177851,0.00036297514,19
WTIP,6,0.0021718668,0.0003619778,1
MEIS1,3,0.002168292,0.000722764,1
HOXD1,1,0.0021675916,0.0021675916,1
CARD11,150,0.0021654658,8.661864e-05,6
GALNT11,9,0.0021578176,0.00023975752,1
MCF2L,20,0.0021535824,0.00010767912,1
DPF1,4,0.002153551,0.00053838774,1
TAF1B,72,0.0021517347,0.00017931122,6
LRIG2,1,0.002149707,0.002149707,1
CACNA1G,65,0.0021474329,3.3037428e-05,1
HRNR,6,0.002147246,0.00071574864,2
CADM2,20,0.0021456415,0.0004291283,4
JMJD1C,4,0.0021447972,0.0005361993,1
MTMR9,304,0.0021437057,0.00026796322,38
PCSK9,78,0.0021414172,0.0001647244,6
C8orf44-SGK3,3,0.0021388265,0.00071294216,1
RCAN2,4,0.0021365704,0.0005341426,1
ARSA,60,0.0021350586,0.00010675294,3
GBA3,35,0.0021346689,0.00042693378,7
PWWP3A,1,0.0021334763,0.0021334763,1
CSDE1,1,0.0021326276,0.0021326276,1
ARHGAP22,7,0.0021315662,0.00030450945,1
GAS1,90,0.0021311427,0.00023679362,10
DMRT1,8,0.002127759,0.00053193973,2
SLC16A12,4,0.002126944,0.001063472,2
USP45,4,0.0021199659,0.00052999146,1
ARHGAP28,5,0.0021192248,0.00042384496,1
ZNF181,1,0.0021169875,0.0021169875,1
USP46,8,0.002115381,0.00052884524,2
LSR,10,0.0021148366,0.00021148365,1
FMNL2,9,0.0021144943,0.00023494381,1
METTL7A,3,0.002110309,0.0007034363,1
CPLX3,2,0.0021091497,0.0010545749,1
RNF213,9,0.0021085688,0.00023428543,1
SMARCC2,32,0.0021072156,0.00013170097,2
CCR2,506,0.0021058316,9.15579e-05,22
FREM1,2,0.0021052011,0.0010526006,1
DLGAP1,35,0.0020999096,0.00041998192,7
NAV3,12,0.0020994747,0.0010497373,6
CD38,136,0.0020989631,0.00012346842,8
OSBPL10,5,0.0020981214,0.0004196243,1
KRBA1,12,0.002097644,0.00069921464,4
ZP3,4,0.0020974407,0.00052436016,1
ZNF516,6,0.0020948658,0.0006982886,2
CNTFR,13,0.0020947014,0.00016113088,1
DNAH17,3,0.0020932658,0.00069775525,1
DDAH2,4,0.0020931028,0.0005232757,1
LCE3E,27,0.0020927137,0.00069757126,9
SLC18A1,90,0.0020897116,0.0001393141,6
CD44,64,0.0020860955,6.5190485e-05,2
PALB2,13,0.0020858077,0.00016044675,1
APOBEC1,8,0.0020783045,0.00051957613,2
PER1,6,0.002075545,0.00034592417,1
EXOC6B,1,0.0020747688,0.0020747688,1
NEURL1B,34,0.0020696078,0.00012174164,2
OAZ2,4,0.0020690255,0.0005172564,1
KCTD6,192,0.0020684453,0.00012927783,12
ARL4A,7,0.0020592941,0.0020592941,7
ZFP42,18,0.002056995,0.0010284975,9
CSGALNACT2,11,0.0020555574,0.00018686886,1
COX10,12,0.002054144,0.00017117866,1
