gene_i,gene_j,pair_importance,n_shared_pathways
LIPI,PEMT,1.2820909831475398e-09,6
MIA2,ST8SIA3,1.2817069905413092e-09,2
NUP35,PFKL,1.2813975575065584e-09,6
CSF1R,TNRC6B,1.2813643479603343e-09,1
DYNC2H1,MIB1,1.2813039745237602e-09,12
LSAMP,LYPD2,1.2810223047263203e-09,2
MAPK1,PSEN2,1.2810063591481291e-09,8
SF3B1,SNRNP70,1.280938542735921e-09,4
BCL2A1,GSK3B,1.2809103569488833e-09,4
CCND2,CSNK1A1L,1.2806901588306083e-09,15
POLD1,TYMP,1.280674899462042e-09,1
FGF2,MEP1B,1.2804728969847967e-09,4
AKAP13,LBR,1.2802502484069815e-09,3
GOSR2,ST8SIA6,1.2800943187396552e-09,8
MAT1A,UGT1A9,1.2797385737922662e-09,6
CCN1,CCND2,1.2797223281069137e-09,1
NAPRT,QPRT,1.2796957825009225e-09,4
RIPK3,UBC,1.2794050263664758e-09,1
DENND2D,RAB3A,1.2793774147729087e-09,4
EIF4E,SKIL,1.2791495364374943e-09,9
NCF2,SEC61G,1.2789537963119972e-09,12
NUP93,PPP2R5D,1.2789273893393238e-09,3
COL6A3,ST8SIA4,1.2787673688073424e-09,20
ANO9,TRPC4,1.2786817065791635e-09,8
KIF17,MAPK1,1.2785840164397655e-09,2
HSD17B4,UGT2B28,1.2784304734967029e-09,8
PML,TFDP1,1.2781299352226938e-09,1
ARHGAP8,BCAR1,1.2780501454237939e-09,8
COASY,NUDT12,1.2780349615905605e-09,28
SHC4,SOCS6,1.2779807069367155e-09,5
ARRB2,SCRIB,1.2779673317850349e-09,2
CUBN,MBTPS1,1.2777674552114093e-09,4
CCN1,MAPK12,1.2777511271266917e-09,1
CABLES1,TP63,1.2777295152429199e-09,18
CAV1,GNAI1,1.2776264398291677e-09,3
CYP4F22,PRKAG2,1.2775467905790094e-09,2
ADAMTS9,MMP9,1.2774536588467154e-09,26
MSTN,PSMD12,1.277296823865015e-09,1
ERBB4,FZD7,1.2770762529355996e-09,48
ARFGAP1,GALNT1,1.2770725140581752e-09,5
HIPK1,WRN,1.2770712265464113e-09,1
KAT2A,PAX3,1.277046154588013e-09,8
EZR,MAPK11,1.2769809654145092e-09,1
ADIPOQ,F13A1,1.276874259104055e-09,5
H4C5,PHF20,1.276725725141148e-09,1
CD47,SIRPG,1.276638108005379e-09,50
SGMS1,SLC16A9,1.276592105174205e-09,3
GABRB1,HTR1F,1.2763025883551216e-09,8
KNTC1,NDC1,1.2762781387287703e-09,2
ACVRL1,PDGFB,1.2760157937566351e-09,25
EIF2AK2,IRF7,1.2759754364211062e-09,1
CLTCL1,SLC38A1,1.275836658543028e-09,2
ARHGAP32,BASP1,1.2756303791050527e-09,1
COL18A1,NDUFV3,1.2754980825333516e-09,8
NEO1,TFDP1,1.2754096667677572e-09,1
CACNB2,KCNQ1,1.2753694766942658e-09,2
CXCR4,ITGA8,1.275264739873198e-09,6
ETNK2,STARD10,1.2751964761914536e-09,2
LDHB,NUP160,1.2749407640733068e-09,2
ATP12A,ATP5MC2,1.2748647693072712e-09,1
MPP7,NIPSNAP2,1.2748595755451841e-09,5
LYPD6B,PIGK,1.2748252085047207e-09,4
MGST2,NUP93,1.2748000437386164e-09,6
ARHGAP39,PCDH7,1.2747840873184035e-09,8
ETS1,HIF1AN,1.274726499273962e-09,147
GRB2,MAP2,1.2746939059837814e-09,1
SDHB,UGT1A7,1.2744602040370978e-09,3
GNG4,NSF,1.2742941996740642e-09,2
PIP5K1C,TNFAIP8,1.274286676178349e-09,1
PKN1,PRKAR2A,1.2742746441363195e-09,2
KARS1,RPL24,1.274247596327882e-09,1
JUN,RAP1GAP,1.274213956570236e-09,1
B9D2,PDE6A,1.2741390303938616e-09,2
CDK8,WIF1,1.2739517937975757e-09,12
ANK3,ST8SIA3,1.2738647636734157e-09,4
LIG4,TAF6,1.2738426979908013e-09,1
BET1L,STX4,1.2735366095029121e-09,1
HTR2A,SSTR2,1.2734684430482884e-09,7
ARID1B,PRKAG2,1.2732108171584211e-09,4
INPP5A,IRS1,1.2729882703510498e-09,1
DNM3,JUND,1.2729021170443389e-09,1
KIF11,KIF1C,1.2727648613861109e-09,12
MAPK13,PPP2R5C,1.272692617959592e-09,1
FBXW7,KAT2B,1.2724657393148907e-09,12
BET1L,GRIA1,1.2724169625387936e-09,8
GNAI1,PLD2,1.2722918682859842e-09,6
INHBA,ROR2,1.2722693524942564e-09,7
BRD1,H4-16,1.272257676055051e-09,3
DNAJB9,TRIB3,1.2722334322644822e-09,8
GATA3,MAPK3,1.2721844415593264e-09,4
CACNA1S,MIR129-2,1.272067576274516e-09,2
ECHS1,SETMAR,1.2719964343974044e-09,2
ACOT12,ECI2,1.2719884034950724e-09,1
ALDH3A2,TOMM7,1.2718943676048866e-09,1
ADIPOR1,PPP2R2C,1.2716411914356213e-09,4
CALML6,DGKB,1.271496549541673e-09,4
MIS18BP1,POLD1,1.271362508326046e-09,2
BSG,FH,1.2711250940711238e-09,1
FHL2,HIP1,1.2711247294637897e-09,11
PRIM2,SLC28A3,1.2710573513485233e-09,6
GCLC,KDM6B,1.2708901708791132e-09,1
DHCR24,NCOA2,1.2708666896621423e-09,3
FGF1,HGF,1.2705192891683537e-09,8
CP,NUP35,1.270459737412466e-09,2
ARSG,CERS6,1.2703869685382064e-09,10
PICALM,PLEKHG5,1.2703000457081615e-09,6
COPA,SLC26A2,1.2702983146709729e-09,2
CHRNA1,MUSK,1.2701140122278742e-09,3
NUDT3,PIK3CB,1.270017729870787e-09,2
CDV3,GAB1,1.269965244077298e-09,1
CCND2,PLK1,1.2698750206756315e-09,2
ADCY5,SLCO1B1,1.269723048924476e-09,2
VIP,WNT9A,1.2695848990162961e-09,4
MAPKAPK2,TAB1,1.2695474196860505e-09,84
EVL,NUF2,1.2693247427534443e-09,4
EPHA5,LCK,1.2692548123638403e-09,1
CLTCL1,SYN2,1.269014066319502e-09,6
THG1L,TRDMT1,1.2690018896810429e-09,2
APCS,BACE1,1.268875491657051e-09,4
COX7C,PPA1,1.268792384031452e-09,5
PON1,PRKAG2,1.2687705330804988e-09,1
B4GALT4,DCTN6,1.2685500427878083e-09,1
CYP4A11,MGST2,1.2684799877149544e-09,2
GABRG3,NRG2,1.2684689050003473e-09,4
GNB1,YES1,1.2682910277561632e-09,1
H3C6,RHOA,1.267983495978342e-09,1
BTRC,SEH1L,1.2677982505829299e-09,20
PGM2,URAD,1.2677394180723074e-09,6
CAV1,ERBB2,1.2674766791676007e-09,1
MAP1LC3B,PEDS1-UBE2V1,1.2672764226895339e-09,3
DUSP6,H3C6,1.2672588062256906e-09,5
RYR3,SCNN1B,1.2671641513861687e-09,2
NEDD4,TP53,1.267142168970281e-09,1
MAP2K6,PEBP1,1.2669754134719824e-09,1
MAPK1,MAPK12,1.2667211232004536e-09,28
JAK3,LTA,1.2665969384428877e-09,2
ARRB1,TRAK1,1.2665495119704162e-09,8
CAV1,P2RY2,1.2664550137764241e-09,3
AKAP13,RTN4,1.266391325138727e-09,1
SPTSSB,SUMF1,1.2663387032417252e-09,6
ARRB2,CLCN6,1.2663240178678592e-09,4
KAT2B,TXN,1.2662057265319313e-09,4
DHX16,HNRNPH1,1.2661803411306849e-09,3
CREB1,RASGRP3,1.2660927861674054e-09,2
SHC4,SOCS1,1.2660590635974104e-09,92
NUP210,RPL27,1.2658789017017114e-09,2
GLI1,PSMA6,1.265813642502889e-09,46
CACNA1C,CCK,1.265811155545804e-09,2
LAMC1,MUSK,1.2657520416630337e-09,6
FMOD,LAMB1,1.2654036707360206e-09,1
MGST2,SLCO1B3,1.265350815446431e-09,4
CASP4,PSMB9,1.2653409079450245e-09,7
ADAMTS8,HTRA1,1.2652260350520805e-09,1
FBXO32,RPTOR,1.2650612536690975e-09,8
BBS12,CEP43,1.2647900768381072e-09,10
CAV1,RAP1B,1.2647495273299114e-09,1
ATP4A,PPA1,1.2643697200331871e-09,1
AKAP10,PRKCB,1.2643426167135985e-09,2
ADAM17,MAP3K5,1.2640556379395207e-09,1
SOD2,TRIM63,1.2639666561661822e-09,4
MAP3K14,PEDS1-UBE2V1,1.2639572305461755e-09,4
CDC42EP5,MYC,1.26389356927856e-09,18
ATXN1,DVL3,1.263508409010683e-09,1
SLC13A1,SLC26A3,1.2633303026971675e-09,72
BMP2,CREB1,1.2633238192540086e-09,2
MRPL28,RPL17,1.263231186321434e-09,1
DUOXA2,ITPR3,1.2631812736804494e-09,7
AKAP10,SLC9A1,1.2626570344842492e-09,2
VCAM1,YAP1,1.2625926769737002e-09,19
CHRNA1,NRG2,1.2622956013785824e-09,1
MITF,PDGFC,1.262217566577739e-09,5
CADM2,NECTIN1,1.2621737544016298e-09,4
KCNA10,KCNH8,1.262063714055912e-09,84
KARS1,PSTK,1.2620634398663455e-09,2
KIDINS220,RPS6KA1,1.2619938843938527e-09,6
FGF1,RET,1.261988735734576e-09,1
LRP1,NCEH1,1.2618060775924922e-09,2
ACO2,HMOX1,1.2617986655527602e-09,1
ADIPOR1,CACNA1C,1.2617889129373783e-09,2
GPX5,TXN,1.261735854685142e-09,2
ARHGAP9,PREX2,1.2616993769198892e-09,2
DNAH1,DNAH3,1.2616508948681826e-09,1
GUCY2C,PDE9A,1.2615183897501936e-09,4
LRP6,TAB1,1.261401594288003e-09,6
KANSL1,MYCN,1.2613398658878339e-09,3
SSR3,TRAF2,1.2612161315317394e-09,2
RASSF5,TLR4,1.2611450254332995e-09,12
DNAJB11,TRAM1,1.2611269528672864e-09,4
MAP2K4,NOS1,1.2609419804595252e-09,3
ITPR2,SNCA,1.2608280642964565e-09,32
GSK3B,MYL6,1.2607142170495411e-09,4
BCL2A1,EDN1,1.2606888588617693e-09,5
PEX2,TIMM17A,1.260675008829537e-09,2
CLTCL1,NAGPA,1.2605518850961062e-09,1
PCK2,PRKCI,1.260447515458174e-09,2
NOX3,VAV2,1.2602884291723626e-09,1
DRD4,RAP1A,1.260250928440676e-09,10
ANXA6,MYL6B,1.2602498843106158e-09,10
NT5M,POLE,1.260202375785724e-09,5
CYLD,TNIK,1.2600692063842918e-09,3
LSAMP,PIGP,1.2598825116852397e-09,2
ARRB2,SYT2,1.259838677825087e-09,2
SI,SLC2A2,1.2598327135137396e-09,4
CREB1,PBX1,1.2597572616626949e-09,18
FRK,HDAC7,1.2596904188158509e-09,4
PNPT1,SLC28A3,1.2593473365222289e-09,30
ABCG8,SEL1L,1.259133908249055e-09,1
PRKCQ,TP53,1.2591025053125248e-09,15
AGO1,NFKB1,1.2590951614654955e-09,1
HDAC2,NGFR,1.2588329799852656e-09,6
CALML6,MMP9,1.258749715437943e-09,13
HMGA1,MTDH,1.2586854614138332e-09,2
LAMB4,SV2B,1.2585342942274257e-09,5
GSC2,PITX2,1.2582986097520178e-09,10
GCLC,NUP35,1.2581629488250812e-09,2
FCER2,NEURL1,1.2581583275217412e-09,2
ADIPOR2,EHMT2,1.2579590702443966e-09,1
MAPK1,SNAI2,1.2579242075066999e-09,4
RAB27B,RABGGTA,1.2577558994308902e-09,1
KCNJ10,NCOR2,1.2577453523121562e-09,1
B4GALNT3,RPN2,1.2575155361460588e-09,1
ITGB4,YES1,1.2573827534723137e-09,1
SNX18,TGFA,1.2571526250559906e-09,4
B9D2,SMO,1.257134979448793e-09,2
FRK,RING1,1.2571302717757902e-09,20
ITGB3,SCN5A,1.2566872958919006e-09,2
ALDH2,BAAT,1.2565843088285789e-09,4
GFPT1,PGM1,1.2563673990051427e-09,4
DGKG,GPAT4,1.2563376048403223e-09,9
FGF9,POLR2A,1.2563131510578626e-09,12
NFASC,SRC,1.2562522133663379e-09,2
ATP1B2,SLC40A1,1.2559754347662988e-09,1
PIP5K1B,PLEKHA6,1.2559403322898176e-09,10
HSD17B6,UGT1A9,1.2557883358405367e-09,12
MAP2K1,PF4,1.2557780371125205e-09,1
KCNJ10,SLC4A2,1.2556458095502876e-09,1
ASIC5,STOML3,1.2556006234731854e-09,3
PUS1,TSEN2,1.2555655404256072e-09,2
GPC6,HS3ST3B1,1.2554814297557892e-09,16
NMRK1,QPRT,1.2554621023341817e-09,4
CYP3A7-CYP3A51P,SDR16C5,1.2554060154173867e-09,2
ARNT,CYP4V2,1.2553776906898406e-09,1
PLA2G2A,WNT5A,1.255143887435306e-09,25
ADAMTS2,PXDN,1.255106435449349e-09,2
KIF3A,NSF,1.255084705788093e-09,4
ADCYAP1,WNT5A,1.2550228745134006e-09,5
PRKAR2A,SUFU,1.2548309796843807e-09,18
IGF1R,PCK2,1.2547629602011057e-09,1
GRIN2B,LRP1,1.254693081401455e-09,6
HCN4,HTR3C,1.2544998373442695e-09,1
PLIN2,SMAD3,1.2544298932937181e-09,1
CACNA1G,COL4A1,1.2543288924887763e-09,4
RAB3GAP2,RAB4A,1.254270243222777e-09,1
NSFL1C,SLC4A7,1.2541920339836606e-09,33
H3C11,RING1,1.254178068235516e-09,5
POLD1,POLR1D,1.2541021728040835e-09,2
SLC18A1,UGT2B4,1.253924193862865e-09,24
CEP43,CNGB1,1.253859761215596e-09,30
PGM1,UGT1A8,1.2538147873612594e-09,14
CRHR1,WNT7B,1.2538095006675576e-09,1
KCNJ10,MEF2C,1.2537789695343804e-09,1
ADCY3,MAPT,1.2536765514603587e-09,2
INHBA,MAPK11,1.2535479689858298e-09,7
GATA3,POLR2D,1.2534093762894827e-09,2
ARRB2,GCKR,1.2531354287581564e-09,2
COL6A3,FGF1,1.2525134263086102e-09,1
PEX19,TOMM7,1.2525133152863077e-09,1
GOT1,IDH1,1.2524615764840221e-09,9
TSC2,VHL,1.252257741946039e-09,1
KCTD13,MAP2K6,1.2521980119473142e-09,1
CLTCL1,IL7R,1.2521890588679632e-09,52
AKT3,HDAC7,1.2521042536128846e-09,2
GDF10,SMAD2,1.2519464598519168e-09,12
SLC22A16,SLC30A8,1.2517917327703465e-09,8
FXYD3,SUDS3,1.2516133650330996e-09,2
CAV3,RAC2,1.2515295812734695e-09,28
IRS2,PTGER3,1.2515077351185622e-09,8
MYOF,UCHL1,1.2513268199398908e-09,1
LAT,TEC,1.2513201422519744e-09,15
MSTN,YWHAZ,1.2509038194163934e-09,5
ADIPOQ,EIF4E2,1.2508575286673818e-09,1
MRPS6,RPS24,1.2506455870919808e-09,1
ALG10B,DNAJB11,1.2505813583770415e-09,3
HMGA1,LCK,1.250490822002348e-09,1
ARCN1,HSD17B4,1.2502287930332239e-09,6
COMT,IL6R,1.2500813439952907e-09,2
CD47,COL9A1,1.2500521069658266e-09,4
CACNA1B,SLC12A5,1.2499880019944953e-09,1
MMAB,UGT2B15,1.2499643819996464e-09,2
NDC1,TNRC6B,1.249928383018073e-09,1
H4C5,SMC2,1.249900793975911e-09,2
ADCY9,SYNE1,1.2497605034189618e-09,2
PEAK1,STAM,1.2497427537283556e-09,1
CYP1B1,SULT1A2,1.2496996033492525e-09,4
AKT3,RING1,1.2495595327281349e-09,10
ITGAL,TP53,1.2495477450811242e-09,9
MAN1A1,MGAT3,1.2493843008776206e-09,9
DENND1B,MAP1LC3B,1.2493403020741773e-09,21
AHI1,SUFU,1.2491937044963504e-09,3
ERN1,FAS,1.249041925444061e-09,2
BRAF,VHL,1.2490070089299365e-09,1
CLTCL1,PARK7,1.2487590805160265e-09,4
FH,HIF1AN,1.2487404490076532e-09,3
DNAJC5B,RBX1,1.2486244573819884e-09,2
NUP93,PIAS1,1.24857479910645e-09,3
LRP1,TPTEP2-CSNK1E,1.2484837608184307e-09,1
ERLEC1,MAN1A1,1.2484612047873138e-09,3
HIPK2,TAF4,1.2484254741096379e-09,1
DAXX,GRIA1,1.2483690452896878e-09,4
ARRB2,CACNA1H,1.2482988670514672e-09,2
ERLEC1,ERO1B,1.2479904887285898e-09,1
CAV1,CORIN,1.2479822730782075e-09,1
COL11A1,PLOD1,1.2478573871600084e-09,14
TPCN2,UNC80,1.247784674196506e-09,2
GJA1,GJA5,1.2477740056471287e-09,9
CREB1,SNAP25,1.2476786270809725e-09,1
ANAPC10,BRAF,1.2475185329208216e-09,1
IRS2,LAMA1,1.2474175997700954e-09,16
COPA,CSGALNACT2,1.2473673205448677e-09,1
ALDH2,SLC6A6,1.2473370600285527e-09,2
MAPK1,MST1R,1.2472805885757404e-09,8
CALHM1,GABRA6,1.2471146285802925e-09,4
ATG12,POLR1D,1.2467816778993779e-09,2
IGFBP3,UNC13A,1.2467594900813887e-09,16
EZR,MAPK1,1.2466218352910716e-09,10
MANEA,ST6GAL1,1.246441167219769e-09,9
AXL,MYC,1.2464227427955166e-09,1
ERBIN,NSD1,1.2463655663097484e-09,2
ESR1,PPP4R2,1.2461626314186347e-09,4
CREB1,KRT25,1.2461386330805957e-09,5
BAMBI,RUNX3,1.2460679108449206e-09,44
COMT,CYP2J2,1.2459450138280204e-09,2
EIF2AK2,EIF4E2,1.2459442939177778e-09,2
PTPRA,ST8SIA4,1.2455716565801246e-09,20
AREG,SYT2,1.245251970982686e-09,2
ITGA2,PLG,1.2451825126547078e-09,1
IDO2,IL4I1,1.2451340930530463e-09,4
PEX2,RAD18,1.2450596109658818e-09,2
GPLD1,LRP1,1.244950920131771e-09,1
BCL6,TRIM63,1.2448491404359885e-09,2
CALM3,USP6NL,1.244672337419317e-09,2
PTPN2,RAP1A,1.2446512109579255e-09,34
ADIPOR1,MAP3K7,1.244544282642484e-09,23
EGFR,FZD3,1.2445139792114045e-09,3
FGF23,PRKCA,1.244448627479855e-09,2
SLC16A10,UGT1A6,1.2440431753529559e-09,21
ETS1,YES1,1.2438425477650239e-09,49
IDH1,NUDT12,1.2437391329831844e-09,14
CDKN2D,SMAD3,1.2436632765289168e-09,2
ACHE,ALDH1B1,1.2436056823181216e-09,6
ITGAE,TNS1,1.2434677731931743e-09,1
CTSL,JAK3,1.2433896134922406e-09,1
CD36,RAB2A,1.2433044593862519e-09,1
BAAT,SLC25A20,1.2433017670954172e-09,2
CHN2,GAB1,1.2432737062084698e-09,1
ARAP3,LBR,1.2432415949900237e-09,21
FCGR2A,ICAM1,1.2432371388747108e-09,93
MAPKAPK2,PDLIM3,1.2430426035290425e-09,42
AHI1,ARL3,1.2428186535462515e-09,2
GNAI3,TJP1,1.2427423799234172e-09,4
PLIN2,RB1CC1,1.2427139016909135e-09,6
ACACB,NOS3,1.2426893836875452e-09,3
CENPA,RHOD,1.2426284445865576e-09,1
SUFU,TPTEP2-CSNK1E,1.2425527458799952e-09,6
MYBL2,SDCCAG8,1.2424628825780104e-09,2
ITSN2,PLCG1,1.2423777562275973e-09,1
KCNJ2,SLC9A4,1.2423074206790002e-09,442
CDSN,KRT3,1.2423045925302745e-09,2
PSMA6,SUFU,1.242251895402998e-09,138
NABP1,POLR2B,1.2420119562447003e-09,3
AMY1C,PNLIPRP3,1.2419915720873753e-09,4
LHCGR,MAPK1,1.2419814673231278e-09,2
CEP43,NF2,1.2419278776889508e-09,90
CCT8,MAP2K3,1.2419041350852922e-09,1
IRF1,WRN,1.2417831765411297e-09,13
NUP210,PSAP,1.2415149464040098e-09,2
ENPP2,PRIM2,1.2414143237236108e-09,6
NT5M,NUP93,1.2413469918648445e-09,5
CIT,SLC9A3,1.2413227591161003e-09,14
DKK1,TNNI3,1.2412560840280307e-09,2
GDF10,MAPK10,1.2410924510319887e-09,1
CYP3A43,FH,1.2409142602365364e-09,1
GATA3,TGFA,1.2408175594858309e-09,8
SFRP1,SMAD3,1.2407962513352744e-09,2
HRAS,MAPK12,1.2405931215190097e-09,80
GAP43,LRP5,1.2405241365167129e-09,12
SHC4,TNFRSF11A,1.24051895607676e-09,3
AP4E1,SNX2,1.2404875841809382e-09,2
PDE7A,PGM1,1.2404399949697206e-09,4
CSF2,EZR,1.2404286388967685e-09,7
SLC6A13,SLC6A19,1.2401475159296016e-09,4
F7,SERPINA1,1.2398982396355507e-09,4
AKAP6,GNAI3,1.2398544094630407e-09,5
ARRB1,LAMTOR2,1.2397528281749004e-09,2
ADORA1,NPY1R,1.2392765630971775e-09,8
CALML6,DGKH,1.2391825899702509e-09,9
H4C4,SUV39H2,1.2391531689637247e-09,2
SLC6A13,UNC13B,1.2390546123841606e-09,4
CMAS,ST8SIA4,1.238904111797775e-09,60
HNRNPA3P1,HNRNPH1,1.2387420811332817e-09,2
ARRB2,PIP5K1C,1.2382088687701298e-09,1
ATP10B,ATP2C2,1.2380837008937733e-09,60
CTH,KARS1,1.2379322615607701e-09,5
AMY1C,CALM1,1.2377633085147721e-09,2
FZR1,H2BC5,1.2376379192324816e-09,2
KIZ,PPP2R1A,1.2373227997741765e-09,2
AP1M1,PSAP,1.2371722535320373e-09,1
DAPK2,DCC,1.237078170442917e-09,12
AP1M1,HYAL4,1.2369518742616492e-09,1
ST8SIA1,UGT8,1.2368789043577205e-09,7
DAZL,PRLR,1.236829583773728e-09,24
LAT,RAB4A,1.2367022517167924e-09,5
ARHGEF10,ARHGEF16,1.2366264907697974e-09,4
ABCC3,IRS1,1.236625357670107e-09,1
LAMTOR2,RAP1A,1.2365192203489528e-09,1
MGST3,SLC1A5,1.23646083137279e-09,12
CDH15,CDH4,1.2363967263201436e-09,4
MAT1A,RPS26,1.2363952864996586e-09,8
NUP62,UGT1A7,1.2362239010244025e-09,3
CEP295,IFT172,1.236220403821875e-09,2
ADCY3,SYNE1,1.2362110501928925e-09,2
ARNT,CHRNA7,1.2362011327787803e-09,4
PRKAR1A,SEL1L,1.2359526631311457e-09,2
RNF20,UBE2G1,1.2356850357756837e-09,3
KAT2B,NKX6-1,1.2355644840589264e-09,2
ATP12A,LHPP,1.2354778311518544e-09,1
NTNG1,STX2,1.2352736218895072e-09,4
GAB1,SEPTIN3,1.2350752642831253e-09,1
ABI1,TLN1,1.2350089839685552e-09,1
MCU,MICU2,1.2349640803261189e-09,8
BMP2,PSMD13,1.2349443672537985e-09,2
BAMBI,CTDSP2,1.2348914628498506e-09,16
H4-16,UBE2V2,1.234834868038548e-09,18
CYFIP2,PLPP4,1.2348100320025424e-09,1
ADA,TYMP,1.2346174811661559e-09,6
HRAS,SYNE1,1.2346042789447217e-09,8
CBSL,SOD2,1.2345847995992847e-09,4
PPP2R1A,TRIP11,1.2345733324536923e-09,2
FSHR,SSTR2,1.2342706080677294e-09,11
DUSP5,MAPK11,1.2342089387532933e-09,3
ADCY9,BOC,1.2335462651336115e-09,2
H3C6,SUDS3,1.2335309579336595e-09,4
PPP3CA,PPP4R3B,1.2335294452547885e-09,2
H3C6,PRKCB,1.2335007047899194e-09,2
ELOC,LCK,1.2333860599511581e-09,1
GPX5,NUP35,1.2332184926022727e-09,2
ARHGEF10,STK10,1.233124638858052e-09,2
ACHE,CPB1,1.2330452255302864e-09,3
CFTR,CYP3A4,1.2329899323759719e-09,1
HMG20B,ZBP1,1.2327030785019844e-09,2
ARNT2,MTARC1,1.2326698365742554e-09,3
DUSP1,STAT5A,1.2326621980085495e-09,4
JAK2,PRIM2,1.2325421952010873e-09,21
ECI2,PON2,1.232518753724321e-09,1
DGKB,PNPLA3,1.2324907240623961e-09,4
F7,SCARB1,1.2324905540594955e-09,2
NEDD4L,TGFBRAP1,1.2322429889617334e-09,4
KIF1B,MPZ,1.2321771380996438e-09,1
MAPK1,MTNR1B,1.2320492083148227e-09,8
CACNA1C,KCNMA1,1.2320127212977112e-09,6
PRORP,TRMT9B,1.231720523174375e-09,9
DOCK3,LBR,1.2316709157208134e-09,6
CYB5R3,CYP2F1,1.23153570848189e-09,4
GCLC,UGT1A1,1.2314128605694918e-09,1
ADAMTS8,MMP16,1.2313514557881826e-09,14
ENTPD5,PGM1,1.2312291186589164e-09,2
GRM4,HTR1B,1.2311771330440295e-09,12
CALML6,CREB5,1.231122552535803e-09,12
CTSL,KDM1A,1.2309188113235336e-09,1
B9D2,KIF17,1.2307634911223886e-09,1
FYB1,RASSF5,1.2306420327234946e-09,1
LIMD1,WTIP,1.2306336574785526e-09,3
CSNK1A1L,PPP3CA,1.2304310291275332e-09,6
MAPK1,PLPP4,1.2302558945534448e-09,2
NUDT5,PDE4C,1.2300712079233063e-09,4
ENPP2,PNPT1,1.2299773926962712e-09,30
ABCC4,ADCY3,1.2298621843154223e-09,6
IL12RB2,TBX21,1.2298306678207943e-09,72
EARS2,UGT1A4,1.2296086510099613e-09,2
SLC30A8,SLC44A2,1.2295692190106289e-09,8
AS3MT,GGT5,1.228988022461408e-09,1
ELAVL1,PFKFB4,1.228921742146838e-09,2
INF2,LRP6,1.2287879602723706e-09,2
ALDOB,SLC22A5,1.2287583867065521e-09,4
S1PR1,ZBP1,1.2286109629666697e-09,2
NT5M,POLD3,1.2285804887324225e-09,10
MAPK1,SULT2B1,1.2285074572210286e-09,2
SIK2,TP53,1.228324553181892e-09,1
CCND1,SVIL,1.2282717160394716e-09,24
NT5C1A,PAPSS2,1.2282364847404637e-09,2
ATP1A4,UGT1A8,1.2282161698894717e-09,14
EZR,NCK2,1.2280959069422188e-09,3
HPSE,MAPK1,1.2279480210430904e-09,2
BACE1,H2BC6,1.2278442707014392e-09,1
QPRT,SLC5A8,1.2277296384394232e-09,4
GFUS,ST8SIA3,1.227690338279075e-09,4
MYL6,TRIM72,1.2275764849078996e-09,1
ANK3,EZR,1.2274251892652188e-09,2
CYP1B1,IL2,1.2273758729078938e-09,18
CEP43,LZTFL1,1.227358442956941e-09,60
WNT2,YES1,1.2273244827850267e-09,3
CALM3,EZR,1.2273073668467305e-09,1
PRKAR2A,PRKD1,1.2272062018626025e-09,14
MAP3K8,NR4A1,1.2271982206390336e-09,25
JAK1,KCNIP3,1.2271415937801604e-09,6
DDR2,LAMA3,1.2269892879501754e-09,3
CAV3,ITGA6,1.2269796068054007e-09,5
ABR,IQGAP1,1.2266233861968345e-09,2
ATXN3,DNAJC5B,1.226548572723276e-09,2
CLYBL,MDH1,1.2264277140146735e-09,3
ADCY2,RB1CC1,1.2263611052591254e-09,3
BICD1,KIF11,1.2263066118123334e-09,2
ADIPOQ,AQP7,1.2258435048290162e-09,4
PIP4K2A,PRKCB,1.2256264943916184e-09,2
SDF2L1,UGT1A9,1.2253785760190016e-09,42
ARRB2,CSNK1A1L,1.2253700970576986e-09,6
KCNQ3,KDM1A,1.2253298722897377e-09,2
HSD17B1,LRP1,1.2250809255931472e-09,1
BCL2A1,CCNA1,1.2246850200625659e-09,1
AKAP3,PPP3CA,1.2245692238010975e-09,2
CYB5R2,CYP4V2,1.2245323643966799e-09,1
PRNP,ST8SIA4,1.2245279313520705e-09,100
ALDH1B1,SLC27A2,1.2245154060200644e-09,12
HDAC2,NUP35,1.2244713298859011e-09,2
DENND2D,TSC2,1.2244613101231039e-09,1
SLIT1,TIAM1,1.2243599216074652e-09,2
AKT3,AXIN1,1.224306343805548e-09,6
CAV1,CDH1,1.224222919797106e-09,6
PLPP3,SLC7A10,1.2241979652216628e-09,3
CHST2,XYLT2,1.2241775260998051e-09,4
CA2,UGT1A4,1.2237943436410603e-09,2
PPP2R2A,PRKACG,1.2237403312909123e-09,1
QSOX1,SCG2,1.2236494780400637e-09,6
CEP41,DYNC2H1,1.223218364561814e-09,6
DNAJC5,ERN1,1.2228793533353155e-09,1
APBB1IP,ARRB1,1.2227332045562016e-09,72
GNPAT,PNLIPRP1,1.2227305834500157e-09,1
DCK,PGM1,1.2225714329794357e-09,2
JUN,S1PR1,1.2224258272297561e-09,1
B4GALT4,LMAN2L,1.2222644008019756e-09,1
SCNN1A,UBC,1.2221269812123792e-09,6
FBXW7,PIK3R2,1.221994104285325e-09,12
MYO1E,TLR4,1.221983722254442e-09,12
PLCB1,UGT1A6,1.2218347537433043e-09,3
CEP295,MIB1,1.2218318717893695e-09,4
GNPDA2,SLC37A2,1.2217562595918147e-09,21
CFTR,TGOLN2,1.2217360456645565e-09,2
