gene_i,gene_j,pair_importance,n_shared_pathways
SMG6,SMG7,5.622381138437049e-08,1
LAMB4,SV2B,5.622358223433821e-08,5
NUP62,RAB1A,5.6222300722404604e-08,6
ALOX5AP,SLC22A5,5.622208232303194e-08,4
MAP2K4,PRKCE,5.622116288258224e-08,9
CYP2C18,UGT1A4,5.62199962972354e-08,12
AKT3,RAB5C,5.6219278177227494e-08,8
RBX1,SHH,5.621872243080639e-08,6
ACTN1,LAMA4,5.621823745277643e-08,20
CCND1,GATA3,5.621672804441089e-08,32
ACACB,JAK2,5.621634093963681e-08,63
ABCA13,ABCB11,5.621426627892371e-08,6
DDX42,DHX15,5.6214054744430086e-08,6
GSK3B,VHL,5.621295729157233e-08,28
CSF2,SPP1,5.6211824116049666e-08,28
COL9A1,LAMB2,5.620905874081927e-08,2
ITGB6,SKIL,5.620485363811804e-08,12
KRT86,LCE5A,5.620260212779726e-08,2
ALDH1B1,PRDM9,5.619968692942907e-08,18
CSNK1A1,FBXL17,5.6198429110310145e-08,10
PFKFB2,SLC16A10,5.6198154066830086e-08,7
CPLANE1,IQCE,5.6197944076075146e-08,1
CKM,NOS1,5.619790766075994e-08,2
ADAMTS20,ADAMTS7,5.6196617770343237e-08,20
DHRS3,TP63,5.619579824433754e-08,27
BRAP,MAP2K1,5.619563125947025e-08,2
H2BC3,PPP1R12B,5.6194597419789716e-08,1
PTCH1,WNT9B,5.619406803422655e-08,24
GSK3B,VLDLR,5.6193345301588926e-08,16
MTNR1B,PRKCB,5.619319613965612e-08,8
COPB1,KIF11,5.619042853233225e-08,4
KRT32,MAP2K1,5.6188909525189956e-08,1
HNRNPM,POLR2A,5.618614780031339e-08,12
LEF1,TCF3,5.618318082989404e-08,4
ADCY8,PFAS,5.6182510364041066e-08,32
KL,ORAI1,5.618204526602888e-08,4
MIB1,RBPJ,5.618181136049983e-08,594
FGF1,STAT5B,5.618038437614261e-08,12
CDCA7,CREBBP,5.6176998497470265e-08,8
ADCY5,UGT2B10,5.617625387088765e-08,2
DBH,MMUT,5.6172909287018534e-08,3
CALM1,DNAJB11,5.617286902293017e-08,1
ALOX5,IGF1R,5.6171080231592896e-08,2
RPLP2,SSR3,5.617089016141108e-08,2
BLNK,ITPR2,5.6170623430329414e-08,8
FGD3,GNG7,5.6170228468488403e-08,2
DGKQ,NUP210,5.6170104567598855e-08,4
ERCC4,H4C4,5.616951931237494e-08,27
ABCB9,AGA,5.616664644492175e-08,15
CNTNAP1,LAMC1,5.616454501478074e-08,1
SDC4,TGFBI,5.616399850296965e-08,80
CYB5A,ECI2,5.616399434416053e-08,1
MED13,NCOA3,5.616354796153782e-08,8
ADCYAP1,ATP1B2,5.616318787815544e-08,1
GNAI3,LRP2,5.616171785960411e-08,4
ATP1A4,SAP18,5.6161423955813916e-08,2
AKAP13,VDR,5.616106172704841e-08,3
IGFBP7,UBE2D1,5.61604364852919e-08,4
B9D1,CEP120,5.6160419590819965e-08,8
GATA4,GRB2,5.616014190033362e-08,12
UGT1A4,UGT2A2,5.6157406766454976e-08,24
AGT,SCARB1,5.61551383171377e-08,2
LATS2,MED1,5.615177744999755e-08,4
PDE4D,PPP3CA,5.615136702483148e-08,12
BSG,SLC39A14,5.615078890741643e-08,1
IL11RA,SRC,5.6150494032181086e-08,4
HDAC4,LRP5,5.614960995388874e-08,6
ALDH1A1,FMO3,5.614834641676225e-08,2
SHC4,SOCS2,5.6146586047134406e-08,2
DUSP6,KSR2,5.6146432569903484e-08,15
IL1R2,JUN,5.614059794822879e-08,30
CYP2C8,QPRT,5.613914311197732e-08,1
ARC,ID4,5.613874935155623e-08,42
CRP,LCK,5.6138206498343446e-08,4
ROBO2,TCF21,5.613801739517359e-08,9
COX6B1,YWHAQ,5.6137821428473934e-08,6
PLEKHG6,RHOA,5.613749429755899e-08,5
CDC42,DAGLB,5.6135718295990955e-08,1
ANLN,ARHGAP18,5.613566678164261e-08,4
HSD17B7,LDLR,5.613522802150328e-08,1
CAVIN1,VANGL1,5.613339410086167e-08,22
ADRA1D,RHOB,5.613181141561618e-08,20
PTPN11,RPTOR,5.613167276510708e-08,14
GCLC,GRIN2B,5.613155096284572e-08,6
FOXP1,POU5F1,5.61291040868106e-08,16
GRB2,S100B,5.612817943756454e-08,1
ARRB2,GNG12,5.612775083900165e-08,8
PABPC3,PAPOLG,5.6126271534099695e-08,30
WNT3A,YES1,5.612565345813891e-08,1
CALM1,EEF2KMT,5.6123392044860054e-08,8
MAP2,MAPK14,5.6122096303568014e-08,2
COL6A6,PTK2,5.61217756711585e-08,2
ATG5,MITF,5.611989669154771e-08,38
INPP5K,PSEN2,5.611888842516066e-08,4
PDHA2,PRKAG2,5.611761746563257e-08,7
BOC,FBXW11,5.6117337147535786e-08,3
FURIN,HMG20B,5.6115624443483135e-08,6
CHD7,MAP3K7,5.6114763811466593e-08,46
IL18,VCAM1,5.611329274133939e-08,76
CCT8,PPP2R5D,5.611292408502777e-08,1
NUP88,THOC5,5.6111991497687086e-08,2
CYP4F2,DNAJB11,5.610954190160555e-08,1
PPP2CA,USO1,5.6108618196049065e-08,1
ELMO1,PTPN11,5.610821051125045e-08,35
AMY1C,TAS1R2,5.6105304128188507e-08,6
ABAT,GNAI2,5.61030730021154e-08,3
CDKN2D,ORC3,5.610218201113071e-08,8
PRKAG2,SLC8A3,5.6102010148606496e-08,1
GNAS,PDE1A,5.6101357263453146e-08,12
ITGB3,THBS3,5.610072761896845e-08,1
ERBIN,JMJD1C,5.609959963237543e-08,2
H3C11,VRK1,5.60990436326847e-08,1
ARHGEF12,PLXNA1,5.609862618882744e-08,4
CACNA1C,TNFRSF1A,5.609617510886344e-08,10
RPGRIP1L,TTBK2,5.609611616885779e-08,6
RELA,SAR1B,5.609300157694008e-08,2
GRB2,HDAC2,5.6091376876565846e-08,1
ACOX2,CYP2J2,5.6090440573447475e-08,24
CTSL,SUMF1,5.6089457523000874e-08,2
BLK,EPHB4,5.608863071967599e-08,18
ADCY1,SMAD3,5.608592035244442e-08,2
FBXL3,GNB1,5.6085068145250716e-08,2
KMT5A,PRKCA,5.608480224683632e-08,4
FBXW7,UBE2N,5.608375808208166e-08,6
ATP8A1,PLCB2,5.608270536860971e-08,6
FAN1,HUS1,5.608094610920489e-08,1
NRG2,PLCG2,5.6080761395849166e-08,6
BRAF,IGFBP3,5.607593223100338e-08,8
GPAM,SNAI1,5.607257407710637e-08,150
KCTD13,KTN1,5.606902853116935e-08,2
GABRA6,PLCB1,5.60681695516152e-08,4
H4C5,SETD3,5.6061052244871235e-08,2
HSD17B8,MCEE,5.605946284958918e-08,1
PAPSS2,PDE8A,5.6055986519254475e-08,2
CSTF3,ZCRB1,5.605581776535473e-08,1
POLR2A,RBM5,5.605509495465455e-08,6
BAAT,GNAS,5.605433273103699e-08,4
ENPP3,SETD2,5.6053760744134706e-08,1
IP6K3,PLCH1,5.605176529923742e-08,18
FBXL7,FOXM1,5.6051505104015575e-08,4
COL16A1,THBS1,5.60509229724504e-08,8
ESYT1,GBA,5.604805863868023e-08,2
MAP2K4,PPP5C,5.604666338439775e-08,6
LEF1,SLC8A3,5.604590924690456e-08,1
NRXN3,SHANK2,5.604300982037827e-08,528
DGKG,PLD1,5.604269713114599e-08,6
F5,ITIH2,5.60407011802877e-08,8
IDI2,LBR,5.603926152749258e-08,9
LTBP1,PAPPA2,5.603595099046288e-08,1
PLCH2,TGS1,5.6032638302465036e-08,26
GMPS,NT5C1A,5.603232211548459e-08,4
PFAS,UCK2,5.6032200212996486e-08,2
CYP1A1,SLCO2B1,5.603209807247822e-08,2
SHH,VANGL2,5.603033562985582e-08,8
CA8,CPS1,5.602786534796782e-08,81
PRKCA,RIMS2,5.6027289474513964e-08,2
CAMK2A,GNA15,5.602713529229142e-08,6
ALDH1B1,SETD1A,5.602481862662425e-08,12
FIG4,NDRG1,5.6023926733872464e-08,8
ADRA2A,RAP1B,5.602355033588561e-08,3
ERBIN,PTPN11,5.602277478430498e-08,14
FABP1,UGT1A9,5.602197524397686e-08,18
APOA5,IGF2,5.601621504032021e-08,12
HPGDS,HTD2,5.6015318087669165e-08,3
GSK3B,NOS1,5.6014546508109664e-08,8
INSR,ULK1,5.601436246320072e-08,9
SAR1B,TAP1,5.601406627420147e-08,1
DICER1,TDRD9,5.6013434601709375e-08,10
COL16A1,FGA,5.601287439427338e-08,4
PPARD,PTGS1,5.601283135925339e-08,8
ATG12,CP,5.601261676702052e-08,1
EED,NUP93,5.601243829866931e-08,10
PTK2,SMAD2,5.600187699683623e-08,8
MAML2,ST3GAL6,5.599928343258398e-08,2
CACNA1B,OPRM1,5.599898980634954e-08,6
CDK2,NEDD1,5.599826213842363e-08,28
PDE8B,PRKCA,5.599813412970889e-08,2
NUP93,RNGTT,5.599722746607583e-08,8
PTK2,SDC4,5.5996365976376805e-08,8
IQCB1,WDR19,5.599629560038011e-08,1
CALM1,TXK,5.599384304370384e-08,3
HRH1,HTR1B,5.599367232841009e-08,12
LTA,TANK,5.599366081909807e-08,6
KCNJ12,KCNK18,5.598939445405904e-08,2
SLC16A9,SMPD3,5.598849873964472e-08,39
CAMK2A,ORAI1,5.5988163438769334e-08,2
LRP6,P4HA2,5.5986379856063206e-08,14
MLLT1,POLR2D,5.598542252016614e-08,3
CP,NT5E,5.59834596458586e-08,1
HTR7,PLA2G4C,5.5980905244723544e-08,1
CDK5R1,RELN,5.59782522557839e-08,3
DGKD,GNPAT,5.59757608459277e-08,8
EZH2,TRIM27,5.5973460496202186e-08,6
GCLC,RRM1,5.597325625217309e-08,1
KRT3,SPRR2G,5.597133068135918e-08,1
CCND2,TFAP2A,5.5969098911035076e-08,8
NEDD4,NRG1,5.596893262044267e-08,8
CSNK1A1L,GLI2,5.5963503405494684e-08,24
MAPKAPK2,RAP1B,5.596190611837729e-08,21
ATP2B4,CALML5,5.596061547485931e-08,2
ABCD4,PANK2,5.596036944943705e-08,2
CALM3,GABBR2,5.595970264948846e-08,1
DCK,ENPP3,5.595772556432621e-08,3
CENPA,ZWINT,5.5957289323005366e-08,16
ABCB9,PPT1,5.595655281354084e-08,5
ANAPC10,NUP85,5.5954634259336444e-08,3
KCNJ6,MMP9,5.595405797672507e-08,13
EPHX1,MGST1,5.595111507439299e-08,12
FOSL1,ITGB4,5.595031637994907e-08,1
GSN,WHRN,5.594750965981499e-08,16
PDE7B,PRKCB,5.5945691001743625e-08,8
ATG4D,PGAM5,5.5944483934311506e-08,2
NTRK1,TIAM1,5.5941008270110615e-08,4
CDON,CREB1,5.594040380918486e-08,6
FGF1,FIBP,5.5939317178399506e-08,1
E2F3,TXN,5.593857678075732e-08,11
AGO2,EGR1,5.593599768557075e-08,3
EPHB2,KNG1,5.593569341044713e-08,2
RHOA,TCF4,5.593566410055928e-08,2
KIF11,KIF4B,5.5935421115073115e-08,78
IL3,IL5,5.5935162704566654e-08,144
PCSK5,PRKACG,5.593336735190943e-08,11
CS,SHMT2,5.593273158955442e-08,4
ASS1,GAD2,5.5930223183166726e-08,48
PLPPR3,S1PR1,5.5929252340547464e-08,1
ARRB2,CREBBP,5.592679375165943e-08,6
SLC44A2,TMEM86B,5.59264403214114e-08,12
PIK3CG,PLCD3,5.592606790172372e-08,15
EPHB1,MAP2K4,5.592405108137102e-08,9
FKBP9,GNG4,5.592139062926549e-08,2
FXN,KDR,5.5921149340794805e-08,12
KNG1,MMP2,5.592078422544944e-08,4
ACAA2,NUP160,5.591868134276664e-08,12
TAOK3,TRIO,5.5918426999923554e-08,8
AXIN1,SFRP2,5.591617761406079e-08,9
ANAPC10,CHMP4C,5.5914206598117744e-08,1
ACAT2,MECOM,5.591179152997228e-08,3
PRNP,TLR2,5.590818483725002e-08,10
IRF1,MLKL,5.590771368080283e-08,13
NUDT12,NUDT7,5.590752547924862e-08,42
EFNA5,EPB41L2,5.5903985422360116e-08,12
IGFBP1,VEGFA,5.589825304482451e-08,6
MAPK11,PLCG1,5.589637441967554e-08,5
ADCY2,CYSLTR2,5.589582985354724e-08,9
BCL2L14,ITGB4,5.589571324312222e-08,3
ARHGAP39,ERBIN,5.589371245354191e-08,10
DTNBP1,HGS,5.589261438861589e-08,3
BOC,PTHLH,5.5889602057490606e-08,2
FHIT,NTPCR,5.588891749397362e-08,2
GADD45A,NCF2,5.588425228649006e-08,96
ATF6,ATXN3,5.588314522242399e-08,1
ITPKA,NUDT3,5.588304108350428e-08,4
AKT3,ITGB8,5.588117534816028e-08,10
NT5C2,SLC29A2,5.588023888059013e-08,4
PPP1R12A,YWHAQ,5.58800016629372e-08,6
PLCE1,UTRN,5.58775970678956e-08,3
CYCS,ITPR2,5.587692772368591e-08,16
FREM1,VANGL2,5.587689239083815e-08,4
CACNB4,TCF7L1,5.5876398952214856e-08,4
NSG1,TP73,5.587635953929748e-08,1
PABPC1,XPO1,5.587184239204497e-08,145
GABRA5,TRPM5,5.587044116239781e-08,3
ATG12,TNF,5.586823514924788e-08,2
NDUFA4,SESN1,5.586637730203847e-08,6
MAGOH,RPS3,5.586335388718666e-08,2
COX10,UQCRFS1,5.586158533139873e-08,8
TBK1,VHL,5.586117879374797e-08,1
RELA,RIPK3,5.585995860313275e-08,12
NOTCH1,PTPN1,5.5857733317378475e-08,40
MRPS21,RPL24,5.585565787669111e-08,1
FKBP5,GRIA4,5.5854119329623586e-08,4
COPA,MANEA,5.585293412953737e-08,3
KDSR,SLC16A12,5.585261497742522e-08,2
MAF,STIM1,5.584959508879313e-08,11
NOS1,PSEN2,5.584444207062944e-08,4
CAPZA2,SEC16B,5.583871402296362e-08,6
CREBBP,UBE2D1,5.5835825534325534e-08,8
RAB44,RABGGTA,5.5828906830868164e-08,2
CXCL12,POLR2B,5.5827997621652314e-08,7
CREBBP,MED24,5.5825832623312976e-08,8
AAMP,PLCG1,5.582338502563289e-08,1
NDC1,RNGTT,5.582336154441592e-08,8
ASAP1,MYLK,5.582024410755171e-08,16
PIP5K1C,STON1,5.5819814548385693e-08,1
GNG4,PDE1A,5.5819768511137603e-08,9
ACADL,DLD,5.581926628307271e-08,69
HLA-A,NCF2,5.581853517109503e-08,88
KCNJ3,SHC3,5.5818020484645535e-08,6
GABBR2,SCNN1B,5.581630446727104e-08,2
MCOLN2,UNC80,5.581602380289041e-08,1
PSMB9,SMAD3,5.58133361749924e-08,7
C3,SLN,5.5810666458692516e-08,6
ACSL3,NOS2,5.5810077250178364e-08,32
EPHA7,VAV2,5.5808021747082314e-08,18
CRK,EDN1,5.580694207862891e-08,5
CLCN6,VWF,5.580667768641708e-08,12
GLB1,SLC5A12,5.5806046305176976e-08,76
SLC43A2,TAT,5.580507966840287e-08,2
KCNE1,PTBP2,5.580497841606302e-08,2
HEY1,TBL1XR1,5.5798812970377205e-08,42
CEP290,SUFU,5.5795178847498996e-08,3
GMNN,UBE2D1,5.579423323354149e-08,4
CYCS,RBX1,5.5793866362077726e-08,8
CRK,ITPR3,5.5790548944556484e-08,14
PIK3R2,RBPJ,5.578845597776334e-08,132
ELP1,IL1R2,5.578435835299859e-08,15
DUSP6,FLI1,5.578425970043099e-08,10
MAPK3,MYOD1,5.578101536229951e-08,2
KCNJ2,PFKP,5.578066798004583e-08,17
CYS1,PDE6D,5.578007433726384e-08,4
FBXW7,TOP2A,5.577970322671414e-08,3
CREB5,EGFR,5.5778062276606866e-08,12
SCNN1A,TRPC7,5.577286331844474e-08,24
SLC35D2,VCAN,5.5772270357579146e-08,2
SERPINA5,SERPINE2,5.577089456920703e-08,4
GNE,SLC38A1,5.5769868723132277e-08,2
CKAP5,PARVB,5.576740136348235e-08,1
DGCR6L,SHH,5.576379750495131e-08,6
PLEKHG5,VAV3,5.5762334971731775e-08,4
DPM3,MDGA1,5.576066443148243e-08,9
NFKB1,SAP18,5.5757199746153674e-08,2
F12,SERPINA5,5.5757129913125425e-08,3
MDM4,THBS1,5.575413511860888e-08,4
ADCY2,SLC38A1,5.575379802280622e-08,2
CTR9,RAD18,5.575255235257259e-08,4
SLC7A1,VARS1,5.5751865346564955e-08,1
CAMK2D,MAPK13,5.574595621227196e-08,15
GAB1,ITGB1,5.574320429968527e-08,25
BAAT,DNAJC19,5.573869987784974e-08,2
FADS2,HTD2,5.573725658791773e-08,3
PRKAR2A,RAC1,5.573614794023886e-08,16
GM2A,M6PR,5.573536820957514e-08,2
ADAM30,H3C11,5.5735277726398635e-08,1
LAMC1,MMP16,5.5734863137400584e-08,14
PREX2,RRAGC,5.5731542630832465e-08,6
GABRB1,GRIA4,5.572828443156652e-08,8
CYBRD1,SLC8A3,5.572465910930191e-08,5
CLCN6,CSK,5.572117597885118e-08,4
B4GALT6,MAN1A1,5.5718297559126384e-08,6
ITGB8,TNN,5.571563789774636e-08,10
CREB3L2,PCK1,5.5715066703728354e-08,18
FGF21,TSHR,5.5713671901244964e-08,54
C3,NCOA7,5.571197074042781e-08,3
S100P,TOP2A,5.571157046802e-08,1
ECHS1,HSD17B4,5.5711240216785654e-08,24
PPFIA3,SYT7,5.5710902557848385e-08,1
CAMK2A,RIMS2,5.5709784396729134e-08,4
PLA2G4F,STARD10,5.570897215756432e-08,2
GLS,SLC38A3,5.570583863634404e-08,6
LIN7A,PRKAG2,5.570564276524692e-08,2
EVL,MAPRE1,5.570389305376011e-08,1
GLI2,WNT7A,5.5703154181833504e-08,12
NEUROD1,STAT3,5.569801272050275e-08,3
PCK2,SUCLA2,5.5694791001315025e-08,3
GNAI1,KCNIP3,5.569376268535544e-08,6
ATP2A2,ATP8B2,5.569361150037366e-08,1
CHRM3,SLC4A2,5.5689806125762564e-08,36
AQP7,FABP6,5.5688243794094205e-08,4
GPAM,SLC1A5,5.568743567304343e-08,120
H2BC11,KCNU1,5.5686749600436514e-08,15
GRK5,YES1,5.5684456157223394e-08,2
SLC16A7,SLC39A7,5.568211292513355e-08,12
CHURC1-FNTB,SDR9C7,5.568088212726252e-08,1
AQR,HNRNPH1,5.56807098206491e-08,2
ADCY7,CACNG8,5.567909629651998e-08,3
CALM3,SOD2,5.5677226100392385e-08,4
CASP10,MADD,5.567496685898732e-08,1
DPF3,PPARGC1A,5.56740988351632e-08,12
MBTPS1,PAPPA2,5.567366456737943e-08,2
NUP88,POLR1A,5.5670088983106325e-08,2
DR1,TADA2B,5.5667707998807714e-08,2
ANLN,MCM6,5.566683825009022e-08,1
CAMKK2,NOS1,5.566683825009022e-08,1
MALT1,SEPTIN5,5.566053803048495e-08,3
ETV5,MYC,5.566009964041996e-08,2
LAMC1,NCOA1,5.5656980579854576e-08,2
GJA1,MAP3K2,5.565609992627982e-08,9
RAP1A,RPA3,5.5655817732258583e-08,1
TH,WARS1,5.565518841621486e-08,4
FUS,RP9,5.565449216297461e-08,15
ARC,REST,5.565444161081956e-08,6
INSR,PPP2R2C,5.565339086799348e-08,12
GLRX,GMPR,5.564711180738868e-08,2
CCNE1,NRG1,5.564649876565325e-08,16
PELI2,TAB1,5.564415498741463e-08,6
CAMKK1,PRKAR1A,5.564013780615107e-08,18
HSD17B2,UGT2B15,5.5639732376988604e-08,4
MMAB,PANK3,5.5638785578793204e-08,2
MAP2K1,PRKAG2,5.563863714197481e-08,3
ABCC1,DNAJB11,5.5635375417750765e-08,3
CAP1,ROBO2,5.5633910219417736e-08,9
ACTN4,UTRN,5.563258298479923e-08,3
ABCC11,ABCC4,5.563034000122258e-08,9
LMNA,SMAD3,5.562913685253079e-08,1
HDAC4,PRKD1,5.56282497730468e-08,14
LEPR,PTEN,5.562783721529256e-08,54
CD72,LIMK1,5.562532142307693e-08,3
ATG3,CSNK2B,5.562440286155379e-08,2
C1QA,F3,5.562298177608227e-08,2
HTR4,TAAR9,5.562274907333631e-08,1
BCL11A,RXRA,5.562213824343113e-08,15
MAPK4,SEPTIN7,5.5622000634987977e-08,3
CALM1,CYP1A1,5.5618638583609936e-08,1
RNPS1,RPSA,5.561804394815795e-08,2
MFSD2A,PTDSS2,5.561779747864648e-08,6
CACNA1A,CAMK2D,5.561573619417004e-08,5
CROT,PON2,5.561524929476036e-08,2
PDE10A,PRKCB,5.5614188199104575e-08,8
COMP,PTPRS,5.561130222986321e-08,1
RYK,TCF4,5.560930560477573e-08,2
SLC10A2,SOAT1,5.560858628118514e-08,11
EGR1,RAP1A,5.560821949672038e-08,12
ARF6,TSC2,5.5605228865829304e-08,2
AGT,SLC2A1,5.560369231716322e-08,1
PRKCA,TNFSF13,5.5601830029061716e-08,2
RHCG,SLC13A1,5.560078686350778e-08,3
BBS9,DCTN2,5.560078164545956e-08,4
NUF2,TNPO1,5.560026616890923e-08,4
GABRG1,UBE3A,5.560024930508408e-08,24
PDE3B,STAT1,5.5599084802793185e-08,5
PLCB2,TUBAL3,5.559861204762484e-08,2
ABCB4,FGF19,5.559720180533153e-08,3
ADRA1D,GNG4,5.559396782928161e-08,5
NT5E,POLR2H,5.5593822878563515e-08,1
NUP62,VPS37A,5.5590916758774256e-08,2
COMT,RIPK1,5.55907293531277e-08,2
CPD,TPD52L1,5.5589472580663823e-08,4
APOBR,PRKACG,5.558848699867743e-08,3
EP400,H2BC11,5.558811722039536e-08,3
DCTN5,MAN2A1,5.5586146396890965e-08,5
KIF17,KIFAP3,5.558519333703771e-08,2
VEGFA,WDR1,5.558416852717111e-08,6
NCL,PTMA,5.558389311877132e-08,10
WNT7A,YWHAB,5.558276523302356e-08,6
EPAS1,RAP1B,5.558207405442772e-08,2
CHST3,HYAL1,5.5578746049889105e-08,2
PPARG,PRDM16,5.55782966914567e-08,18
CDC25B,PPP1R12B,5.557731519445497e-08,2
SLC16A3,SLC6A7,5.557672366762745e-08,3
PDE4C,PPP2R1A,5.55763609647042e-08,8
BTG2,TENT4A,5.5575018365061624e-08,1
APC2,WNT2B,5.5574746582465195e-08,2
ALPL,CDH1,5.557430912683792e-08,12
CDH13,SSPN,5.557355372910942e-08,28
ADGRL2,CELSR3,5.5570883478184285e-08,16
CYP2B6,SLC5A8,5.557050464233271e-08,2
CAMK2G,NFATC2,5.556769029635422e-08,4
GPX6,NUP93,5.55667585879401e-08,6
COL11A2,COL8A1,5.556576094763784e-08,48
GNB1,MAPK11,5.5560598455350885e-08,7
NCOA1,TXN,5.555950544078314e-08,2
ARRB1,PPARA,5.5559422729167807e-08,2
EIF4E,KSR1,5.5558266801962e-08,3
CYTH4,KDELR2,5.555823063838408e-08,30
GFRA1,IGF1R,5.5557247691240264e-08,1
ADGRE1,ADGRL2,5.555526683131973e-08,16
ITGA8,ITGB8,5.555515984771373e-08,90
INHBE,MAPK14,5.5553799531080084e-08,4
CBL,ELMO1,5.55532934315775e-08,40
GFPT1,GLB1,5.5551430113638003e-08,76
ITSN2,SYT2,5.555077819963117e-08,2
LAMC2,SMAD3,5.5547713456727266e-08,2
DNAH8,LRP8,5.554766158155644e-08,2
CTSL,LGMN,5.5547438648773095e-08,2
BST1,LYPD5,5.554697374354238e-08,21
KL,RHOA,5.5546819144325355e-08,4
SCFD1,SEC24D,5.554267502178023e-08,9
TNFRSF11B,UNC13B,5.554108087732093e-08,7
FBXO45,STAT5B,5.553425148622047e-08,12
ATP8B3,ITPKB,5.553366251923042e-08,4
GHRHR,OR7A17,5.5533259768481e-08,2
ADAMTS2,COL6A6,5.553197378327379e-08,4
MAPK14,PRDM16,5.552924342566712e-08,2
LY6D,LYPD4,5.552920612217349e-08,1
DPF3,SMARCC2,5.5528815365302187e-08,8
ADCY5,PRKD3,5.552869475344835e-08,4
CTSB,MMP16,5.552806807220177e-08,14
GRIN1,PDLIM5,5.552588124343311e-08,10
PDE6A,TCTN2,5.552493931304525e-08,2
PLA2G4D,PRKCB,5.552460477682708e-08,8
PPARG,PPP4R1,5.5520512725476534e-08,12
PARK7,PLPP1,5.551858411889654e-08,8
OTOA,PGAP1,5.551421663104369e-08,3
EGFR,SERPINB2,5.5509540760242025e-08,3
ALOX5,GABRB2,5.5506920827730347e-08,10
SMARCA2,TSC2,5.5506522292050576e-08,9
CTC1,RFC3,5.550591095075826e-08,40
HTR1B,PTGS1,5.550138097258165e-08,6
UGT1A5,UPB1,5.550012494026646e-08,2
AKR1D1,CYP2C8,5.549821247008424e-08,4
ADAMTS5,FGF2,5.5496916655933815e-08,32
IL6,SMAD3,5.549307918739643e-08,4
ATP1B2,RAB3A,5.5491554462605563e-08,2
MYPN,VAV3,5.549115122960302e-08,3
CALCRL,GNG4,5.548967593352724e-08,7
H4C4,XRCC3,5.54879897585181e-08,3
CTSF,SLC11A1,5.54868244129203e-08,4
HDAC7,SLC2A1,5.548604775640342e-08,1
MAP2K1,RASSF5,5.5483865279981615e-08,2
H2BC3,PPP1R12A,5.548256254428452e-08,1
NCOA2,TNRC6A,5.548186917299821e-08,3
AKAP11,PRKAR1A,5.5480500384619243e-08,88
JAK1,SPP1,5.5475606942825134e-08,24
H4C5,RPA1,5.5473487248214326e-08,9
FBP1,NUP88,5.547171166853104e-08,2
LPCAT1,PNPLA3,5.547160064622858e-08,2
ACTB,RIPK2,5.546548908219595e-08,10
CALM3,GCK,5.5464810962829736e-08,4
GLTP,SMPD3,5.546403738958368e-08,26
LAMC1,PTPN11,5.546148181188672e-08,14
PSMB2,TNFRSF1A,5.546090313668372e-08,5
ACAP2,GNA15,5.546058545746746e-08,1
ADCY3,SHC3,5.545694747866037e-08,2
CISH,RHOA,5.545641568183157e-08,2
CRK,PYGL,5.5456329306480256e-08,1
CBS,GPX6,5.545618871523791e-08,12
AOC1,NUP88,5.545444612768217e-08,12
ALDOB,PLA2G4C,5.5452339609018964e-08,1
CCNC,NBEA,5.544829770331994e-08,6
HDAC2,MAVS,5.544763700034613e-08,3
SULT1E1,TRMT112,5.5447133699241626e-08,3
RIPK1,RIPK3,5.544445741759163e-08,13
KCNN3,PIK3CB,5.544352052466728e-08,2
PTPN1,RIN2,5.5443021973466954e-08,20
MAPK3,PEBP1,5.5442784294146286e-08,6
MEF2A,VDR,5.5442499372561504e-08,9
SAP18,SMAD2,5.5441847113257836e-08,4
LARS2,VARS1,5.544145986746685e-08,5
TRAM1L1,UBQLN4,5.5441319091187324e-08,4
IQGAP1,MAPK10,5.544105619037509e-08,1
G6PC2,MMUT,5.544036888830798e-08,6
FLOT1,PPFIA2,5.543854797451786e-08,1
ENPP3,VEGFA,5.543752597721626e-08,3
RFC3,UIMC1,5.5434215716387066e-08,48
POLI,POLR2B,5.543155623399798e-08,1
NUP35,PISD,5.543055969781108e-08,2
CCND2,GMNN,5.543041226019341e-08,1
HACD1,HSD17B12,5.541915226956832e-08,30
LGMN,TLR9,5.541912528883586e-08,1
PIK3R2,SESN1,5.5418887978664344e-08,8
APP,GPC1,5.541816389404107e-08,30
BBS9,KIF3B,5.541760979277388e-08,8
HSPA1L,MBTPS1,5.541693548494209e-08,2
GAB1,MAP2K1,5.541550868182199e-08,13
HSPA1B,PSMD13,5.5415132038660886e-08,1
ALDH7A1,GAD2,5.541350447597541e-08,48
CACNA1C,MTNR1A,5.541268599529303e-08,2
COL8A1,CRTAP,5.5412518157327284e-08,4
KRAS,WASF3,5.541243706269107e-08,18
ACACB,RXRG,5.541213354831598e-08,3
H3C6,TAF1A,5.5409188903787765e-08,5
RAB3GAP2,RAB3IP,5.5408589716421375e-08,2
ADCY2,TYMP,5.540844938423106e-08,1
LAMTOR2,RAP1A,5.540754699495665e-08,1
INHBE,SMAD6,5.540540303286545e-08,12
COL18A1,NCOA1,5.540490011224364e-08,8
ATG5,BCL2,5.540327893745634e-08,190
BAAT,GSS,5.540190350927787e-08,2
AP2A1,SCARB1,5.5400946497030645e-08,2
ABI1,ARHGEF25,5.539969194501282e-08,2
CYP2B6,SLC22A2,5.539922458552837e-08,5
MMP13,ZNF521,5.539552074829146e-08,20
CRPPA,UGT2B4,5.5393561071426234e-08,4
ALCAM,CSNK2B,5.538813041550128e-08,16
