gene,importance_sum,degree,importance_mean
LRPPRC,0.0026383805,4,0.0006595951272174716
NUB1,0.0026372597,3,0.0008790865540504456
SLC25A21,0.0026360278,4,0.000659006938803941
COL24A1,0.002634261,6,0.00043904350604861975
ZNF181,0.0026335807,1,0.002633580705150962
MAP1B,0.0026334934,5,0.0005266986787319184
CXCL13,0.0026291525,15,0.00017527683327595394
SLC6A9,0.0026286293,7,0.0003755184755261455
KIF26A,0.0026185515,8,0.0003273189358878881
MTNR1B,0.0026163615,11,0.00023785104382444513
SERPINA5,0.0026143428,5,0.0005228685680776834
NADK,0.002611883,10,0.0002611882984638214
ANO5,0.0026094108,3,0.0008698035962879658
HS3ST4,0.0026044385,8,0.00032555480720475316
CDH3,0.0026042003,9,0.0002893555857655075
APC2,0.002600891,22,0.0001182223204523325
MUC19,0.0026006235,9,0.00028895816972686187
UQCRC1,0.0026001693,19,0.0001368510144713678
THOC5,0.0025991332,9,0.00028879257539908093
GTF2I,0.0025986142,5,0.0005197228398174048
CCR2,0.0025972382,23,0.00011292339869491433
GRIK1,0.002596869,9,0.0002885409889535771
DLC1,0.002596361,12,0.00021636342474569878
RNF114,0.002593765,4,0.0006484412588179111
SEMA6C,0.002589603,2,0.001294801477342844
TLE5,0.0025856732,9,0.00028729702656467754
ELAC2,0.0025850781,7,0.0003692968748509884
SARM1,0.0025850572,7,0.00036929388131414143
FXN,0.0025832937,6,0.00043054895165065926
ZIC2,0.0025816434,4,0.0006454108515754342
DUSP1,0.002579393,22,0.00011724514082412828
CD74,0.0025743423,10,0.0002574342302978039
GABRA4,0.002573774,14,0.00018384099738406285
ABCB8,0.0025731605,4,0.0006432901136577129
AGBL3,0.0025711623,3,0.0008570541006823381
PROS1,0.0025702456,22,0.00011682934762740678
CR1L,0.0025683157,7,0.0003669022449425289
CDH4,0.0025677423,9,0.0002853046947469314
SMOX,0.0025671509,11,0.00023337735117159107
TRRAP,0.0025669208,19,0.0001351010961163985
PLEKHH1,0.0025663113,1,0.002566311275586486
MRPL3,0.0025659334,7,0.00036656191306454796
IGFBP3,0.0025623837,25,0.00010249534621834754
ITLN1,0.002560705,3,0.0008535683155059814
SLC24A4,0.0025606772,5,0.0005121354479342699
ADGRF5,0.0025603552,1,0.0025603552348911762
ERCC4,0.0025567252,16,0.00015979532327037305
DOCK9,0.0025563033,10,0.00025563032831996677
STK19,0.0025429106,1,0.0025429106317460537
OR11H7,0.0025409039,3,0.000846967954809467
EFNA4,0.0025391812,13,0.00019532162696123123
AGPAT5,0.0025353294,12,0.00021127745276317
BAAT,0.0025305117,37,6.839220814809605e-05
HLA-DMA,0.0025302116,31,8.161972847677046e-05
CALML6,0.002526239,46,5.4918239702997e-05
PRLR,0.0025217696,21,0.00012008426710963249
MMUT,0.0025172085,39,6.454380658956674e-05
CREB5,0.0025161027,38,6.621323011227344e-05
ROR2,0.0025151672,17,0.00014795101357295234
QRFPR,0.0025118433,8,0.00031398041755892336
ATG16L1,0.0025117248,10,0.00025117248296737673
LAPTM4A,0.0025110943,2,0.0012555471621453762
SPTLC2,0.002509503,17,0.0001476178192259634
CWC27,0.0025092768,4,0.0006273192120715976
OTUD3,0.0025043946,9,0.00027826606916884583
OR52B4,0.002503011,1,0.0025030109100043774
LCE1B,0.002502962,3,0.0008343206718564034
CPE,0.0025014072,5,0.0005002814345061779
PPIF,0.0024980765,11,0.0002270978663794019
MIS18BP1,0.0024949505,4,0.000623737636487931
GLMN,0.0024881586,5,0.0004976317286491394
EVA1A,0.0024877682,4,0.0006219420465640724
ST3GAL6,0.0024831712,19,0.00013069321989620986
GPAT3,0.0024780743,10,0.00024780742824077607
DCTN5,0.0024759145,16,0.0001547446590848267
RIN3,0.0024756952,4,0.0006189238047227263
EEFSEC,0.0024751022,4,0.0006187755498103797
OR8A1,0.0024727848,3,0.0008242616119484106
LSR,0.0024716724,10,0.00024716723710298537
GNA15,0.0024699864,46,5.369535748563383e-05
ZNF189,0.002469842,4,0.0006174605223350227
SEC14L1,0.002469728,2,0.0012348640011623502
ST6GALNAC3,0.0024624052,18,0.00013680029143061902
CPEB3,0.0024621645,2,0.0012310822494328022
PIGK,0.0024611866,5,0.0004922373220324517
ASIC5,0.0024591791,4,0.0006147947860881686
SLC26A2,0.0024586376,15,0.00016390917201836904
MUC5B,0.0024516638,12,0.00020430531973640123
ENPEP,0.0024488003,4,0.000612200063187629
NLK,0.00244663,30,8.155433461070061e-05
EPAS1,0.002442244,19,0.0001285391565608351
LRRFIP2,0.0024418845,2,0.0012209422420710325
TRIM46,0.002436789,4,0.000609197246376425
CALU,0.0024358418,10,0.0002435841830447316
COL26A1,0.0024355561,7,0.0003479365924639361
NPNT,0.0024351706,2,0.001217585289850831
CSGALNACT2,0.0024346,11,0.0002213272647085515
DYNC2H1,0.0024331666,11,0.00022119696421379393
GABRR1,0.0024315254,10,0.0002431525383144617
SHB,0.0024274443,10,0.0002427444327622652
KCNN1,0.0024199302,5,0.00048398603685200213
MIR17HG,0.002417671,1,0.0024176710285246372
PPARD,0.002414457,30,8.048190114398798e-05
RASSF6,0.0024119962,2,0.0012059981236234307
SLC6A19,0.002411794,12,0.0002009828264514605
C1GALT1C1L,0.0024109078,2,0.0012054538819938898
RNGTT,0.0024104333,16,0.00015065207844600081
INHBA,0.002406852,23,0.00010464574291330317
SST,0.0024057678,40,6.014419486746192e-05
OXSM,0.0024011142,5,0.00048022284172475336
MSH2,0.002395378,19,0.00012607252421347717
RPL24,0.0023951815,26,9.212236349972394e-05
PPP5C,0.0023925502,16,0.00014953438949305564
ADGRF4,0.0023924226,2,0.001196211320348084
PPP2R2A,0.0023921423,31,7.71658810516519e-05
ABCC9,0.0023879001,59,4.0472883699556526e-05
RNF126,0.0023868622,4,0.0005967155448161066
ABLIM2,0.0023868505,6,0.00039780842295537394
MYCN,0.0023837676,3,0.0007945892090598742
UGT1A5,0.0023821595,21,0.0001134361650439955
IKZF3,0.00237907,2,0.001189535018056631
MGAT5,0.0023785504,8,0.00029731879476457834
KIF13A,0.0023753224,4,0.0005938305985182524
TRIOBP,0.0023741429,4,0.0005935357185080647
GPR161,0.002374012,7,0.00033914457474436076
OR2AG2,0.0023706728,3,0.0007902242553730806
ZNF678,0.0023690257,3,0.0007896752407153448
SLC26A3,0.002368384,21,0.00011278019242343449
MGMT,0.0023666187,6,0.0003944364531586568
PSG3,0.002366557,2,0.0011832785094156861
PTPRC,0.002365107,32,7.390959217445925e-05
RHOU,0.0023650862,5,0.0004730172455310822
EHD3,0.0023645721,4,0.0005911430343985558
DCK,0.0023642532,17,0.00013907371527131866
SEL1L2,0.002362039,1,0.002362038940191269
SMAD7,0.0023579877,39,6.0461222743376704e-05
TRAM1,0.002357148,5,0.00047142961993813516
AQP9,0.0023506994,7,0.00033581419847905636
RGS1,0.0023498721,15,0.00015665814280509948
TRHR,0.002349689,11,0.0002136080822145397
RING1,0.0023464402,27,8.690519327366794e-05
CAMKK1,0.0023446376,26,9.017837090561024e-05
PRPF4B,0.0023442842,3,0.0007814280688762665
EARS2,0.0023413356,14,0.00016723825995411192
GRK5,0.002334621,16,0.00014591381477657706
KLRB1,0.0023341808,4,0.0005835451884195209
CACNB4,0.002333263,18,0.0001296257186267111
MOXD1,0.002332275,2,0.0011661375174298882
OR5AN1,0.0023264461,3,0.000775482039898634
GRID1,0.0023218924,2,0.0011609462089836597
PROM1,0.0023212445,2,0.0011606222251430154
PPP6R1,0.0023184146,8,0.0002898018283303827
CFI,0.0023178556,8,0.0002897319500334561
NUP35,0.0023175022,79,2.9335470422159268e-05
GPNMB,0.0023161846,4,0.0005790461436845362
PDK4,0.0023147224,12,0.0001928935331913332
CHST6,0.00231453,7,0.00033064715431204865
CALCR,0.002312798,17,0.00013604694429565878
SLC9C2,0.0023104972,3,0.0007701657402018706
SPATA5,0.0023064443,1,0.002306444337591529
NAA20,0.0023015104,1,0.0023015104234218597
CLINT1,0.0023005512,5,0.00046011023223400114
STAP1,0.0022980934,2,0.0011490467004477978
PJA2,0.002295921,4,0.0005739802727475762
RPS24,0.0022953907,30,7.651302342613538e-05
IGFBP5,0.0022929849,9,0.0002547760959714651
KLK3,0.0022896938,17,0.0001346878707408905
LMO4,0.0022862563,3,0.0007620854303240776
TBC1D15,0.0022846432,1,0.002284643240272999
WWC1,0.0022846183,7,0.00032637404677058967
BTN3A2,0.0022824162,3,0.0007608054050554832
KCNIP1,0.002281891,3,0.0007606303164114555
SLC39A8,0.0022816823,11,0.00020742566663433206
CMAS,0.0022810819,14,0.00016293441876769066
EZH1,0.0022790344,3,0.0007596781166891257
IL21,0.0022741072,6,0.00037901786466439563
UVRAG,0.0022729097,4,0.0005682274349965155
CDH9,0.002272807,6,0.00037880117694536847
PAPPA2,0.0022702976,2,0.0011351488064974546
MGAM,0.0022700885,18,0.00012611602950427268
PABPC4L,0.0022667097,3,0.0007555698975920677
CD44,0.0022660748,32,7.081483636284247e-05
BASP1,0.0022654268,5,0.0004530853591859341
RAB38,0.002264578,9,0.0002516197661558787
GBP4,0.0022622643,5,0.00045245285145938395
SLC19A2,0.0022575718,9,0.00025084130983385775
NF1,0.0022558914,23,9.808223694562912e-05
HBS1L,0.0022546095,5,0.0004509218968451023
HUS1,0.0022544342,26,8.67090062596477e-05
CPD,0.0022539655,10,0.0002253965474665165
MED4,0.0022516588,6,0.00037527647024641436
ENPP3,0.0022480108,13,0.00017292391007336287
LYPD5,0.0022472031,3,0.0007490677138169607
PKP1,0.0022430883,12,0.00018692402712379894
EIF3E,0.0022409952,16,0.00014006219862494618
HERC6,0.0022400818,4,0.0005600204458460212
ACOT6,0.002234577,10,0.00022345769684761763
KRT24,0.002233792,4,0.0005584480240941048
PPP1R3A,0.0022321239,4,0.0005580309662036598
MEX3B,0.0022292275,1,0.002229227451607585
ATF6,0.0022291958,15,0.00014861305244266986
LAT2,0.0022289709,7,0.00031842441031975407
BAZ1B,0.002228148,9,0.0002475720054159562
THSD4,0.0022240817,5,0.0004448163323104382
KIAA0586,0.002219161,2,0.001109580509364605
SPRED2,0.0022190742,12,0.00018492284774159393
ZIC1,0.0022150688,2,0.0011075343936681747
RAB26,0.002213114,3,0.0007377046470840772
RAP1GAP,0.0022126078,11,0.00020114616067572072
PTPN2,0.0022102534,18,0.00012279185466468334
TREML2,0.002210001,3,0.0007366669985155264
PTPRN,0.0022096517,1,0.0022096517495810986
EHD4,0.0022091873,2,0.0011045936262235045
COPRS,0.0022078748,3,0.000735958262036244
LCE5A,0.002207814,3,0.0007359380057702462
WDPCP,0.002203796,2,0.0011018980294466019
PIGR,0.0022023278,5,0.0004404655657708645
NMBR,0.0022002493,10,0.00022002493496984244
MERTK,0.0022002338,4,0.0005500584375113249
UBE3A,0.002198408,17,0.00012931811130222152
CALD1,0.0021967902,5,0.00043935803696513174
CD84,0.002195511,4,0.0005488777533173561
NIPBL,0.0021934845,5,0.00043869689106941224
CRISPLD2,0.002192007,3,0.0007306689706941446
NCL,0.002187877,8,0.00027348462026566267
SYN3,0.0021875976,6,0.0003645995942254861
TGFBI,0.0021872695,3,0.0007290898356586695
HMGA1,0.0021870385,26,8.411686688375015e-05
MATN4,0.002182678,2,0.001091339043341577
HTRA1,0.002180954,3,0.0007269846585889658
NTN1,0.0021784166,16,0.00013615103671327233
GATB,0.002172437,2,0.0010862185154110193
SLAMF7,0.0021712258,4,0.0005428064614534378
MBIP,0.0021694314,4,0.0005423578550107777
ANKH,0.002167494,3,0.0007224980120857557
HEPHL1,0.0021649676,1,0.002164967590942979
AMBRA1,0.002164781,14,0.00015462722097124373
PITX2,0.002163351,13,0.0001664116190603146
NUAK1,0.002162035,6,0.00036033918149769306
EPHA5,0.002159249,7,0.0003084641482148852
PTTG1,0.0021589943,17,0.00012699966592823758
ATP2A2,0.0021538138,80,2.6922672986984253e-05
MYL7,0.0021534266,8,0.000269178330199793
SPRR2A,0.002152823,3,0.0007176076372464498
DHX16,0.002152185,6,0.0003586974926292896
ABHD16A,0.0021498648,1,0.002149864798411727
JARID2,0.0021498012,7,0.0003071144622351442
CHDH,0.002148971,19,0.00011310373481951262
MAGOH,0.0021431325,15,0.00014287550002336502
BPNT2,0.0021426624,10,0.00021426624152809381
PRAG1,0.0021420023,5,0.0004284004680812359
RASA2,0.0021407169,13,0.0001646705294171205
CFAP410,0.002140182,1,0.0021401820704340935
FBXL3,0.0021381387,12,0.00017817822905878225
VRK1,0.0021372421,9,0.000237471346432964
LRIG2,0.0021345264,1,0.0021345263812690973
YBX3,0.0021341252,3,0.0007113750713566939
CDH12,0.0021338346,6,0.00035563910690446693
COL7A1,0.0021325457,20,0.0001066272845491767
EIF3H,0.0021324586,16,0.00013327866327017546
TTC8,0.0021297396,8,0.0002662174520082772
OR2V2,0.0021288167,3,0.0007096055584649245
LILRA1,0.0021272644,5,0.0004254528786987066
DRD3,0.0021243768,20,0.0001062188413925469
GOSR2,0.0021214446,14,0.00015153175419462577
KIF1A,0.0021205493,8,0.000265068665612489
CCL23,0.0021166059,12,0.00017638382269069552
ECI2,0.0021158147,14,0.00015112962241151502
TNFRSF11B,0.0021143025,16,0.0001321439049206674
KCNA2,0.0021114931,3,0.0007038310480614504
GAB1,0.0021085981,108,1.95240567403811e-05
SRSF3,0.0021083811,14,0.00015059865212866237
GRM7,0.002107925,17,0.00012399558909237385
NDUFAB1,0.0021051362,24,8.771400704669456e-05
CAV1,0.0021038817,75,2.8051755701502165e-05
ANK2,0.0021011077,14,0.00015007912380886928
NRROS,0.002099509,2,0.0010497544426470995
MSX1,0.0020978858,4,0.000524471455719322
TBCE,0.0020958448,3,0.0006986149431516727
SOCS5,0.0020954004,11,0.00019049094143238935
GPR65,0.0020943952,7,0.00029919931798108986
TBC1D1,0.002094241,5,0.000418848218396306
CPPED1,0.0020930683,3,0.0006976894413431486
DCC,0.0020928462,19,0.00011014980018923157
SPOPL,0.0020919282,5,0.00041838563047349455
FBF1,0.0020913663,4,0.000522841583006084
TRMT44,0.0020894133,3,0.0006964711161951224
FZR1,0.002088921,31,6.738454554109804e-05
STIL,0.0020852806,1,0.002085280604660511
OR52N1,0.0020839297,3,0.0006946432404220104
OR52K2,0.0020817085,3,0.0006939028389751911
UBXN4,0.0020780566,1,0.0020780565682798624
CD2,0.0020779874,8,0.00025974842719733715
NAGPA,0.0020768095,1,0.0020768095273524523
PDE2A,0.0020745837,17,0.00012203433331759537
ARC,0.0020730705,13,0.00015946696154200114
USP37,0.0020710784,4,0.0005177696002647281
NIPSNAP2,0.002070531,6,0.00034508850270261365
CTSB,0.0020696884,19,0.00010893096853243678
BLK,0.0020684525,23,8.99327190025993e-05
KCNG2,0.0020621063,3,0.0006873687574019035
SLC10A2,0.0020610606,7,0.00029443723282643726
SLC27A6,0.0020580336,7,0.000294004799798131
S100A10,0.0020578715,3,0.0006859571828196446
FAAP20,0.002056697,2,0.00102834845893085
PTGER4,0.0020561423,27,7.615341908401913e-05
GLRB,0.002051694,4,0.0005129235214553773
DDO,0.002046946,12,0.00017057883087545633
UAP1,0.0020467525,15,0.00013645016588270664
COL28A1,0.0020450503,5,0.00040901005268096925
CD53,0.0020427147,3,0.0006809049130727848
FPR2,0.0020413548,19,0.00010743972502256695
PRIM2,0.0020382411,30,6.794137104103963e-05
PEX2,0.002037874,8,0.00025473424466326833
CRHR1,0.002035719,20,0.0001017859554849565
CTRB1,0.00203271,5,0.0004065420012921095
ULK3,0.0020314723,4,0.0005078680696897209
MTMR3,0.0020313035,13,0.0001562541135801719
PPP1R14C,0.0020310776,3,0.0006770258769392967
KMT5C,0.0020289076,5,0.0004057815298438072
UBE2E2,0.0020263852,6,0.000337730860337615
ITGBL1,0.0020252985,5,0.0004050597082823515
TSN,0.002024208,3,0.0006747359875589609
OR2J3,0.0020211793,4,0.0005052948254160583
TRIP11,0.0020203309,11,0.00018366644243625078
OCA2,0.0020141797,3,0.0006713932380080223
SELENOV,0.0020132563,1,0.0020132563076913357
PTHLH,0.0020115275,20,0.00010057637700811028
DAPP1,0.0020114556,11,0.00018285959959030151
CARD6,0.0020085725,2,0.0010042862268164754
STARD13,0.0020073291,8,0.0002509161422494799
GRIK2,0.002007193,10,0.00020071929320693017
SEMA3B,0.0020059117,2,0.0010029558325186372
KLHL42,0.00200529,7,0.0002864700010312455
KPNA7,0.0020014907,5,0.0004002981353551149
GALC,0.001998399,12,0.00016653324322154125
RGS8,0.00199789,10,0.00019978899508714675
FGD5,0.0019971973,6,0.0003328662132844329
PTPRA,0.0019971041,14,0.00014265029624636685
ABCC3,0.0019969926,29,6.886181453692501e-05
CUL9,0.0019938839,3,0.0006646279556055864
SLC28A3,0.0019931835,12,0.000166098626020054
OSBPL6,0.0019890382,5,0.00039780763909220697
STIM2,0.001987076,2,0.00099353794939816
PON1,0.0019855706,9,0.00022061896096501086
FBXO32,0.001975548,16,0.0001234717492479831
IFT27,0.0019750162,8,0.000246877025347203
MUC21,0.0019687412,9,0.00021874902045561207
FABP6,0.0019666583,14,0.00014047559151159867
PNLIPRP1,0.0019623206,15,0.00013082137641807397
CARMIL1,0.0019622762,2,0.0009811380878090858
BCO2,0.00196186,7,0.00028026572960828034
PFKFB3,0.0019586002,15,0.00013057334969441097
FBXL17,0.0019582862,7,0.0002797551652682679
HGFAC,0.0019576633,4,0.0004894158337265253
DOCK10,0.0019565076,12,0.00016304229696591696
ALDH1B1,0.001954282,38,5.142847198600832e-05
PHLPP1,0.0019516598,8,0.00024395747459493577
DPF1,0.0019454261,4,0.00048635652638040483
ATG4C,0.0019399408,4,0.00048498521209694445
CD274,0.0019385098,8,0.0002423137193545699
IRX5,0.0019346266,2,0.00096731330268085
STX7,0.0019331573,2,0.0009665786637924612
SGCD,0.001931815,6,0.00032196915708482265
SESN1,0.0019297078,13,0.0001484390634756822
EYA4,0.0019244892,4,0.00048112228978425264
MLLT3,0.0019230563,6,0.0003205093865593274
PLAC8,0.0019214433,5,0.0003842886537313461
CACNA1D,0.0019204732,50,3.840946359559894e-05
SIK2,0.0019201746,2,0.0009600872872397304
ATP10B,0.0019158599,3,0.0006386199578021964
PLCH2,0.0019121536,9,0.00021246150653395388
MOGAT1,0.0019113229,7,0.0002730461336406214
LYPD4,0.0019101076,3,0.0006367025198414922
ZNRF3,0.0019064231,5,0.0003812846262007952
HS6ST3,0.0019058855,9,0.00021176505833864212
KIDINS220,0.0019057075,16,0.0001191067203762941
RSPH4A,0.0019050833,1,0.0019050833070650697
AUTS2,0.0019044031,5,0.000380880618467927
BTG2,0.0019040474,13,0.00014646518796395796
MON1B,0.0019039552,4,0.00047598881064914167
EXOC6B,0.0019025154,1,0.0019025154178962111
COPS7B,0.0019006557,14,0.0001357611202235733
ATG2B,0.0018986217,7,0.00027123166780386655
P4HA3,0.0018951589,17,0.00011147993534584256
NT5C3A,0.0018946661,14,0.0001353332939158593
CRTC3,0.0018920748,1,0.0018920748261734843
LINC-ROR,0.0018908344,1,0.0018908344209194183
RNF7,0.0018877848,14,0.0001348417717963457
MAT1A,0.0018867913,22,8.57632416723804e-05
ACVR1C,0.0018845515,10,0.00018845514860004186
SEC24D,0.001881758,17,0.00011069164611399174
NCK2,0.0018807059,42,4.477871282558356e-05
KCNB1,0.0018791057,4,0.0004697764234151691
KCNQ3,0.0018758855,11,0.00017053504813123834
ATG10,0.0018753003,7,0.00026790004423154253
ZNF627,0.0018741959,4,0.0004685489693656564
ABCC12,0.0018741788,1,0.001874178764410317
LRP8,0.0018727263,12,0.0001560605208699902
PSMB9,0.0018720002,27,6.933333955843139e-05
MSGN1,0.0018706147,1,0.0018706147093325853
ACP1,0.0018685919,8,0.00023357398458756506
PEX5L,0.0018679369,1,0.0018679369240999222
SUCLG2,0.0018674681,26,7.182569690765097e-05
DDR2,0.0018673912,4,0.0004668477922677994
CA6,0.0018670986,3,0.0006223662057891488
MLXIPL,0.0018648762,11,0.00016953420444307002
KRR1,0.0018627341,4,0.0004656835226342082
MTF2,0.0018619373,6,0.00031032289067904156
RORB,0.0018611716,6,0.00031019526068121195
S100B,0.0018604322,7,0.0002657760300540498
HOXD1,0.0018594025,1,0.0018594025168567896
SERPINB2,0.0018593462,9,0.00020659401909344725
FBP2,0.0018537522,15,0.0001235834788531065
MYO7A,0.0018508066,4,0.0004627016605809331
SGPP2,0.0018450604,16,0.00011531627387739718
S1PR5,0.001843337,13,0.00014179515150877146
CPEB1,0.0018420133,3,0.0006140044424682856
SEMA4D,0.001837493,9,0.00020416589298595986
UBE2QL1,0.0018351739,1,0.0018351739272475243
MEIS1,0.0018339641,3,0.000611321379741033
GNPDA1,0.001832908,15,0.00012219386796156564
ZFP1,0.0018320526,4,0.0004580131499096751
SELENBP1,0.0018319327,2,0.0009159663459286094
ARHGEF10,0.0018292607,17,0.00010760357219944982
PPP1R12C,0.001828786,6,0.0003047976642847061
CD72,0.0018275109,8,0.00022843886108603328
TSLP,0.0018272882,5,0.0003654576372355223
UNC5C,0.0018243502,7,0.0002606214589572379
COX10,0.0018239183,12,0.0001519931926547239
PIBF1,0.00181832,3,0.0006061066718151172
FCAR,0.0018167697,5,0.00036335394252091647
PTPRN2,0.0018125732,4,0.00045314329327084124
ZFP69B,0.0018118497,4,0.00045296241296455264
KIF25,0.001811075,8,0.00022638437803834677
CPN2,0.0018104196,4,0.0004526049015112221
IP6K1,0.0018096399,8,0.00022620498202741146
TYR,0.0018086164,19,9.519033942763742e-05
GAK,0.0018069181,5,0.0003613836131989956
SCNN1B,0.001803374,33,5.464769801068486e-05
ZNF770,0.0018026978,3,0.0006008992592493693
CADM1,0.0018022923,8,0.0002252865378977731
KCNJ10,0.0018016526,15,0.00012011017339924971
LRFN2,0.0017999678,3,0.0005999892794837555
LARGE1,0.001799444,4,0.00044986099237576127
IL20RB,0.0017978081,9,0.00019975645571119257
ADGRG6,0.0017975669,3,0.0005991889629513025
SEM1,0.0017940779,16,0.00011212987010367215
DNAH9,0.0017898076,3,0.0005966025249411663
SLCO3A1,0.0017882901,6,0.0002980483501839141
ZNF596,0.0017862059,4,0.00044655147939920425
IPPK,0.0017858451,12,0.00014882042887620628
OR1M1,0.0017836149,3,0.0005945382872596383
PODXL,0.0017827174,5,0.00035654348321259024
SLC16A12,0.0017819358,2,0.0008909679017961025
FARP1,0.0017806361,9,0.00019784846032659212
CCR1,0.0017794122,17,0.00010467130307327298
ZP3,0.0017791846,4,0.0004447961400728673
DIO1,0.0017782727,12,0.00014818938992296657
STC1,0.0017780665,1,0.0017780665075406432
CSTF3,0.00177523,13,0.00013655615755571768
LILRB1,0.0017750976,5,0.00035501951351761817
PROX1,0.0017719989,2,0.0008859994704835117
HNRNPAB,0.0017698782,2,0.000884939101524651
KCNC2,0.0017694136,3,0.0005898045298332969
ANO4,0.0017677407,3,0.0005892469004417459
CX3CR1,0.001767053,14,0.00012621807400137186
EXOC2,0.0017663776,12,0.00014719813286016384
MLPH,0.0017659192,1,0.0017659191507846117
GFI1,0.0017655425,4,0.0004413856368046254
CHST8,0.0017647268,8,0.00022059085313230753
STRA6,0.0017644607,3,0.0005881535665442547
SPARC,0.0017641045,17,0.00010377085110282197
EYA2,0.0017639849,4,0.0004409962275531143
LAMA1,0.0017607164,33,5.335504344354073e-05
STYK1,0.0017605014,1,0.0017605014145374298
SNRNP48,0.0017597448,4,0.00043993620784021914
NLRC5,0.0017570863,4,0.0004392715636640787
NCKIPSD,0.0017558131,15,0.00011705420911312103
PDE7B,0.0017530223,9,0.00019478025690962872
HPS1,0.0017486768,5,0.0003497353522107005
KDM1A,0.001748033,34,5.141273483305293e-05
EPB41L2,0.0017469926,4,0.0004367481451481581
ETV5,0.0017448503,8,0.00021810628823004663
RALGAPA2,0.0017445462,3,0.0005815154096732537
WNT7A,0.0017434738,42,4.1511281216073604e-05
TLR5,0.0017432899,18,9.684943749258916e-05
SLC2A2,0.0017416792,49,3.5544472499465454e-05
TNR,0.0017415027,10,0.00017415026668459176
NADSYN1,0.0017402464,18,9.66803571726713e-05
OR5V1,0.0017385352,4,0.0004346338100731373
NCR3LG1,0.0017375294,3,0.0005791764706373215
HOXA2,0.0017361618,5,0.00034723235294222834
RPAP2,0.0017356399,3,0.0005785466249411305
ALLC,0.0017327839,2,0.0008663919288665056
HAPLN1,0.001730341,2,0.0008651704993098974
ZNF544,0.0017278376,4,0.0004319594008848071
DNAH5,0.0017249532,4,0.0004312382952775806
PATJ,0.0017240156,7,0.00024628793887261836
TAP1,0.001723204,19,9.069494952104593e-05
ASB7,0.0017229373,7,0.000246133904771081
HYDIN,0.0017221994,1,0.0017221993766725063
CENPA,0.0017218422,24,7.174342560271423e-05
SUPT3H,0.0017216225,6,0.00028693708979214233
ARID5B,0.0017166869,6,0.00028611447972555953
KRBA1,0.0017163971,3,0.0005721323735391101
CNGB3,0.0017156284,3,0.000571876143415769
KALRN,0.0017130659,25,6.852263584733009e-05
PER1,0.0017094675,6,0.00028491124976426363
AZIN2,0.0017091184,6,0.0002848530615059038
BATF,0.0017043836,3,0.0005681278804937998
UTS2,0.0017043364,8,0.00021304204710759223
DUSP16,0.0017032722,15,0.00011355148162692786
LTBP1,0.0017022665,11,0.0001547515011307868
GATAD2A,0.0017012849,22,7.733113174750046e-05
VIL1,0.0017002209,2,0.000850110431201756
ATP2B4,0.0016970787,21,8.081327125962292e-05
APOBEC3A_B,0.0016961201,1,0.0016961201326921582
RNF146,0.0016885616,12,0.00014071346959099174
STT3B,0.0016853899,4,0.0004213474749121815
CHST2,0.0016843952,9,0.00018715502745989297
SMYD1,0.0016827832,3,0.0005609277480592331
ENSA,0.0016787988,6,0.0002797998022288084
RPS3,0.0016785124,32,5.245351349003613e-05
COL8A2,0.0016706483,7,0.00023866404912301471
ATP10A,0.0016704361,8,0.00020880451484117657
PPP2R3A,0.0016697197,15,0.0001113146465892593
SLC17A3,0.0016695559,3,0.0005565186341603597
NMU,0.001665993,9,0.0001851103346173962
IPMK,0.0016657684,16,0.0001041105279000476
CLEC2B,0.0016653809,4,0.00041634522494859993
PSD4,0.0016648368,1,0.0016648367745801806
LCE1C,0.0016634022,3,0.0005544673961897691
AHI1,0.0016618932,6,0.0002769822021946311
CEP162,0.0016614324,4,0.0004153581103309989
IFT22,0.001661286,5,0.00033225719816982747
CRACR2A,0.0016596707,4,0.00041491768206469715
B3GAT2,0.0016595575,12,0.00013829645467922091
STRN,0.0016578331,15,0.00011052220749358336
DSEL,0.0016574371,5,0.00033148741349577906
CDH17,0.00165649,7,0.0002366414326908333
ABCC4,0.0016533182,30,5.511060589924455e-05
IRF4,0.0016528365,18,9.18242472430898e-05
LTF,0.0016512123,11,0.00015011021274734628
HSPH1,0.0016509,11,0.00015008181799203157
TNS3,0.001649949,7,0.00023570700016404902
RNF152,0.0016470929,5,0.0003294185735285282
CLPTM1L,0.001643552,1,0.001643551979213953
AQP1,0.0016434414,40,4.108603461645543e-05
APBA1,0.0016434025,9,0.00018260027799341414
LOXL4,0.001640893,6,0.0002734821755439043
EPHA4,0.0016391632,11,0.0001490148398178545
KCNJ1,0.0016377695,6,0.00027296158562724787
CACNA1E,0.001635841,11,0.0001487128161401911
SALL1,0.0016340364,5,0.0003268072847276926
CEMIP,0.001633627,5,0.0003267253981903195
ZNF668,0.0016326894,3,0.0005442297939832011
CDH8,0.0016301086,7,0.00023287265295428888
TOP3A,0.0016283647,26,6.262941035227134e-05
MYH14,0.0016215132,20,8.107565809041261e-05
PECAM1,0.0016208775,20,8.104387670755386e-05
MAP3K8,0.0016200328,55,2.9455142265016382e-05
ARHGAP5,0.0016185507,31,5.221131422947491e-05
ETS1,0.0016176807,33,4.9020625848436e-05
RBM22,0.0016139466,5,0.0003227893263101578
CALCOCO1,0.0016116224,1,0.0016116223996505141
KIRREL3,0.001609057,3,0.000536352318401138
