gene_i,gene_j,pair_importance,n_shared_pathways
LRP6,MEF2A,8.211153562642792e-09,6
KCNJ11,SDF2L1,8.209754653876189e-09,2
COG6,VAMP3,8.209560434235819e-09,24
FMO4,HPGDS,8.209274149351131e-09,1
SLC2A1,ZEB1,8.209147139837114e-09,1
CEP19,TMEM17,8.209091991942338e-09,89
CNTN1,RPS6KA1,8.208939361598055e-09,2
ADIPOQ,PIK3CB,8.208459259528844e-09,8
HLA-A,UBE2K,8.208230844004108e-09,44
C2,F7,8.207425211681496e-09,2
CACNA1H,NR4A1,8.207223470280134e-09,4
CEP43,RPGRIP1L,8.207006754398783e-09,60
ITGA1,SCN10A,8.206298238166987e-09,4
LATS2,YY1AP1,8.206008317301894e-09,2
PTK2,STAT1,8.204864010430413e-09,20
MAPK3,WWTR1,8.204448543290555e-09,6
ITGA1,JAK1,8.203951959216057e-09,6
MTMR6,PRKCG,8.203278056839736e-09,1
DEPTOR,KSR1,8.201472353105052e-09,3
ABCG1,MVK,8.20033196902159e-09,1
BOC,TTC21B,8.199608103609535e-09,1
EXOC4,LPP,8.199583234613783e-09,1
SGK3,STOM,8.199523504615058e-09,4
DSCC1,LBR,8.198919036172167e-09,6
HSPG2,LAMB4,8.198702827755255e-09,2
CNOT3,HBS1L,8.198576841728089e-09,8
HK1,PRKAR2A,8.198209666687717e-09,2
CAMK2A,TAB1,8.197664682491057e-09,4
GCLC,NCOA4,8.197127199238707e-09,2
LAT,PIK3R6,8.19685886388477e-09,15
CLASP2,LHX4,8.196816558836417e-09,2
HHLA1,PLCB1,8.196729517351287e-09,1
GATA6,PTPN11,8.195157425192453e-09,7
ITGA11,SV2B,8.194481981860235e-09,5
BAAT,VDR,8.19392231771072e-09,12
ABCC3,ADCY2,8.192516887106649e-09,1
NBEA,TBL1XR1,8.191966845612816e-09,12
FTMT,MAP1LC3B,8.19170184126767e-09,8
GAB1,NTRK3,8.191496833273582e-09,4
CALM3,CD19,8.191423539471998e-09,2
LRAT,LRP10,8.19141302010884e-09,3
ARRB2,SMAD2,8.19087375009131e-09,4
DR1,JADE2,8.190162215093721e-09,2
FEZ1,NDN,8.189390091987528e-09,6
CALM3,SDC3,8.189222633347981e-09,1
COL5A1,F11R,8.188339545763442e-09,6
CDC27,PIK3R2,8.188336145633149e-09,4
DUSP1,KIAA1549,8.188190792068895e-09,2
CACNB2,MYO3B,8.188172692614668e-09,16
ALDH1B1,LPIN2,8.187855352638032e-09,6
CDK6,SMC1B,8.187422517735854e-09,2
DNM3,MAPK11,8.187234890044692e-09,1
APBB1IP,QKI,8.187055738212434e-09,8
PHKG2,PRKAR2A,8.187049704844185e-09,2
NDUFAB1,SLC27A2,8.18703504990026e-09,1
ABCC3,DEFB1,8.18635381705235e-09,1
CCND2,FOXO1,8.185817780559379e-09,3
CNTN4,LYPD5,8.185815605321275e-09,33
NSFL1C,TFRC,8.18532150701243e-09,9
ABR,GNG12,8.184788824125433e-09,2
GPX3,UGT2B4,8.183670061068549e-09,76
CP,SLC13A1,8.183641444335874e-09,6
ESR1,POLR2H,8.182214232543839e-09,2
KLKB1,MMP11,8.18196349561262e-09,2
GRAP2,GRB10,8.180917835614909e-09,111
IGF2BP1,TCF7L1,8.180897070886317e-09,2
CACNA2D3,IL6,8.180638310307065e-09,22
ITGA11,TNN,8.179972699196014e-09,2
MTNR1B,PTGER3,8.179952271092361e-09,4
DHH,PSMD12,8.179817712061777e-09,1
SLC10A6,SLC44A2,8.179645405448355e-09,1
ATXN2,TH,8.179595348267732e-09,4
IFNLR1,IL20RA,8.17952069733415e-09,18
DSG3,LCE2C,8.179505739391857e-09,2
APBB1IP,SYK,8.17887570380962e-09,56
HDAC4,SMARCA4,8.178807100328589e-09,2
APC,PLEC,8.178614320508704e-09,4
CDKN2A,ONECUT1,8.178414951438068e-09,9
BTN1A1,PPL,8.178392629787368e-09,4
CDK2,SDCCAG8,8.177873267456448e-09,2
PTTG1,RBX1,8.177720508270938e-09,40
MLLT1,TAF2,8.1775870519607e-09,2
CTSL,MYO1E,8.177281074495113e-09,1
CABLES1,RIN2,8.177106592538452e-09,8
ADAM17,IGSF5,8.176582966257229e-09,1
PPP2R2A,PPP3CA,8.176362475964538e-09,2
CAPN9,SORBS1,8.17559817067881e-09,4
GM2A,SCARB2,8.175424892620242e-09,2
CEBPG,RRAGC,8.175028343579532e-09,6
FGF9,POLR2A,8.174437095764665e-09,12
ALCAM,MAP2K1,8.174436294527965e-09,16
MSI2,SMG7,8.1741786672751e-09,1
HSPA1L,PRPF31,8.17403211783585e-09,1
CHSY1,SLC35B4,8.17317596935041e-09,2
PEX2,TIMM17A,8.17304746103531e-09,2
ARHGEF3,HDAC3,8.172858834143426e-09,2
FERMT2,RSU1,8.17282278890256e-09,9
PBRM1,PGM2,8.172758960330503e-09,3
CYB5B,CYP4V2,8.1723121603261e-09,2
C22orf39,GLUD1,8.172292398356262e-09,2
ADRA1A,CACNA1C,8.172277299323127e-09,8
ARHGEF16,GARRE1,8.172152732299764e-09,1
SPOP,ULK3,8.171746900681454e-09,4
ARFGAP1,PIK3R1,8.171722520877722e-09,2
ALDH1B1,SDHB,8.171472056876331e-09,6
PTPN11,SHC4,8.171215755117415e-09,14
NDRG1,RAB11B,8.170889298497741e-09,8
MYCN,NSD1,8.170116731302338e-09,3
FDX2,VDR,8.170003636583564e-09,3
GTF2F1,TRA2B,8.169885601372329e-09,4
MUC1,RPS6KA1,8.169645848710161e-09,2
HSPB1,NUP88,8.168857645873828e-09,2
CBSL,MDH1,8.168423888677001e-09,6
TPCN2,TRPM8,8.167531984071275e-09,2
MAPK8,SOX17,8.167440277336476e-09,6
CDK6,CREB1,8.167162269395734e-09,4
FAT4,RARB,8.16705416964642e-09,50
CAMK2G,GUCY1B2,8.166897269568096e-09,2
MDH1,NUP88,8.166711991849004e-09,6
CDC25B,GNAI2,8.166523457475705e-09,3
CYP2C8,MMUT,8.166311330863133e-09,3
CELF4,CLK2,8.166162857037307e-09,1
FREM2,WT1,8.165969234141812e-09,1
NEGR1,OTOA,8.165669769984637e-09,3
ALDH1L2,MOCOS,8.165394582704266e-09,2
GABRA5,PWRN1,8.165347361218286e-09,3
CDK2,JAK1,8.165135386394018e-09,9
LNPEP,MRC1,8.164856002412791e-09,10
NCOA2,PIK3CD,8.164836658626958e-09,3
KANSL1,RUVBL2,8.164290576928579e-09,1
LAMA1,LEF1,8.16404854830921e-09,2
FAH,HAL,8.163349995982117e-09,1
CYP19A1,FAH,8.163331344235303e-09,1
CRK,LIMK1,8.163166394981684e-09,9
FOS,SERPINB5,8.162758654986849e-09,4
ANLN,BARD1,8.16125778069221e-09,2
PRPF31,SLU7,8.16120587776581e-09,2
CREBBP,TNFRSF10D,8.160995768058399e-09,2
ALDH1B1,DGKI,8.160928766677103e-09,12
CAMK2G,FZD3,8.160628117703794e-09,4
SLC13A3,SLC2A2,8.160249975741607e-09,2
F7,SERPINE2,8.159741216040572e-09,2
NUP35,SLC1A4,8.15912098214161e-09,12
CACNA1D,CREB1,8.159111983263578e-09,8
H3C6,POM121C,8.159009798265919e-09,10
BDKRB1,ITGB2,8.158899333921e-09,1
CREB1,TSHR,8.15832374327525e-09,18
FBP2,IGF1R,8.158079545239616e-09,1
MAP2K6,PPP4R3B,8.157665654096036e-09,1
P2RX7,TRAF6,8.157368561884093e-09,2
NUP88,PAPSS1,8.157166964117835e-09,5
CEP72,FBF1,8.156922137736444e-09,2
GDAP1,MPZ,8.156853942287157e-09,2
SMURF1,TTC21B,8.156773700918052e-09,2
DUSP4,PIK3CB,8.156426390774444e-09,6
DLL1,RBBP8,8.156167199957487e-09,8
HAUS6,TRIP11,8.15614420446309e-09,1
PIAS1,RFC5,8.1556578747366e-09,4
NRG1,SLIT2,8.155537827727452e-09,44
CDK8,DHH,8.15533282167343e-09,6
CD36,EYA1,8.155298641411146e-09,23
ARRB2,MAML2,8.154447117547647e-09,2
ADIPOR2,INSR,8.15398149001112e-09,3
SEC24B,TAPBP,8.153286046308494e-09,1
ACTN1,CACNA1S,8.15319217408947e-09,40
KPNA3,NUP93,8.152683216022805e-09,2
CDC42,EPHB4,8.152310826403664e-09,1
LAMB1,PVR,8.152176711462289e-09,1
F11,ITGAX,8.15151444122364e-09,5
HRAS,TRPV1,8.151462690253594e-09,16
CEP162,IFT88,8.150858626931878e-09,2
DPYS,NUP35,8.150646824134355e-09,2
CLDN5,PRKCI,8.150589501931815e-09,2
CREB1,RGS9,8.15050543260624e-09,3
APP,PHYH,8.149809903540764e-09,6
RPS6KA1,TNF,8.149688743297467e-09,2
MCCC1,NUDT12,8.149081590105658e-09,70
ARSB,PROS1,8.148544061725715e-09,1
FLOT1,FMNL2,8.148377084182812e-09,1
DUSP1,UBC,8.146462837643753e-09,2
COPZ2,GALNT2,8.146224139693459e-09,1
GRAMD4,IL4R,8.146074967653479e-09,18
GFPT2,NAGK,8.145739896757995e-09,20
F12,SERPINE2,8.145721097641001e-09,2
VPS52,VPS53,8.145278229676478e-09,1
ADAMTS8,TMPRSS6,8.145240326662417e-09,5
PTPN11,RHOB,8.144766746366654e-09,28
DDX47,RCL1,8.144173832627715e-09,126
FZD3,SMURF1,8.143827112672142e-09,6
ITGB1,MAP2K6,8.143791530804828e-09,10
DAB2,SYNJ2,8.143633545287798e-09,2
PPP2R1A,PPP4R2,8.143602292509655e-09,4
CALM1,STAT1,8.14359836093237e-09,15
DLL1,NKD2,8.142394425370014e-09,4
DCTN5,MGAT4C,8.141809892947549e-09,1
NEU3,SLC35C1,8.141277874074149e-09,2
HTR1E,P2RY1,8.141099282364235e-09,55
CSNK2A2,GPAT4,8.139771560481771e-09,3
GCKR,GNPDA1,8.139618456200444e-09,58
FLNB,RNASEL,8.139562508129622e-09,7
PCK1,PLCB1,8.13939515786899e-09,2
CAMK1D,PIK3CD,8.138807139346226e-09,5
HIVEP3,WWTR1,8.138177243210976e-09,1
EZH2,FZD7,8.138152889536517e-09,16
JUN,UNC5B,8.137689755383092e-09,5
ABI1,HRAS,8.137500491804325e-09,16
PARP1,RIPK3,8.137327256463323e-09,1
CEP162,CEP19,8.136797902125181e-09,1
PRKACG,UGT1A8,8.136276230629497e-09,7
ARAP2,ARHGAP32,8.136235434123713e-09,11
SAR1A,TRAF2,8.136113116563592e-09,1
ATP1A4,SLCO1B3,8.13597100801644e-09,1
DCHS2,WWC1,8.135891460157255e-09,8
STAT1,THBS2,8.135328621872163e-09,5
DCC,PIK3CD,8.134861134249475e-09,6
AKT3,S1PR5,8.134517694852184e-09,8
MIB1,TTC8,8.133995477166422e-09,4
KRAS,NFATC2,8.133819144838054e-09,12
HDAC2,NEURL1,8.13354472466686e-09,6
ARHGEF16,MAPK8,8.133434393001182e-09,6
CDK2,TYK2,8.132238771274558e-09,4
CNTN6,NSD1,8.132153996329557e-09,14
CITED2,FASLG,8.131863689678691e-09,96
FGF18,IFT88,8.131215836065797e-09,4
HSPA4,HSPA4L,8.130938811135024e-09,2
ABR,NGFR,8.130812457924722e-09,9
CALM1,UGT1A6,8.130147148103598e-09,3
GCLC,NCOA7,8.129656947630792e-09,1
HDAC3,PER2,8.129577899751439e-09,1
NOS1,PDE1C,8.12951661544048e-09,1
GP1BA,SDC4,8.1286425945463e-09,8
CACNG8,MYL2,8.128636763693464e-09,3
ETV5,FHL2,8.128483834572077e-09,22
COQ2,HSCB,8.12827272156369e-09,2
DOCK2,HMGA1,8.128101136595234e-09,2
BBS5,RAB11FIP3,8.126527228924374e-09,2
KCNN2,UGT2B4,8.12613829387412e-09,24
SLC39A14,SLC44A2,8.125654815671624e-09,1
APCS,PLG,8.125481787413236e-09,4
ANO10,RYR2,8.125370820621924e-09,2
CALML6,SH2B2,8.124921610508373e-09,2
CDKN2D,SMAD2,8.12446008732759e-09,8
MAPK3,PCK2,8.123457791858746e-09,2
MCM4,YWHAB,8.123018980436651e-09,6
GLB1,SLC35B4,8.122943489624905e-09,38
PRKAR2A,PSMD5,8.122332917359643e-09,2
BBS4,CEP43,8.122079772285296e-09,20
CALML5,PLA2G4C,8.121089578594365e-09,1
CEP43,FBXL7,8.119644836351858e-09,40
ACO2,ALDH3A2,8.119018263252897e-09,2
HSD17B1,HSD17B2,8.118645533627955e-09,3
ARAP3,ARHGAP39,8.118562154887536e-09,7
ABI1,RASA1,8.118396621625834e-09,1
KAT2B,POU2F1,8.118256289435521e-09,4
SLC20A2,SLC4A2,8.117811312047252e-09,1
KAT2B,YWHAB,8.117018206015014e-09,8
ABCG1,ERLEC1,8.116992411544288e-09,1
NUP35,PIAS1,8.11681698242861e-09,6
MYL2,PTEN,8.116433836752929e-09,9
RUNX1T1,TCF3,8.11617762580541e-09,6
MAPK1,SPRED2,8.115865469756958e-09,152
LMAN2,UBQLN4,8.115470351288678e-09,4
AXIN1,YBX3,8.115288996357606e-09,4
RRM1,UGT2B7,8.115168093070224e-09,1
CALML6,KRT38,8.115130789576597e-09,1
KRAS,PFKL,8.114721857429194e-09,3
ARVCF,BCL2,8.114365722508739e-09,5
FGFR3,ITGB3,8.113894001127164e-09,2
ACHE,SIRT1,8.113883787075338e-09,1
IGF1,NRG2,8.113327084243357e-09,3
AASS,ALDH1A2,8.113001116749618e-09,5
DCK,DPYD,8.112920668601475e-09,4
CACNA2D4,TTN,8.112509775060062e-09,2
H3-3A,SETMAR,8.111759264295415e-09,2
APH1B,HNF1A,8.11112421672533e-09,1
GPAT4,SLC44A5,8.111055382897803e-09,2
APBB1IP,GRB2,8.110929905144615e-09,12
COL7A1,ITGA2,8.110068172584306e-09,1
RAB5C,SYNJ2,8.109927391100613e-09,2
JUND,KRAS,8.10990444706968e-09,6
ASGR2,HSP90B1,8.109873661510392e-09,1
EIF4E,NF1,8.109162008551607e-09,3
FCER2,ICAM1,8.106899940703757e-09,6
KLK4,PDGFD,8.106782467542928e-09,7
APOBR,APOC3,8.106388852714697e-09,3
EIF2AK2,STAT5B,8.10613635475003e-09,3
PDP1,SDHC,8.105840992675513e-09,29
ATP8B2,UGT1A4,8.105691007287419e-09,2
LAMA2,MUSK,8.105387712499407e-09,12
SLC39A6,SLC6A20,8.104984905443757e-09,2
MCHR2,SSTR2,8.10470399334462e-09,5
CCND1,HGF,8.104667479575723e-09,24
HSPA4,PSMD12,8.104601434411052e-09,1
GSC,SKIL,8.104531194301027e-09,6
DAG1,DDR1,8.104385432194938e-09,20
HCK,NUP88,8.104381166162966e-09,1
ATF6B,PRKD2,8.104040993828221e-09,1
AASS,KMT2A,8.103795856584384e-09,1
PEX14,UBE2V2,8.103745486719854e-09,8
MAPK13,SMAD2,8.103231904921238e-09,4
DHCR7,OSBPL7,8.103221325420998e-09,3
HGS,PTPN6,8.102674087240302e-09,1
HNF4A,NEUROG3,8.101888760792333e-09,32
KDM1A,XRCC5,8.101447512842697e-09,1
SLC9C2,TRPV3,8.101273429872435e-09,1
RTN4,VAV1,8.100304982328055e-09,3
FOSL1,RPS6KA1,8.100048132231308e-09,4
H3C11,MAPK14,8.099600531941142e-09,2
DAXX,DUSP10,8.099565962371713e-09,4
PLA2G4F,PLPP3,8.099165199615399e-09,2
LBR,MAD1L1,8.099000041363741e-09,12
DNM3,MAP2K5,8.098955062152413e-09,2
MSTN,WT1,8.098929304978242e-09,3
GNA15,PRKAR2A,8.098753292995475e-09,12
CABLES1,PMAIP1,8.098731806462684e-09,14
CDC27,RPS6KA1,8.098243951294715e-09,4
ACO2,PEX13,8.098139048229314e-09,1
GRIN2B,SLC17A7,8.097763200728044e-09,6
ACOX2,FPR2,8.09748078528863e-09,4
NCOR2,NOX4,8.097213566315986e-09,1
SLC47A2,SLC7A8,8.096415083508335e-09,2
POLR2D,SUMO3,8.096288084402659e-09,1
NUP88,PRKACG,8.096278092395437e-09,2
GSK3B,TFDP1,8.095878909538529e-09,12
IL10,PRKCG,8.095370351152154e-09,15
CR1,ICAM1,8.095353005228073e-09,9
CREBBP,PRAM1,8.095310866096384e-09,2
IFT88,TMEM17,8.094766629393774e-09,89
KRT4,KRT82,8.09445860339153e-09,2
IGF1R,SPRY2,8.094398172564521e-09,4
AK3,POLR2B,8.094270291351957e-09,4
FHIT,GUCY1B1,8.093182013446665e-09,4
PPP2R5C,VRK2,8.093129521870765e-09,6
DICER1,SRSF3,8.092810149795681e-09,5
MAPK8,SKI,8.091672592386301e-09,4
ACSL3,PHYH,8.091302128310218e-09,3
SEC61G,SSR3,8.091136547797953e-09,12
GNA12,MAP2K3,8.09019584657733e-09,2
GTF2F1,GTF2IRD1,8.088995168131774e-09,6
CDC14A,SEPTIN7,8.088900956456277e-09,3
BDNF,CREBBP,8.087715303028986e-09,4
MAPK13,NOS3,8.087185143779152e-09,1
HDAC3,SHOC2,8.08709987865086e-09,1
ITGA8,TNC,8.085565587293703e-09,32
GPAM,POLR2H,8.084592151291759e-09,10
CBX6,H4C8,8.084204788667143e-09,5
BCL2,GSC2,8.084187327051764e-09,10
MDC1,POLR2B,8.083023139704437e-09,1
CYP1B1,SLC26A4,8.082871261194668e-09,1
BAK1,UGGT2,8.082375994071638e-09,30
BMP2,TAB1,8.082316232949083e-09,4
DSCAML1,PRKCQ,8.082223422004967e-09,15
HSPA13,MAPKAPK2,8.08097675911042e-09,84
GPX5,PLD1,8.08094036131024e-09,1
PLA2G4F,PRKG1,8.080848878933011e-09,1
SNRPC,TRA2A,8.080545579880472e-09,8
CALCOCO2,HRAS,8.080512465744039e-09,8
CAMK2D,NOS1AP,8.080502594300099e-09,10
COL5A2,COLGALT1,8.079872215738249e-09,2
ATP2A2,GRIN2B,8.079703926744397e-09,6
B4GALT6,SPTA1,8.07940336855495e-09,2
PTPRA,SH2B2,8.078147345491615e-09,4
GLDC,NUP88,8.077821522789463e-09,4
CREBBP,FZD7,8.0777012373889e-09,8
CDC42,STAM,8.07756236897994e-09,3
AXIN1,ESR1,8.077511698574569e-09,8
PIAS1,POLR2E,8.077364413901686e-09,9
SLC26A4,UGT1A9,8.07660316404224e-09,3
APP,SMAD7,8.076309077818619e-09,24
AP2A1,VEGFA,8.076239598961421e-09,6
ANG,MOV10L1,8.075939003385069e-09,3
ERN1,ETS1,8.075686331093969e-09,49
CREB1,LPIN1,8.07527722468393e-09,2
RFC5,UBE2E1,8.074608973639152e-09,6
ADIPOQ,INS-IGF2,8.074412603809034e-09,4
CDK2,SETD7,8.07408695457923e-09,2
DNAJA3,ELMO1,8.073816293308055e-09,5
ATP1A4,STAT2,8.07262667823494e-09,2
FMO3,UGT1A7,8.072248980361962e-09,6
BRINP1,CEP43,8.072054663669727e-09,110
DNAJB11,KCNJ4,8.071759927119615e-09,2
ITGB3,SCN11A,8.071721957492173e-09,1
EGR1,SH3GL2,8.071710725735906e-09,12
ALDH1A3,ALDH9A1,8.071094903527865e-09,2
DDIT4L,RHEB,8.070856871711385e-09,1
NUP35,SLC6A1,8.070648557781585e-09,4
UBE2V2,UIMC1,8.070637683220243e-09,18
CYP4F8,HSD17B8,8.070346169120057e-09,1
GOT2,TRDMT1,8.069568036006558e-09,5
PRKAR2A,ROBO1,8.069545150724925e-09,6
ALDH9A1,DPYD,8.069410029065693e-09,1
CAV3,PIK3R2,8.069083488838544e-09,8
ADAMTS3,CTSB,8.06903743821863e-09,3
GRM1,IGF1R,8.068811396810815e-09,1
CSNK2B,LIPI,8.068701262686773e-09,2
IFNAR2,PRKCA,8.068283374740304e-09,2
WWTR1,XPO1,8.067839501568718e-09,58
IL4,VIP,8.067103416771587e-09,24
ADAM15,CTSB,8.066952439378383e-09,1
HSD17B4,IDH1,8.066808677639759e-09,6
JAG2,NTRK1,8.066794121575072e-09,2
B4GALT4,MANEA,8.06666328179162e-09,3
CRP,PIAS1,8.066644862497752e-09,4
DNAH1,DNAH3,8.066018075680859e-09,1
MAPK13,TP53,8.065866807793753e-09,2
FBP2,MDH1,8.064629411034622e-09,12
INTS10,POLR2A,8.064518183109604e-09,10
DENND3,RIC1,8.064395745480991e-09,6
LAMB2,PMP22,8.064339418467625e-09,1
CACNA1I,CREB5,8.063794453497484e-09,12
GNG7,KCND2,8.063348938634057e-09,4
CD36,LAMC1,8.063205214625668e-09,1
POM121C,TSEN2,8.063005840295147e-09,8
CYP1A1,PPARA,8.061769030121013e-09,1
LIF,MAPK8,8.061242617873887e-09,4
F11R,FGF2,8.060872300576192e-09,12
RIPK2,TNIP3,8.060317779889914e-09,5
EDN1,NFATC1,8.060260636710836e-09,5
BTRC,UBE2V1,8.060137107610477e-09,15
BUB1,GADD45A,8.059196382111856e-09,48
HSD17B4,SLCO1B3,8.058604796339877e-09,8
AP4E1,TPD52,8.05813081640345e-09,6
MAP2K1,TFF2,8.058032463509335e-09,1
CA2,UGT2B10,8.057863487564987e-09,2
RBX1,YES1,8.057165379327103e-09,2
CIT,MYH9,8.057153944029949e-09,2
LRP5,MYL2,8.056903773775067e-09,3
CXCL12,FZD7,8.056877825244374e-09,28
CACNA1C,ITGB3,8.056318281761399e-09,8
AHR,UGT1A7,8.056101930923691e-09,30
DAXX,RPL5,8.055944430059489e-09,3
ERBB2,GRIP1,8.0558262283148e-09,1
QPRT,SULT1A1,8.055334177470286e-09,1
CDC37,UGT1A9,8.054767334601346e-09,12
KRAS,PTPRA,8.054701187571364e-09,6
KLK3,TNC,8.054516859035132e-09,4
COMP,MADCAM1,8.054274802660188e-09,2
ATP6V1C1,SLC2A2,8.05420737048923e-09,4
ADCY3,CD36,8.053394007223602e-09,2
KSR1,VHL,8.05301336725961e-09,1
LBR,OSBP,8.05284762483982e-09,3
PDE8B,URAD,8.052650574130737e-09,2
GCLC,GRIN2A,8.052043304926778e-09,7
LSM4,PNPT1,8.05176420830358e-09,65
C1GALT1C1L,EOGT,8.051194377856064e-09,1
ADCY3,WNT2B,8.051182314589012e-09,2
FBN3,MAPK3,8.051060929048504e-09,2
AKT3,BCL2L11,8.05098574374781e-09,24
CREB5,TSC2,8.05080278831749e-09,6
MPV17L2,MVK,8.05078936849668e-09,3
SLC16A3,SLC38A1,8.050095368083987e-09,2
ATP2A2,LEF1,8.049695209011443e-09,2
GNA15,PPP2R1B,8.04969202405914e-09,2
CREB1,PTPRA,8.049541033727792e-09,2
INSR,PGAM5,8.049325650461014e-09,1
LAMTOR2,MAP1LC3B,8.04886646221803e-09,2
FXYD3,NOS1,8.048522737169606e-09,1
ADCY2,MYL2,8.048516519920668e-09,1
CD14,TLR9,8.047956065460049e-09,2
CYP3A7-CYP3A51P,FAH,8.047935651234184e-09,1
GSTO2,MGST2,8.047104930975976e-09,16
NCL,WRN,8.046795341165591e-09,2
DNER,HDAC9,8.046415977958077e-09,1
NUP35,VPS37A,8.046287025553767e-09,4
FHL2,MAP2K1,8.046194347163553e-09,11
NLK,NOTCH1,8.046046977988608e-09,4
PIK3CD,TRPC4,8.045867153083641e-09,4
KCNA1,KCNAB1,8.045831714225004e-09,18
HTD2,MAPKAPK2,8.04549270776211e-09,63
MITF,RPS6KA4,8.045069083140177e-09,4
DUSP1,NF1,8.044429566922418e-09,2
COL5A1,HGF,8.043460564266525e-09,2
CLU,FGA,8.042176924405453e-09,2
NUP35,PDHA2,8.041718257942508e-09,14
CD72,LIMK1,8.04150679378779e-09,3
HDAC7,MECOM,8.040997095601354e-09,6
CDK2,DEK,8.040679344567536e-09,4
HIP1R,SYNJ2,8.039580556840065e-09,1
CHRM2,STAM,8.039056758604377e-09,16
C6,F12,8.038464421877833e-09,2
CAMK2G,OPRK1,8.037266708508378e-09,16
ACOT6,SLC6A6,8.037130294624717e-09,2
BTG2,FAS,8.03712230101894e-09,2
BCAR1,VHL,8.037107133559095e-09,8
ATP1B1,FXYD6,8.03691520626093e-09,4
ADCY9,CACNA1B,8.036117803427063e-09,4
ADIPOR1,ELAVL1,8.036088017249199e-09,4
ADCY1,ITGA8,8.036018073198647e-09,4
GCM1,MAP2K1,8.035836884801029e-09,1
AQP7,TSC2,8.03575672669865e-09,2
NCOA2,UGT1A4,8.035593634936333e-09,12
ARRB2,TPTEP2-CSNK1E,8.035530384749995e-09,3
ABCA1,MVK,8.035465108117515e-09,3
CBSL,PEMT,8.035266461896515e-09,6
AKAP13,RHPN2,8.034452214644716e-09,1
MDH1,SEC24C,8.033993248446336e-09,3
TCF7L1,VHL,8.033885112723738e-09,2
PTK2,SLIT2,8.033713636885159e-09,22
C4BPA,GNAI3,8.033407716823149e-09,1
TAF15,VPS37A,8.03300248541916e-09,2
CEP350,JUN,8.03273647598246e-09,2
CUL1,SOX9,8.032383922926267e-09,27
FAM120B,NR4A1,8.031502282679348e-09,8
PVR,SPP1,8.030726861285586e-09,4
DAG1,LEF1,8.030238522749311e-09,8
ACP6,GPAT3,8.029998943559491e-09,4
PIAS1,TNFSF11,8.029980517822364e-09,7
ENPP2,TYMP,8.028727562410983e-09,6
DSC2,KRT3,8.028701023454765e-09,2
BSG,F11R,8.028456788267135e-09,6
CRY2,HDAC3,8.027859266235282e-09,1
CRHBP,GNAI2,8.027431053214684e-09,3
TANGO2,TNPO1,8.027308595615068e-09,1
CYP2F1,FDX2,8.027090429851835e-09,4
ACADL,GGT5,8.026921349824079e-09,1
CEP43,MZT1,8.026613498670852e-09,550
C2,LAMB1,8.025429210078983e-09,1
GALNS,HYAL4,8.025186432059073e-09,4
FASLG,KNG1,8.024636761064227e-09,96
DCTN6,YKT6,8.024551134688807e-09,3
CDK6,PIK3C2G,8.024158226760392e-09,1
RPSA,SEC61G,8.023811467102368e-09,3
MAP2K1,NLRP1,8.022761862254887e-09,3
B4GALT4,SEC24D,8.02274069400255e-09,1
KAT2B,SMURF1,8.022100012917976e-09,8
CAMK1D,EGFR,8.022055064671463e-09,15
ADAMTS12,ADAMTS15,8.021860731233232e-09,2
BMP5,SMAD3,8.021677037894914e-09,8
AP1B1,CLTCL1,8.02120236897963e-09,1
ANO1,TRPV4,8.021003417013617e-09,1
PRNP,VPS16,8.020884739333087e-09,5
CALML6,PIK3C3,8.020827152339463e-09,6
ACTL6A,PSMB1,8.020476227610374e-09,8
GP1BA,ITGB2,8.020315522827559e-09,2
DHODH,POLG,8.019934938374718e-09,1
CHRD,VWF,8.01971240342129e-09,3
ABR,VAPB,8.019654718083302e-09,2
NT5C1A,PDE6D,8.0192443796534e-09,2
AHR,ALDH1B1,8.018980838787838e-09,60
ETNK1,GPX7,8.01863849394143e-09,3
CXCL1,RIPK1,8.018620676524327e-09,2
AREG,SGIP1,8.01854010967773e-09,2
MAPK1,NEFM,8.017872588084174e-09,2
CHEK2,TFDP1,8.017795094517055e-09,2
ADAMTS8,MMP2,8.017541297533626e-09,1
RRAGD,WDR45B,8.01712535247745e-09,4
GATA3,TNRC6A,8.016976194014092e-09,2
SLC23A2,SLC52A3,8.016740160599056e-09,1
NPR2,SOX9,8.016127306695628e-09,9
CDKN2A,POLR1D,8.01572008768403e-09,2
CDA,MGST2,8.015450562541085e-09,6
SLC13A2,SLC13A5,8.015309416187222e-09,3
SLC29A2,TYMP,8.015049957066367e-09,1
B3GAT2,CHST9,8.01465560584802e-09,3
RAB3A,TRAPPC12,8.014231396569205e-09,4
GALC,MANBA,8.013848762064926e-09,62
NCOA1,NR4A1,8.013774754900282e-09,2
HELZ2,MED16,8.01339057332484e-09,5
CCNA1,PPARD,8.013239925774851e-09,4
CDC27,CREBBP,8.012997085304896e-09,2
DGKB,PNLIPRP3,8.012833868642488e-09,4
GALNT15,GALNT17,8.011649637381258e-09,100
INF2,MME,8.01140194924462e-09,3
CRP,KLKB1,8.010910533887139e-09,4
ADCY9,FZD10,8.01032246089406e-09,4
IL1R1,ZCRB1,8.010309661778993e-09,16
COQ2,TIMM21,8.009776397699397e-09,2
AUH,PNMT,8.009115315399384e-09,2
CENPA,CHMP4C,8.009084062621241e-09,1
FGF23,SDC1,8.008652240508451e-09,16
