gene_i,gene_j,pair_importance,n_shared_pathways
ATP1B2,PRKCA,7.134498407168621e-06,7
CNGB1,RAB3IP,7.134097891251893e-06,9
MRPL51,MRPS11,7.133919353918827e-06,4
AAMP,PEDS1,7.1338524776365375e-06,2
DNAJC19,HSCB,7.1335086317958485e-06,2
EXO1,H2BC3,7.133484317023431e-06,6
B4GALT1,RPN2,7.1327455941627704e-06,6
NDUFB1,NDUFV2,7.132592567238305e-06,24
MRPL19,MRPS23,7.1316147511879535e-06,8
GABRA5,GABRB3,7.131260838246672e-06,147
CKAP4,SEC61G,7.130614114910412e-06,6
MYLK,SNTB1,7.129118975998264e-06,343
ADCY7,BTRC,7.128974547280602e-06,9
SLC22A11,SLC6A5,7.128702463887748e-06,2
DEPDC1B,PREX1,7.128448418491917e-06,56
PPP2R5C,RCC2,7.12815073466988e-06,8
CWC22,PLRG1,7.127203015937329e-06,26
AOX1,CYP1A2,7.126401078139111e-06,20
CYP3A4,DRD1,7.125781301401243e-06,35
GSK3B,TCF7L1,7.1256232285349386e-06,96
CSF1,LGALS1,7.125330745927361e-06,8
MEN1,RNF111,7.125270343522061e-06,8
LMNA,TUBB2B,7.1251706472708065e-06,2
ABAT,BCKDHB,7.124756656799273e-06,63
GSK3B,SIRT1,7.124699607452545e-06,24
EGFR,PTEN,7.1239355244833824e-06,351
SRC,STAT1,7.123908338269036e-06,160
ACTB,SRC,7.121125885717339e-06,28
CHRM2,KCNJ2,7.120702526840758e-06,6664
ADCY2,PDE8A,7.120426033679905e-06,6
FURIN,PKP4,7.12001325216723e-06,6
RMI2,RPA1,7.119623280071221e-06,204
REL,RELA,7.118310427378649e-06,44
CYP11A1,SLC27A2,7.118028406694066e-06,1
CALM3,RAP1B,7.117675487222641e-06,8
GSTA3,MGST3,7.1164144851421085e-06,16
COPB1,FUT8,7.115749939755135e-06,14
CTSC,LMAN1,7.11558588288123e-06,24
GNG4,PRKACG,7.11500230821116e-06,13
CROT,PEX13,7.1139219333105075e-06,14
NR3C2,SCNN1B,7.11365083987392e-06,290
CCNE1,MAPK3,7.1134524519123055e-06,24
MNAT1,PHLDA1,7.11329386149373e-06,8
HDAC2,PSEN2,7.112744190636289e-06,40
IGF1,MAPK8,7.112660041534251e-06,36
ACSF2,THEM4,7.111908104207032e-06,2
GUCA1A,IGF1,7.111847480700817e-06,3
BABAM2,BLM,7.11046118873071e-06,14
GSTO2,SLC23A2,7.10944823367754e-06,2
CAMK2D,FGB,7.1093277924039185e-06,70
EPN1,UBC,7.109110141900743e-06,8
HEY1,JAG1,7.107857007674727e-06,30
CDK1,PPP2R1B,7.107156855618024e-06,24
PLA2G4E,PLCG1,7.106458927097492e-06,3
POLR1A,POLR2E,7.106012658192416e-06,198
GRIN1,GRIN2B,7.104260320185222e-06,156
DDB2,PIK3CD,7.103915662831639e-06,10
DHFR,RRM2,7.102724826957285e-06,14
LMNA,SGCD,7.10202003990317e-06,56
HHAT,SMO,7.102016508664377e-06,16
LEF1,RAC1,7.1017562035535775e-06,12
DYNC1I2,XPO1,7.101565400159488e-06,928
FGF5,FRS2,7.100871360975897e-06,58
PSMA1,PSMB7,7.100582952723755e-06,12
ENPP1,PDE9A,7.1000335992721375e-06,1
GSK3B,YWHAQ,7.096456842118082e-06,216
CTDSP1,CTDSP2,7.0962817432171366e-06,64
DLD,DMGDH,7.095991825908113e-06,230
NEDD1,PPP1R12A,7.093673191706427e-06,42
IL6,TNF,7.0936721660655455e-06,48
APIP,LDHB,7.0925880208960734e-06,2
CBX6,REST,7.091946372383973e-06,2
CCNH,ORC3,7.091368688242709e-06,36
AOC1,DBH,7.091019773364238e-06,54
ADCY2,HRAS,7.090907759087911e-06,112
GNG7,KCNJ12,7.090167786993895e-06,28
NDC80,UBE2S,7.089091241141432e-06,6
BUB3,XPO1,7.0886970500319565e-06,1856
CDK8,RBPJ,7.088693900817134e-06,1386
POLR2H,VPS37C,7.08842321728298e-06,2
HARS1,HNMT,7.088388542797475e-06,3
MYOD1,SERPINE1,7.087613994372077e-06,1
ADGRE1,WNT9A,7.0874689299671445e-06,1
H2BC6,KDM4B,7.086951278267861e-06,12
CALML6,CAMK2D,7.0865285674182045e-06,55
HRAS,KIAA1549,7.085458349719714e-06,128
CYP4F12,PTGIS,7.08392505943678e-06,20
BCAT2,HIBADH,7.083715226511142e-06,175
SULT1E1,UGT2B15,7.083189824230729e-06,24
NCOA3,SRC,7.082523029389165e-06,12
ADCY2,NBEA,7.081745021434808e-06,27
ITPR3,PRKCA,7.081479517067969e-06,182
LCE1C,LORICRIN,7.080101084966373e-06,20
AGTPBP1,TTLL12,7.078927865222795e-06,5
HUS1,UBC,7.078744304500617e-06,6
HERPUD1,HSPA1B,7.0783148657938e-06,2
EDNRA,FOS,7.077367220276187e-06,8
MSH3,POLD1,7.077124912768795e-06,4
EGFR,IGF1,7.075985098007702e-06,45
BCR,TFRC,7.075970324639987e-06,12
MAPK1,PTPN11,7.075807079179955e-06,560
PC,SUCLA2,7.075634812281351e-06,2
NFIC,POU2F1,7.074851737343124e-06,2
CYP2C9,SULT2A1,7.074704853948788e-06,10
BLM,FANCD2,7.073991895367726e-06,6
CTR9,NELFE,7.073775930344084e-06,12
DVL3,WNT4,7.073644427041624e-06,60
DOK5,FRS2,7.073265876863151e-06,36
MOCS1,PPCDC,7.0730959578213515e-06,2
CUL1,GLI2,7.072836600804007e-06,72
NOG,WNT3A,7.0726675098775615e-06,8
CLASP2,TAOK1,7.072615774686777e-06,16
H2AZ2,H4C4,7.071793650059721e-06,38
ACLY,GLUD1,7.071741890740668e-06,3
GPHN,PANK3,7.070556148569551e-06,4
LCE2B,LCE5A,7.070278229548421e-06,4
CXXC4,FRAT2,7.069746416732414e-06,3
RBL1,RNF111,7.06854446974603e-06,8
SLC6A11,SLC6A5,7.067450752629156e-06,6
ITPK1,ITPKB,7.066727044646726e-06,48
CYP2C18,CYP4A11,7.065238108339145e-06,5
GNAS,SCRIB,7.064163182413097e-06,4
FARP2,SEMA3A,7.063787172967295e-06,8
IFNA5,SIKE1,7.06261394611829e-06,3
ATN1,WWP2,7.061330961732892e-06,1
B9D2,CKAP5,7.060495466559846e-06,10
H2BC6,MAPK8,7.060354484167419e-06,8
PAK2,PML,7.060315965645714e-06,1
MAD1L1,SEH1L,7.060039553185085e-06,640
CSNK2A2,SLC38A9,7.05860517176878e-06,18
CHPT1,PLA2G4A,7.057699648482796e-06,16
STON1,TACR1,7.056924317794255e-06,10
TRAF1,TRAF3,7.052918025607369e-06,12
F13B,ITGAM,7.051991133266711e-06,6
AOC1,CNDP1,7.0517655727705035e-06,36
CCND1,JAG1,7.0513240090080975e-06,16
CBLIF,PANK2,7.051150305414922e-06,2
LPCAT1,PLA2G4E,7.049171192985426e-06,8
NINL,PRC1,7.049047326290747e-06,1
MGST3,UGT2B28,7.048901005390906e-06,28
PAK2,PIK3R2,7.047823764150252e-06,44
PREX1,TFRC,7.0476675241529485e-06,84
GALC,SPHK2,7.047136422870481e-06,279
ADRB1,RYR2,7.0467067357603275e-06,100
PLRG1,WDR33,7.046081530385588e-06,6
PDE3B,PIK3R1,7.043521916827444e-06,24
DYNC1H1,MFN1,7.042204458684864e-06,3
MFGE8,RCN1,7.041869868847546e-06,6
ATP2B1,ATP2B2,7.0415759498843045e-06,11
FGF2,HRAS,7.0410557870666395e-06,544
EMP2,NPHS1,7.040811851766193e-06,2
MAPK3,NUP62,7.0383057888534495e-06,6
CYCS,LMNA,7.036759242851076e-06,12
GHRHR,PTH,7.0366695581469685e-06,4
PPCDC,SLC23A2,7.036451734165894e-06,1
FYN,PIK3R2,7.036293588648637e-06,1944
AGXT2,GOT2,7.0352076342317105e-06,25
KMT2B,SETD6,7.034478045397918e-06,2
ADCY7,CAMK1G,7.034316392188582e-06,3
PLCB2,PPP3R1,7.034309276517103e-06,14
CYP19A1,HSD3B1,7.0333489120277815e-06,11
H2BC11,POLR2E,7.033186017546956e-06,162
MAPK3,SOCS2,7.032446087684718e-06,10
ECHS1,IVD,7.032282180248484e-06,21
FBXL7,TUBGCP2,7.031288333791963e-06,4
MAP2K3,PSMB1,7.030826037368598e-06,32
H2BC11,TBP,7.030530704573342e-06,36
CDC42,PLA2G4A,7.028875653514177e-06,16
CENPF,CEP192,7.027563763425551e-06,21
SEC24C,SPTA1,7.027202741483052e-06,2
ADCY2,GUCY1B1,7.0270896041987885e-06,12
ACTN3,MYBPC1,7.026357138784078e-06,2
RASAL2,VANGL1,7.026306775514968e-06,2
DYNC1I1,KIF2B,7.026229772092811e-06,162
DYNC1I2,H2BC13,7.025908796975955e-06,8
GGT1,NUP160,7.024930141596997e-06,2
LDHC,MTAP,7.024412980172201e-06,2
ADCY1,GRM1,7.024379268472103e-06,10
MAPK3,SYK,7.024183803555529e-06,224
RAB7A,VAMP3,7.022727327415934e-06,32
CDK9,FST,7.0223427428572904e-06,2
PHKG2,SOCS2,7.0221740315901116e-06,1
AKR1B1,LPIN3,7.021770670689875e-06,2
CR1,F13B,7.021477917608839e-06,6
COPA,MIA2,7.0213491198956035e-06,2
PRDM9,SETD1A,7.021343037649785e-06,6
ACTN4,SRC,7.021178458188615e-06,8
GNAO1,PLA2G4A,7.02103512328911e-06,12
H2BC4,NUP160,7.020792928802422e-06,20
PTPRJ,TNS4,7.0205242082010955e-06,2
FGF23,FGF9,7.020067800229494e-06,336
ACOT12,GLO1,7.019192272898304e-06,21
NOS3,SRC,7.017486641558435e-06,22
TNF,TRAF1,7.017282170451722e-06,20
GLI2,GSK3B,7.0166325159774084e-06,128
STX4,STX7,7.016059043962741e-06,1
MRPS21,MRPS5,7.0159376832634734e-06,5
CCN1,FGG,7.014960544893256e-06,4
CSK,LAMTOR2,7.014493348833639e-06,1
ENPP1,PAPSS1,7.014015545792063e-06,5
ACTB,BRK1,7.012941238421222e-06,12
ABCC1,GPHN,7.012884452706203e-06,2
CYB5B,CYP2W1,7.012421747276676e-06,2
AMPD1,AOX1,7.011144582236284e-06,6
CYP4F12,MGST1,7.010791348941818e-06,30
CSNK2B,DYNC1H1,7.010087244907481e-06,3
KL,PIK3R1,7.00812942112071e-06,104
DHX15,PTBP1,7.00731023073331e-06,6
FGF10,IGF1R,7.006078359239609e-06,4
KLK5,KLK8,7.005224688327871e-06,2
SULT1B1,SULT1E1,7.004797518842902e-06,9
POLR2H,WDR33,7.004435891152146e-06,6
CACNG3,TTN,7.003835924024315e-06,10
HSD17B7,HSD3B1,7.003493116997106e-06,5
LMNA,TCF7,7.0031568548678536e-06,12
CPSF6,STAT3,7.002917448669284e-06,24
CREBBP,KAT2A,7.002873187333947e-06,40
ETNPPL,LPIN3,6.9994863552598945e-06,9
STON1,SYT11,6.998602283185089e-06,6
DVL3,WNT11,6.998534171964721e-06,32
TNS3,TNS4,6.998518580912462e-06,21
AGPAT4,LPCAT1,6.9985154880214395e-06,12
H2BC11,RFC3,6.99836116121056e-06,216
BDNF,SRC,6.99775311217149e-06,16
COG3,COPB1,6.997066214431413e-06,6
ADCY1,RHOA,6.997026220645353e-06,12
SV2C,VAMP1,6.99630570899501e-06,12
GSS,MGST1,6.9952182689310876e-06,9
NUP160,SLC1A5,6.995104944781255e-06,120
HGF,PTPN11,6.995080710667376e-06,84
IL1RAP,PTPRS,6.994453869424433e-06,4
FGFBP3,KLB,6.994309842411894e-06,1
BAK1,MAP2K1,6.9941109105462385e-06,165
LIMK1,ROCK2,6.993199279510994e-06,24
DSG1,LCE4A,6.993185749593067e-06,8
EIF2S2,RPL17,6.993036987701373e-06,6
E2F3,ERBB2,6.992695348984057e-06,55
MNAT1,VPS37B,6.992312854947613e-06,6
FRS2,NTRK1,6.991965093128272e-06,20
GABBR1,GNB4,6.991897828807174e-06,63
PIK3R1,STAT1,6.9917727116199785e-06,390
APIP,MSRB3,6.991556801949628e-06,2
PPT1,SPAM1,6.991467671468854e-06,1
CDK9,ELOC,6.991211081164295e-06,16
SLC6A11,SLC6A9,6.9904055663982945e-06,30
CDK8,CDK9,6.990066867403518e-06,24
LMBRD1,MMAA,6.989347411945346e-06,2
CDCA8,MAD1L1,6.985983058371836e-06,32
CALM3,CAMK2G,6.984967327742023e-06,74
B4GALT1,COPA,6.984796144138272e-06,6
UGT2B28,UGT2B7,6.9847188836813425e-06,72
TFAP2A,YEATS4,6.98467045860222e-06,48
CSNK2B,GNG2,6.983782858090611e-06,9
CSNK1A1,UBC,6.983588886622094e-06,12
IFIH1,TRAF6,6.9831338822733705e-06,108
ADCY7,CAMK2G,6.982581817360778e-06,78
KCNE1,TNNI3,6.982540527691178e-06,49
CEBPG,EIF2S2,6.9807150495648784e-06,6
IGF2,STAT5B,6.980683446461064e-06,24
DDB2,UBE2N,6.980421289881633e-06,3
FOXO3,RBPJ,6.98037847645711e-06,66
MAPK1,PPP2R5D,6.979638649051018e-06,26
GNB4,ITPR3,6.979477395601437e-06,56
CUL1,UBE2S,6.979373489072553e-06,42
DYRK1A,PRKACG,6.979031695664162e-06,1
FYN,PTPN11,6.978429274941437e-06,3024
CD3E,CSK,6.977251985063049e-06,6
KAT5,RFC3,6.976907900410351e-06,88
PIK3C3,PIK3CB,6.9762761897450065e-06,192
MMP13,THRA,6.97604615673697e-06,16
ARHGEF12,NEO1,6.975899395911256e-06,2
PTPN11,SOCS2,6.975672699789064e-06,28
LCE1D,RPTN,6.975611881898658e-06,2
FKBPL,MAPRE1,6.975536877007471e-06,6
FOS,POU2F1,6.975517475971138e-06,16
TAT,TH,6.9747675066622605e-06,24
FYN,LYN,6.974443790424296e-06,14877
PDHB,SUCLA2,6.973742291194185e-06,33
MUC2,MUC3A,6.9735415308969095e-06,3
HLA-DPB1,PTPN6,6.9731148009862425e-06,12
CYP1A2,CYP2J2,6.9730089835573494e-06,64
CNOT6,E2F8,6.972866685828194e-06,1
NUP62,PPP2R1A,6.972477154310042e-06,10
ESPNL,PCDH15,6.971891225049376e-06,105
KAZN,LCE1E,6.971614865847187e-06,12
IQGAP1,PIP5K1C,6.971605046146578e-06,3
FGG,TNC,6.97138368366268e-06,20
INPP5E,ITPKA,6.971323065652069e-06,24
PDIA6,RPE65,6.971098412122956e-06,10
GINS3,RPA3,6.9699347804430545e-06,8
CAMK2A,CAMK2G,6.96985413883985e-06,208
GSK3B,ROCK2,6.969372927934092e-06,28
KAT5,SUPT3H,6.968531709598362e-06,9
PMAIP1,STEAP3,6.968411090261092e-06,21
SRC,TAOK1,6.9684101191569425e-06,4
ACER3,GALC,6.966631029428583e-06,496
HRAS,PRKACG,6.966281124978942e-06,160
CRYBA4,NUP85,6.965779903111979e-06,2
MTAP,MTR,6.9647544904682945e-06,22
CDKN1C,CST5,6.964180442992074e-06,10
CSNK2A2,GBA,6.963845426829114e-06,6
SEC16B,TMED10,6.96311734020109e-06,36
E2F3,H3-3A,6.962967670241162e-06,33
MCM6,RBL1,6.962445326053057e-06,3
RPL27,TRMT112,6.960515293030767e-06,1
MAPK8,PIK3R2,6.959562705738734e-06,144
PARP1,RFC5,6.959430374271769e-06,18
GRB2,IGF1,6.958887537914886e-06,39
GRB7,STAT5A,6.958496795272939e-06,32
CDS2,SYNJ1,6.958355243114056e-06,1
SCNN1D,SLC38A4,6.958107804323245e-06,28
KIF20B,KIFC1,6.957130615307487e-06,18
COPB1,SEC16B,6.956900733712246e-06,6
FBXW11,PPP2CA,6.956789891117883e-06,15
RPN2,ST3GAL3,6.955529443075648e-06,1
PPP3R1,YWHAQ,6.954840577814518e-06,18
RBL1,SMAD2,6.954514514934118e-06,28
FGFR3,KL,6.953890390007898e-06,80
SCNN1A,SLC3A1,6.95376869204456e-06,336
DCTD,NT5C1A,6.953463028480655e-06,12
MOCS1,PANK2,6.952321541575657e-06,4
CR2,PLG,6.951621569347329e-06,9
FGF5,FGF9,6.949962570359447e-06,144
LAMB2,WT1,6.948957334884653e-06,3
CKAP4,RCN1,6.948601111389507e-06,4
CEP290,TUBGCP3,6.947977745141998e-06,10
FOXO1,STAT5A,6.947417966139911e-06,36
B9D2,BUB3,6.946189564094318e-06,64
RAP1B,SHC2,6.945868676666578e-06,2
CASP10,HSPB1,6.94533764544758e-06,1
FGF2,RHOA,6.944812136283618e-06,8
HSPA1L,NUP62,6.9447621058316145e-06,2
ALDH7A1,OGDH,6.9446660229862305e-06,12
GABRG2,GNG7,6.944537011211154e-06,48
KIF2A,XPO1,6.944286960693023e-06,696
CDH1,RAC1,6.94420475907664e-06,120
ADCY7,PRKAR2A,6.94416934604736e-06,114
GALNT18,GCNT4,6.9411548118125665e-06,18
CDC16,NUP160,6.940796744459021e-06,12
HMGCR,HSD3B2,6.94032291903568e-06,2
CPLX1,SYN3,6.939775375469637e-06,16
ACOT7,CYP4F2,6.9393410342399875e-06,6
SCN2B,SCN3B,6.939283726599872e-06,9
RYR2,TTN,6.938528883893014e-06,4
FIBP,SLC7A6,6.937951184227131e-06,1
CLASP1,RCC2,6.937615157909249e-06,8
GNG12,PRKACG,6.937451472094347e-06,26
H2BC3,RTF1,6.936039657290394e-06,4
PLA2G4F,SRC,6.935534543117683e-06,4
CST5,MMP13,6.934198842145633e-06,20
DDB2,ERBB2,6.934190371898907e-06,6
HMOX1,SLC36A1,6.930759354872862e-06,1
ABCB1,SULT2A1,6.930454367726213e-06,10
HGF,SLC2A1,6.930282800965415e-06,2
COL4A3,RAC1,6.930101108082454e-06,2
GNAI1,GRK6,6.930008184367435e-06,6
FANCD2,MIR17HG,6.929012670298107e-06,1
MAP2K1,PDK1,6.928753064627813e-06,6
MAPK3,PLCG2,6.928310796679854e-06,72
AOX1,UGT2A1,6.927700283654303e-06,4
FLG,KRT1,6.92750609232462e-06,1
KRT1,LCE4A,6.927487675056909e-06,2
B4GALT6,GALC,6.926782959163872e-06,496
SH3GL3,TACR1,6.926364504522553e-06,10
CDC16,NDC80,6.925866387064161e-06,6
APIP,MAT2B,6.925755750823252e-06,12
CDK9,UBAP1,6.925407360469649e-06,4
AUH,BCKDHB,6.9253777890641395e-06,126
FGF5,FGF6,6.924909975631688e-06,140
CCL4,GNB1,6.924729823776232e-06,50
PDHB,SLC2A1,6.92421351270153e-06,44
CP,TMEM132A,6.922782439744424e-06,2
SEC61G,VAPA,6.922608805508962e-06,36
CKAP4,HSPA4L,6.922086868144106e-06,2
LCE1F,RPTN,6.9215456051097135e-06,2
BCL10,RELA,6.92142859766894e-06,30
BRAF,HTR7,6.920451369296643e-06,2
GSTA3,UGT2B28,6.919756425669693e-06,40
CAMK2A,PLCG1,6.919252204504872e-06,16
HYAL1,IDUA,6.9189823932447325e-06,12
CAMK2D,FGG,6.918676105982513e-06,35
CKAP5,CNTRL,6.918434265923423e-06,22
EIF3F,RPS14,6.918311574166669e-06,90
CSNK2A2,PHC1,6.918248857346043e-06,6
MMP10,MMP13,6.917867665379163e-06,8
PGM1,PGM2,6.9172805552686345e-06,84
PIK3CD,SLC2A1,6.9168365044447455e-06,4
PANK2,SLC23A2,6.916303391335532e-06,2
H2BC3,MCPH1,6.91591026558136e-06,4
GOT2,NUP160,6.915806495166876e-06,40
AK5,GMPR,6.914675015678995e-06,6
SEH1L,SKA1,6.912817956811201e-06,160
CDKN1C,THRA,6.911855859215166e-06,8
H2BC13,H3C6,6.911372816498229e-06,31
MTMR6,RAB4A,6.91114803430537e-06,2
ATP11A,ATP1B1,6.910932825121563e-06,1
SRC,TGFA,6.910237293442437e-06,64
WNT4,WNT9A,6.909623059848473e-06,30
CYP3A4,PCSK2,6.909242098451784e-06,25
TLN1,VWF,6.909066631107426e-06,39
ITPR1,PRKCA,6.909029693301892e-06,78
RAB3IL1,TRAPPC11,6.908829295326768e-06,8
AGPAT1,DGKD,6.908542981243215e-06,12
NOG,SMAD6,6.908492030555102e-06,64
PEX5,RHEB,6.908025170559995e-06,2
CDK9,PDCD6IP,6.907120742027928e-06,10
TGOLN2,VAMP3,6.906963044173153e-06,12
PRKAR1A,SCN5A,6.906826340574192e-06,196
ADCY1,PDE4A,6.906617585616331e-06,126
IGF1,TRIB3,6.906477465114709e-06,36
ADCY5,CYP2C9,6.906202997924993e-06,1
CYP2C18,CYP2W1,6.906066374767761e-06,5
DVL3,RAC1,6.906014285434914e-06,18
PIGK,PIGU,6.9057841187714075e-06,6
CSNK1A1,CXXC4,6.90573971695585e-06,6
AQP3,SCNN1B,6.9051665810664076e-06,112
CCL11,EDNRA,6.904444682306887e-06,112
IVL,LORICRIN,6.9038423902156865e-06,16
RXRA,STAT3,6.90358245414302e-06,21
CYCS,NFKB1,6.901716812279801e-06,32
GNAO1,WNT11,6.901089516730963e-06,12
ADAMTS3,COL4A3,6.900847324686765e-06,6
PIK3R1,TRIB3,6.900623353112839e-06,64
GNAI1,MAP2K1,6.900201280947156e-06,51
CYCS,UQCR10,6.899665120130294e-06,16
BIN1,EPN1,6.8993345507806225e-06,4
CRNKL1,SRSF6,6.899014380223889e-06,6
SPP2,TMEM132A,6.8987181312725925e-06,12
NCOA3,RXRA,6.8984007066674735e-06,10
BPIFB4,DEFA5,6.898078481754055e-06,1
CSNK2B,GABARAPL1,6.897360378843587e-06,6
ATP13A4,ATP1B1,6.896608283568639e-06,1
CAMK2A,GRIN2B,6.896299225807774e-06,180
FOXO1,MAP2K1,6.894879280822108e-06,24
ALOX5AP,GGT1,6.894862451645167e-06,5
STON1,SYT1,6.893858511602957e-06,16
CACNG2,LMNA,6.89264611253293e-06,4
DAAM1,PPP3R1,6.892402975318864e-06,12
DUSP6,FUS,6.891664478310133e-06,125
PIK3R1,PTK2,6.8911381944708125e-06,132
FGFR2,PIK3R1,6.891096822282625e-06,462
CEP152,CUL1,6.8908909245379846e-06,9
GNAI3,SRC,6.8908722667959665e-06,22
MNAT1,NUP62,6.886591108923312e-06,2
BBS5,TTC8,6.886041475695492e-06,10
GUCA1B,RETSAT,6.885320999572286e-06,2
FGF10,FLT3,6.884314659919726e-06,28
HERPUD1,HSPA1L,6.8828073835902615e-06,2
CAMK2D,MAP2K3,6.882727343734962e-06,20
NEIL2,SMUG1,6.882399571139786e-06,24
PPP2R1A,UBE2N,6.882268252184076e-06,4
ITPKA,OXSM,6.882068646518746e-06,2
BABAM2,UBE2N,6.880803020692383e-06,9
RPA1,UBE2N,6.8794144558737e-06,9
PROC,RCN1,6.879349086830189e-06,4
PDE10A,PDE11A,6.879239610402266e-06,20
CALM1,HRH2,6.879131888126722e-06,2
IL10RB,TYK2,6.878746566574279e-06,48
LCE1E,PI3,6.8786749238824996e-06,4
ADCY5,CAMK2A,6.878454583442162e-06,30
FOLR2,LYPD4,6.878390649944777e-06,1
RAB4A,TRAPPC11,6.876597808513907e-06,4
CDKN1C,IGF1,6.876472828783638e-06,6
CHEK2,H2BC11,6.87619098016512e-06,15
EGR4,PIK3R1,6.875620897517365e-06,2
IL1R1,PEDS1,6.875386439094203e-06,80
B4GALNT1,ST3GAL1,6.873355048719887e-06,180
PLG,RAC1,6.87330511084383e-06,8
ACSF2,ACSL3,6.873031168197485e-06,2
LMX1B,PAX2,6.872106261286877e-06,15
GNAO1,MAPK14,6.870937753103434e-06,12
ADCY5,RHEB,6.8705808189406525e-06,2
ITGA6,LAMC1,6.870485061938325e-06,40
PPP3R1,SRC,6.8698322479576746e-06,4
MFN1,RAB7A,6.8694635046995245e-06,1
GABRA5,GNG7,6.868973229647486e-06,18
PGM2L1,PYGL,6.867871595428454e-06,10
CACNA1C,TNNT1,6.8674383874696545e-06,294
PIK3CD,PYGL,6.86707210206805e-06,2
GAB2,PIK3CB,6.866610027356224e-06,22
CDK1,SRC,6.866426725204988e-06,24
CYP2B6,MGST1,6.866073697764374e-06,18
INPP5D,ITPKA,6.865968933025823e-06,192
CFLAR,TRAF1,6.86563889384928e-06,8
CSNK1A1,LEF1,6.865475697281909e-06,20
B4GALT5,B4GALT6,6.865204925641458e-06,132
ACSL6,SLC27A3,6.865019540687929e-06,18
CCNE1,PSMD7,6.864876013423782e-06,2
ALDH1A2,RPE65,6.864549339122839e-06,100
ALDH1A2,ALDH9A1,6.863856029326598e-06,35
PANK1,VNN1,6.86376489511531e-06,4
CSNK1A1,CSNK2A2,6.863591902828148e-06,18
CDK1,PPP1R12A,6.8634434153835855e-06,8
ADCY1,PAX8,6.8632855345640564e-06,2
ARCN1,SPTA1,6.863261908722033e-06,9
KLK8,LCE2B,6.863094540676684e-06,4
F13B,SERPING1,6.8617761144196265e-06,3
WNT2,WNT3A,6.860618789702085e-06,36
CASP10,DDX58,6.860084692306145e-06,5
PPP2R1A,SRC,6.859096194373332e-06,72
CYP2C8,GPX4,6.858855937188289e-06,55
ITGA6,THBS1,6.858421603506138e-06,100
MMP11,MMP7,6.856589138237723e-06,4
CALM3,YWHAB,6.856405646155084e-06,22
MARCO,SAA1,6.856327672721818e-06,1
COL6A3,MMP7,6.856087907181063e-06,3
SLC6A1,SLC6A11,6.855233674086213e-06,32
GBA,NUP85,6.853996183053823e-06,1
CYP2C9,GSTA5,6.8532554848843574e-06,3
LMNA,SGCG,6.8529862568000866e-06,32
RPLP2,TRMT112,6.852247224742314e-06,1
DRD1,DRD4,6.852219565867694e-06,350
CDC7,CDKN1C,6.850665965368007e-06,24
KCNJ8,TNNT1,6.849833427672684e-06,147
CCT5,KIF13A,6.849752679727317e-06,12
MYC,PIK3R1,6.849200557157431e-06,46
IVL,KLK5,6.847760133155134e-06,8
H3-3A,H4C4,6.847234756024445e-06,31
NCOA1,NCOA3,6.8471895992017195e-06,36
NR2C1,NR3C2,6.847076832627863e-06,15
GNAO1,IGF1,6.846669521110016e-06,6
RIT1,SHC2,6.846631398123766e-06,9
BAG6,SEC61G,6.846464868370816e-06,6
ADCY1,PDE3B,6.8457914217390226e-06,12
PRDM9,SETD7,6.845471413422881e-06,12
MAPK14,MEF2C,6.843888100127593e-06,30
FOS,GNAI1,6.842643796804459e-06,120
MAPK10,RELA,6.841741388097233e-06,22
ABCA1,ABCG1,6.841535890108237e-06,18
CDC25B,CEP152,6.840752263315153e-06,2
PMAIP1,SLC2A1,6.840111242745195e-06,21
CALML6,SRC,6.838978556800157e-06,4
PLCB1,PRKCA,6.8388393155149885e-06,41
CSNK2A2,TUBB2B,6.837700292787001e-06,6
SAR1B,SPTA1,6.837351179456164e-06,2
PDHB,PDK1,6.837264780583259e-06,55
EDNRA,GNB1,6.836055348458103e-06,8
ADCY2,ENPP1,6.835889507783577e-06,1
AQR,RNPS1,6.833306429143704e-06,2
CR2,SERPING1,6.832207725201063e-06,15
CDC37,EGFR,6.832062022357971e-06,156
ASH1L,SETD1A,6.83197158934945e-06,4
CHST1,CHST6,6.831941470035001e-06,18
COPB1,PTGS1,6.831853170297109e-06,1
CALM1,MAP2K3,6.83072539661711e-06,6
CD46,FCN1,6.830084707587503e-06,4
FOXO1,PTEN,6.829972512047607e-06,243
FSTL1,PROC,6.829386848039576e-06,12
CBL,PIK3R1,6.828666917937931e-06,116
FGFR2,SRC,6.828240364150059e-06,220
CCND1,RAC1,6.827184727948806e-06,128
PLB1,RETSAT,6.8267935446897354e-06,12
KTN1,PLD1,6.826771368650952e-06,1
MMP2,PIK3R1,6.826669443071864e-06,16
PTK2,RAC1,6.825742651116564e-06,140
SLC1A5,TALDO1,6.825554673535923e-06,24
B4GALT5,FUT8,6.82545007536477e-06,231
ADCY3,GNAT3,6.8247741786819915e-06,12
TTC21B,WDR19,6.824649969427998e-06,5
HSD17B12,HSD3B1,6.823227978625113e-06,12
KLK5,LORICRIN,6.823088483542961e-06,4
ADCY5,MMP2,6.822314354337777e-06,3
APC,TRIO,6.821649265020824e-06,4
CYP4F22,MCEE,6.820314524702553e-06,2
KCNJ5,TNNI3,6.820220399961566e-06,49
GNAI2,IGF1,6.820103255478216e-06,27
LCE2A,SPRR2A,6.81927929235826e-06,4
