gene,importance_sum,degree,importance_mean
S100A7,0.0097133815,7,0.0013876259326934814
GGA3,0.009691042,8,0.0012113802367821336
SCN1A,0.009690182,10,0.0009690182283520699
NCAM1,0.009690018,23,0.000421305146554242
LCLAT1,0.009676844,10,0.0009676843881607055
PLPPR3,0.009671239,6,0.0016118731970588367
MRPS21,0.009669259,7,0.0013813227415084839
VAMP3,0.009663068,26,0.00037165645223397476
C7,0.009654416,17,0.0005679068100803039
CDH10,0.009650141,6,0.0016083568334579468
GABRA6,0.009649808,13,0.0007422928913281515
NLK,0.009646966,30,0.0003215655374030272
NOS2,0.009639448,58,0.00016619737163699907
HLA-A,0.00962394,53,0.00018158377552369856
TANK,0.009616989,24,0.0004007078629607956
S100A7A,0.009597387,5,0.0019194774329662323
SLC8A3,0.009592339,25,0.00038369357585906985
PLRG1,0.009586683,5,0.0019173365086317062
SLIT1,0.009579125,11,0.0008708295327695934
NEDD4,0.0095755905,29,0.00033019277556189177
ADCYAP1R1,0.00957493,25,0.00038299720734357833
UGT2B28,0.009573942,21,0.0004559020023970377
TTC8,0.009567471,8,0.0011959339026361704
DHCR24,0.009562568,37,0.00025844777858740573
DPM3,0.0095620155,9,0.0010624461703830296
PRCC,0.009548177,8,0.0011935221264138818
SLC2A10,0.00954777,7,0.0013639671461922781
PLXNA4,0.0095442645,14,0.0006817331803696496
FBP1,0.009542859,30,0.00031809530531366667
SCN11A,0.009531336,8,0.0011914169881492853
CRY2,0.009525233,5,0.0019050465896725654
SYT1,0.009512577,24,0.00039635738357901573
C3,0.009509762,55,0.00017290476032278754
DNM2,0.009509005,48,0.0001981042635937532
IDI2,0.009506295,11,0.0008642086759209633
DLK1,0.009501721,9,0.0010557467531826762
ADRA1D,0.009493076,19,0.0004996355917108687
LAMA2,0.009488759,32,0.00029652370722033083
DLL3,0.009487719,22,0.0004312599670480598
IL3,0.009474179,47,0.00020157827183287194
FCN2,0.009471613,8,0.0011839516228064895
STON1,0.009469051,4,0.002367262728512287
WAPL,0.009468266,12,0.0007890221507598957
IL4I1,0.009463969,29,0.00032634374781929216
ATG14,0.009457411,13,0.0007274931726547388
EFNA3,0.009450014,14,0.0006750009820929595
GPX6,0.009430505,17,0.0005547356079606449
CXCL12,0.009429035,52,0.00018132759186510855
NCAPD2,0.009428862,7,0.0013469802215695381
HS3ST1,0.009417334,9,0.0010463704044620197
LTK,0.009403249,4,0.0023508123122155666
GCLC,0.009378237,42,0.00022329135043990043
SDCBP,0.009374099,23,0.0004075695153163827
ZDHHC21,0.009357234,7,0.0013367477804422379
PDGFC,0.009343381,20,0.000467169051989913
PTCD3,0.009341625,6,0.0015569374275704224
GNA15,0.009333425,46,0.00020290054785816565
TNC,0.009331699,25,0.0003732679784297943
ARHGAP40,0.0093274275,6,0.0015545712473491828
GPX4,0.009323348,25,0.00037293393164873124
UGT2B10,0.009306534,28,0.0003323762211948633
DAAM1,0.009301812,19,0.0004895690730527827
GRM3,0.009301481,18,0.0005167489353981283
KRT1,0.009301385,7,0.0013287692729915892
SLC6A1,0.00930099,16,0.0005813118768855929
SPRED1,0.009293957,13,0.0007149197447758454
CHMP7,0.00928961,18,0.0005160894555350145
MRPS23,0.009269569,6,0.001544928178191185
NLN,0.009265811,6,0.001544301863759756
SDC2,0.009247061,40,0.00023117652162909507
KIF6,0.009241618,8,0.0011552022770047188
ARHGEF25,0.009229446,15,0.0006152963886658351
BCAT2,0.00922626,13,0.000709712290419982
OS9,0.0092245545,20,0.00046122772619128227
ESD,0.0092224255,6,0.0015370709200700123
YKT6,0.009218807,21,0.0004389908253436997
KDM3A,0.009200807,13,0.0007077543638073481
RASGRF1,0.009189497,31,0.0002964353789725611
ATG12,0.009184081,21,0.00043733719558942887
CLDN23,0.009183026,10,0.0009183025918900967
ALOX5AP,0.009171923,14,0.0006551373350833144
PDP2,0.009168527,6,0.0015280878481765587
RLN2,0.0091634905,16,0.0005727181560359895
ACOX2,0.0091549875,37,0.00024743209517485385
SGMS2,0.009148389,9,0.001016487677892049
MIA3,0.009143311,11,0.0008312100544571877
SLC25A20,0.009140292,16,0.000571268261410296
FCGR3A,0.00913922,28,0.00032640072251004834
UBAP1,0.009137603,12,0.0007614669545243183
AGAP2,0.009135407,11,0.0008304915814237161
RIPK2,0.009121554,60,0.0001520258995393912
ERBB3,0.009115832,49,0.00018603738625438845
GSTA4,0.00910431,17,0.0005355476237395231
LRRC7,0.00910215,18,0.0005056749925845199
CRLF1,0.009101788,6,0.0015169645970066388
CYP26B1,0.009097025,24,0.00037904269993305206
CPNE8,0.0090944,8,0.0011368000414222479
PIM1,0.009093419,14,0.0006495299083845956
AK4,0.009091462,11,0.0008264965462413701
TENT4A,0.009083439,8,0.0011354298330843449
MCOLN3,0.009079798,5,0.0018159596249461174
F12,0.009066995,36,0.00025186097870270413
BNIP3,0.009064176,9,0.0010071306799848874
TRRAP,0.0090514915,19,0.0004763942898104065
GPR39,0.009037657,14,0.0006455469078251294
ALG10B,0.009033469,54,0.0001672864546654401
PIK3R6,0.009031429,42,0.00021503402274988947
RPL38,0.009027103,27,0.0003343371467457877
DEFB1,0.0090212375,7,0.0012887482132230485
CYB5R2,0.009015819,5,0.0018031638115644454
PRXL2B,0.009010315,48,0.00018771489461263022
MAD1L1,0.009002122,26,0.0003462354652583599
SMARCA2,0.008989191,18,0.0004993994823760457
DEFB115,0.008980631,5,0.0017961261793971062
NPFFR2,0.008979946,10,0.0008979946374893189
IL17A,0.008973072,19,0.0004722669622615764
TRIM33,0.00897109,11,0.0008155536753210155
ALDOA,0.008966856,48,0.00018680949384967485
KRT38,0.008958602,5,0.0017917204648256301
ERBIN,0.008957205,29,0.00030886914966435266
CTPS1,0.008956962,18,0.0004976090147263474
PTPRS,0.008953394,6,0.0014922323947151501
ACSF2,0.008951639,5,0.0017903277650475502
FKBP5,0.008939765,17,0.0005258685525725869
RHPN2,0.008933112,9,0.0009925680028067695
KCNA4,0.008908745,5,0.001781748980283737
PDE8B,0.008907047,11,0.0008097315545786511
FERMT2,0.008905231,9,0.0009894701134827402
ESPNL,0.008893034,4,0.0022232586052268744
LMBRD1,0.008886507,5,0.0017773013561964035
AKR1D1,0.008878937,37,0.00023997127002960928
SEC61G,0.008868786,14,0.0006334846839308739
NOTCH4,0.00886399,31,0.0002859351675837271
PI4K2B,0.008860419,13,0.0006815706594632223
ZNF133,0.008859625,4,0.002214906271547079
NDUFS8,0.008855113,19,0.0004660585699112792
MTHFD1L,0.008851965,15,0.000590130997200807
GCNT4,0.008850047,6,0.0014750078941384952
POLI,0.0088455845,9,0.0009828427185614903
EVC2,0.008842296,8,0.0011052869958803058
RLBP1,0.008826958,6,0.001471159669260184
IL33,0.008825932,15,0.0005883954465389252
PDCD6IP,0.008815437,13,0.0006781105095377335
SLC5A11,0.008814103,7,0.0012591575671519553
KCNJ2,0.008808909,70,0.00012584155691521508
COL4A1,0.008803855,42,0.00020961558801077662
NT5C1A,0.008798122,13,0.0006767786466158354
FIG4,0.008785541,16,0.0005490963230840862
PTPRB,0.008783907,6,0.001463984449704488
KDM4A,0.008782696,11,0.0007984269071709026
PTCH1,0.008771886,28,0.0003132816470627274
STX1B,0.008763164,10,0.0008763164281845093
HLA-DPA1,0.008760761,43,0.00020373861716930255
CXXC4,0.008744683,8,0.001093085389584303
DPYSL4,0.008734583,5,0.0017469165846705436
MOCS3,0.008727566,6,0.0014545943898459275
HYAL1,0.00871076,10,0.0008710759691894054
THBS2,0.008696642,20,0.00043483208864927294
MAP3K5,0.008691514,53,0.00016399082850735144
GNA12,0.008685331,36,0.00024125919056435427
TRIM3,0.008679416,4,0.0021698540076613426
ALPL,0.008657204,18,0.00048095577706893283
UBA7,0.008657003,20,0.0004328501410782337
EDN3,0.008652725,18,0.00048070695872108143
SLC38A1,0.008637933,18,0.0004798851700292693
DHRS9,0.008629443,12,0.0007191202603280544
SLC6A11,0.008628808,18,0.0004793782201078203
NHLRC2,0.008625553,4,0.002156388247385621
FXYD4,0.008613241,11,0.000783021900464188
NUBPL,0.008607688,6,0.0014346147266527016
ERP29,0.008591106,14,0.0006136504401053701
NDUFAF2,0.008571552,7,0.001224507444671222
CXCL11,0.008567169,18,0.00047595385048124526
BAAT,0.008564385,37,0.00023146985551795443
CYLD,0.008543571,24,0.00035598214405278367
GABRB2,0.008531681,16,0.0005332300788722932
INPP5E,0.0085267015,18,0.0004737056377861235
GNRHR,0.008525065,11,0.0007750059223987839
PAPSS1,0.008508769,21,0.0004051794697131429
CEBPG,0.008505978,8,0.001063247211277485
CRNKL1,0.008501267,5,0.0017002534121274948
GLO1,0.008483145,13,0.0006525496450754312
GDF2,0.008470614,14,0.0006050438886242253
TCN2,0.008448022,8,0.0010560028022155166
QRSL1,0.008446619,2,0.0042233094573020935
TAS2R1,0.008439753,7,0.001205679029226303
SH3RF1,0.008431209,11,0.0007664735682986
OLA1,0.008429424,4,0.0021073559764772654
EFNA1,0.008428602,18,0.0004682556415597598
CFB,0.008423913,13,0.0006479933284796202
IL4R,0.008422264,28,0.0003007951392126935
DEFB112,0.008404219,5,0.0016808437183499336
NUP35,0.008397048,79,0.00010629175112971777
SLC2A11,0.008393854,7,0.0011991219861166818
RIMS1,0.008389786,13,0.0006453681450623733
ECE1,0.008387138,10,0.000838713813573122
WHAMM,0.008381426,6,0.0013969043890635173
SNTB1,0.008373489,51,0.0001641860523936795
FST,0.00836522,10,0.0008365220390260219
AGO2,0.008359555,33,0.00025331985318299496
SLC39A6,0.008350513,9,0.0009278347715735435
EVL,0.008346766,15,0.0005564510822296143
TERF2IP,0.00834657,23,0.0003628943358426509
DGKI,0.008343039,13,0.0006417722369615848
EDC3,0.008334139,4,0.0020835348404943943
ZNF773,0.0083340695,4,0.0020835173781961203
CHMP4C,0.008331295,18,0.0004628497279352612
MAPK12,0.008329599,110,7.572362876751206e-05
ITGA2,0.008315875,44,0.00018899716352197257
OSBP,0.008315207,5,0.0016630414873361587
CR1,0.00830815,20,0.0004154074937105179
IL36B,0.008301493,6,0.001383582130074501
CHERP,0.008299073,5,0.001659814640879631
FNTB,0.008282154,10,0.0008282153867185116
HIBADH,0.008281784,25,0.0003312713652849197
SLC1A2,0.008268364,15,0.0005512242515881856
YY1AP1,0.008262575,5,0.0016525149345397948
NFKB2,0.008260394,92,8.978689615817174e-05
VIPR2,0.008253724,17,0.0004855131949572002
ARID3A,0.008248752,7,0.0011783931404352188
ASPG,0.008242668,4,0.002060666913166642
ACER3,0.008226286,11,0.0007478441535071893
HHIP,0.008216774,13,0.0006320595454711181
ENGASE,0.008216478,5,0.0016432955861091613
ACER2,0.008213193,8,0.0010266491444781423
BABAM2,0.008212749,17,0.0004831028773504145
LCE1D,0.008205596,4,0.002051399089396
TACR1,0.0081988005,18,0.0004554889164865017
EGR4,0.008198342,8,0.00102479278575629
LCE4A,0.008191712,3,0.0027305707335472107
GALNT2,0.008190751,14,0.0005850536482674735
LY96,0.008175148,40,0.00020437869243323804
DRD4,0.008172051,21,0.0003891452880842345
SERPINA1,0.008166319,25,0.00032665275037288663
ATP6V1C1,0.00816182,28,0.0002914935549987214
SP3,0.0081617525,12,0.0006801460403949022
CALCA,0.008159659,24,0.00033998578631629545
TAC1,0.0081587685,16,0.0005099230329506099
EIF2AK2,0.008157906,34,0.00023993841536781366
SPAM1,0.0081572095,7,0.0011653156418885504
GSC,0.008149007,5,0.0016298014670610428
DOK4,0.008141825,5,0.001628364995121956
TMED10,0.008138405,15,0.0005425603439410527
VANGL2,0.008135504,14,0.0005811074349497046
FGD2,0.008118023,12,0.0006765019303808609
NCF4,0.008107423,32,0.0002533569640945643
LRP2,0.008098369,18,0.0004499094146821234
MCM7,0.008087576,27,0.00029953986544300007
GJA5,0.008081369,3,0.0026937897006670633
SCN2B,0.008078477,12,0.0006732064454505841
LGALS1,0.008076057,6,0.0013460094730059307
ELOVL4,0.008069885,10,0.0008069884963333607
ASB4,0.008067038,7,0.0011524339871747153
DCC,0.0080587985,19,0.0004241472894423886
PDE4D,0.008055745,35,0.00023016413407666341
ITGAL,0.00805236,34,0.00023683412548373728
MAPKAPK2,0.008051048,81,9.939565472764733e-05
BTG1,0.008046585,8,0.0010058231418952346
HLA-DQB1,0.008045534,43,0.0001871054342319799
MVB12B,0.008041798,13,0.000618599856702181
DERL1,0.008040504,16,0.0005025314749218524
SETD6,0.008032706,4,0.0020081764087080956
ST8SIA2,0.0080298865,15,0.000535325768093268
RBPJ,0.008025328,45,0.00017834061549769508
IL12RB1,0.008024243,24,0.00033434344610820216
NDUFS4,0.008019366,19,0.00042207191061032444
TTC30B,0.008019125,5,0.0016038250178098679
C1GALT1,0.008019065,8,0.0010023830691352487
DNER,0.008015137,9,0.0008905707961983151
FANCI,0.008011286,11,0.0007282987406308001
DNAL4,0.008007364,8,0.0010009205434471369
MIRLET7I,0.00800176,5,0.0016003519296646119
PLCE1,0.007996982,28,0.00028560649869697433
GALNTL6,0.007993246,7,0.0011418923469526427
UTS2B,0.007987506,8,0.0009984382195398211
REL,0.007986827,31,0.0002576395749084411
ALDH1L2,0.007986024,6,0.001331004003683726
C4BPB,0.0079746405,7,0.00113923435232469
RBX1,0.007970874,101,7.891954651268402e-05
ANXA1,0.007952992,17,0.0004678230513544644
FBXL19,0.007942326,7,0.0011346180524144853
CD109,0.00793582,7,0.001133688592485019
USP15,0.007928475,11,0.0007207704369317402
PSAT1,0.007924968,21,0.0003773794465121769
SESN1,0.007915539,13,0.0006088875950529025
DCK,0.0079114055,17,0.00046537679565303465
FPR2,0.007896027,19,0.0004155803471803665
DAB2,0.007889555,16,0.0004930971772409976
RTF1,0.007887216,10,0.0007887216284871102
HAUS6,0.007877375,16,0.0004923359374515712
PTPN22,0.007876935,6,0.0013128225691616535
NRG3,0.0078680385,44,0.00017881905660033226
WNT5A,0.007865071,65,0.000121001096872183
PANK2,0.007864853,9,0.0008738725963566038
LYN,0.007860315,113,6.956031002038347e-05
FRS3,0.00785692,32,0.00024552876129746437
CSF2RB,0.007853458,32,0.00024542055325582623
CISH,0.007852814,22,0.0003569460981948809
B4GALT5,0.00785129,15,0.0005234193056821823
FBXL7,0.007849141,12,0.0006540950853377581
SULT1B1,0.007847159,6,0.0013078598616023858
TAS1R2,0.00784602,8,0.000980752520263195
RPS6KA1,0.00784054,103,7.612175009783032e-05
TRIOBP,0.007835392,4,0.001958847977221012
RAP1A,0.007830432,96,8.156699671720465e-05
MCOLN2,0.007824064,5,0.0015648128464818
FZD10,0.007815412,36,0.00021709478460252285
NEIL3,0.00781271,12,0.0006510591289649407
CP,0.0078117657,15,0.0005207843768099944
OAS3,0.0078050243,16,0.0004878140171058476
CD8A,0.007795942,19,0.00041031273768136377
PAX5,0.0077926572,10,0.0007792657241225242
KLHL25,0.0077908183,7,0.0011129740492573806
COL9A1,0.0077899955,26,0.0002996152123579612
DKK1,0.007789707,36,0.00021638074475857947
KRT27,0.0077843587,4,0.0019460896728560328
SNX5,0.007779347,6,0.0012965577964981396
UQCRFS1,0.007775516,18,0.0004319730990876754
ULBP3,0.0077738846,4,0.0019434711430221796
AGBL2,0.0077722035,3,0.002590734511613846
PADI1,0.0077677094,3,0.002589236479252577
OR6B2,0.0077629173,3,0.0025876391058166823
CETP,0.0077518933,14,0.0005537066608667374
MYO10,0.007748974,17,0.0004558220012661289
CDC42EP1,0.007745158,11,0.0007041052661158822
DNM3,0.0077433186,22,0.0003519690256904472
PDCD1LG2,0.007741843,6,0.0012903071474283934
CCN1,0.007729093,13,0.0005945456214249134
WNT3,0.007722019,46,0.0001678699829980083
XBP1,0.0077215633,15,0.0005147708890338739
CHRM5,0.0077171456,18,0.0004287303114930789
HLA-C,0.0077127386,36,0.00021424273856812052
RUNX1,0.0077110874,38,0.00020292335140861963
GRM8,0.0077106673,17,0.00045356866629684675
ACTR5,0.007707939,4,0.0019269847543910146
HMGCLL1,0.0077019557,10,0.0007701955735683441
CTH,0.0076934625,46,0.00016724918564052686
SFRP2,0.007693018,11,0.0006993652575395324
GPC1,0.0076845996,26,0.0002955615233916503
RPE65,0.0076763015,10,0.0007676301524043083
USO1,0.0076724747,15,0.0005114983146389325
SEMA5A,0.0076610716,10,0.0007661071605980397
ALDH18A1,0.007654682,8,0.0009568352252244949
STAB2,0.0076511637,8,0.0009563954663462937
FYB1,0.007651041,12,0.000637586733015875
OR2Y1,0.007649754,3,0.0025499180580178895
TNRC6C,0.0076476764,32,0.00023898988729342818
CCL2,0.0076447083,51,0.0001498962405557726
XCL2,0.007636869,11,0.0006942608055065979
PLK2,0.007626155,15,0.00050841032837828
THRB,0.0076146508,18,0.0004230361535317368
MRPL33,0.00761072,7,0.0010872457309492997
SMC6,0.0076007424,5,0.001520148478448391
RNF217,0.0075992844,4,0.0018998211016878486
SPRR2F,0.0075967833,3,0.0025322611133257547
FGFBP3,0.0075921286,6,0.0012653547649582226
POLN,0.0075860173,5,0.001517203450202942
TNKS,0.00757788,20,0.00037889399100095035
BATF3,0.0075741974,5,0.0015148394741117954
NOTCH2,0.0075724656,32,0.00023663954925723374
WDR33,0.007568955,14,0.0005406396396990333
RGS6,0.007563496,16,0.0004727185005322099
UBE2V1,0.007563099,57,0.0001326859438497769
USP20,0.007560963,4,0.001890240702778101
HTR3A,0.007559331,6,0.0012598885223269463
SOCS1,0.0075486996,56,0.00013479820751984204
DNAJC7,0.007547723,7,0.0010782461613416672
SCNN1D,0.0075457627,31,0.00024341169985071304
PRKAR2A,0.0075445175,87,8.671859215045797e-05
NRIP1,0.0075406437,24,0.0003141934867016971
NLGN1,0.0075399186,7,0.0010771312351737703
OTUB1,0.007531814,5,0.0015063627623021602
TLL1,0.0075306995,8,0.0009413374355062842
PHIP,0.0075231236,6,0.0012538539400945108
CBR4,0.00751958,5,0.0015039159916341305
THRA,0.0075093224,19,0.0003952274932280967
LIFR,0.0075080483,24,0.0003128353467521568
ADGRE1,0.007500589,5,0.0015001177787780761
SCRIB,0.007497509,20,0.0003748754505068064
SMURF1,0.007491476,39,0.000192089125705071
FPR3,0.007486938,14,0.0005347812880894967
ARHGAP17,0.0074687833,13,0.0005745217920495913
ZNF154,0.0074633844,4,0.0018658461049199104
GREB1,0.007459801,7,0.0010656858794391155
STK38,0.0074568475,8,0.000932105933316052
FNBP1L,0.0074563506,10,0.0007456350605934859
S100A10,0.0074559124,3,0.0024853041395545006
PCK1,0.0074424613,53,0.00014042379861732698
TMEM132A,0.00744105,4,0.0018602624768391252
RYR3,0.0074387453,21,0.00035422596903074356
PEX13,0.0074331164,12,0.0006194263696670532
GFRA1,0.007432633,19,0.00039119121471517965
CYP7B1,0.0074314154,24,0.00030964230730508763
TNFRSF11A,0.007430505,16,0.00046440656296908855
SAR1B,0.007425534,17,0.000436796121956671
MARCKS,0.00742297,8,0.0009278712677769363
OAZ3,0.0074226125,4,0.0018556531285867095
PINK1,0.0074206134,15,0.0004947075620293617
SEMA3A,0.007420592,8,0.0009275740012526512
TEAD3,0.0074179727,15,0.0004945315110186735
ALDH1L1,0.0074179303,13,0.0005706100223156122
RCHY1,0.007410728,14,0.0005293377076408692
TNFAIP3,0.0074101123,34,0.00021794447949265733
PF4,0.0074004093,23,0.00032175692689159644
ZNF25,0.0073939958,4,0.001848498941399157
CCL22,0.0073819216,11,0.0006710837849161842
CKM,0.0073779766,7,0.0010539966502359935
RET,0.0073766285,21,0.00035126802201072377
SLC17A1,0.007373754,4,0.001843438483774662
PECAM1,0.007364783,20,0.00036823914851993325
ARHGEF10L,0.0073635797,15,0.0004909053134421507
IFT74,0.007362369,5,0.0014724737964570522
AKAP1,0.007358399,6,0.0012263998699684937
LDHB,0.0073465323,18,0.0004081406837536229
OR10A4,0.007345536,4,0.0018363839481025934
KIF3A,0.007345363,24,0.0003060567930030326
SH2B2,0.007342062,16,0.0004588788724504411
SSTR3,0.00734185,15,0.0004894566722214222
PPA2,0.0073368354,7,0.0010481193395597594
HIF3A,0.0073318826,10,0.0007331882603466511
CD2AP,0.0073305266,9,0.0008145029553108745
SCN9A,0.0073303324,9,0.0008144813796712293
TNIP2,0.0073183966,32,0.00022869989334139973
IL1R1,0.0073094247,46,0.0001589005367587442
SEC23A,0.0073056556,16,0.00045660347677767277
DAB2IP,0.0073020495,9,0.0008113388386037615
RNF34,0.0073013892,11,0.0006637626581571319
TCF12,0.0072990158,13,0.0005614627510882341
SLC7A5,0.007294005,44,0.00016577283597805283
UCK2,0.0072904546,10,0.000729045458137989
NET1,0.0072845444,15,0.00048563629388809204
JUND,0.007281388,30,0.00024271293853720028
CYP2F1,0.0072785052,19,0.00038307922353085716
PFAS,0.007277208,25,0.0002910883165895939
ITGB8,0.0072768307,22,0.00033076503314077854
UROC1,0.007261581,7,0.0010373686839427268
ACKR3,0.0072530466,15,0.0004835364408791065
GALM,0.0072527323,17,0.0004266313112833921
BHMT2,0.0072521092,7,0.0010360156052878924
AHCYL1,0.007250157,12,0.0006041797654082378
STOM,0.007248654,20,0.0003624327015131712
SLC39A14,0.007245427,11,0.000658675181594762
CLCA2,0.0072439397,7,0.0010348485250558173
CA2,0.0072426405,13,0.0005571261907999332
CH25H,0.0072381124,14,0.0005170080278600965
GABRA1,0.007236805,20,0.00036184024065732956
CTSF,0.0072338367,5,0.0014467673376202584
PCGF5,0.0072212154,6,0.0012035359007616837
HTR3B,0.007215755,5,0.0014431510120630265
IL37,0.0072137406,8,0.0009017175761982799
PRG3,0.007211627,4,0.0018029067432507873
HCRTR1,0.007205846,11,0.0006550768898292022
ARHGAP12,0.007203182,8,0.0009003977756947279
LEMD2,0.007194379,10,0.0007194378878921271
HSD17B12,0.0071838056,15,0.0004789203715821107
TNFRSF8,0.0071743997,6,0.0011957332802315552
GBP5,0.0071686176,5,0.0014337235130369662
GABRR1,0.0071679535,10,0.0007167953532189131
CHRNA7,0.007149099,16,0.0004468186816666275
IGFBP1,0.007143536,18,0.00039686311760710343
SLC39A7,0.0071423654,9,0.0007935961604946189
RARS1,0.007131246,11,0.0006482950835065408
ITSN2,0.007125553,7,0.0010179361727620875
IGF2R,0.007122257,14,0.0005087326280772686
DYNC2I1,0.0071206107,8,0.0008900763350538909
TLR10,0.007118654,7,0.00101695056738598
GRIP1,0.0071158726,11,0.0006468975069847974
MYH14,0.007107163,20,0.0003553581424057484
IQCE,0.00710011,6,0.0011833516570429008
CD9,0.0070907054,14,0.0005064789604927812
GCNT3,0.007085379,8,0.0008856724016368389
RCAN2,0.0070845983,4,0.001771149574778974
KIR2DL1,0.007084535,6,0.0011807558281968038
FCGR2B,0.0070796805,13,0.0005445908038662031
DBNL,0.00707361,15,0.00047157400598128637
MOGAT1,0.007071229,7,0.0010101755947938987
KMO,0.0070537007,14,0.0005038357672414609
TACR3,0.0070501985,11,0.0006409271366216919
PANK3,0.0070411814,7,0.001005883062524455
FAM20B,0.007036908,14,0.0005026362902883973
SALL4,0.007026133,10,0.0007026133127510548
PIK3R5,0.0070184115,41,0.00017118076907425393
KIR2DL4,0.007017525,5,0.0014035049825906754
LYPD4,0.007009644,3,0.002336548020442327
MOV10L1,0.007007017,4,0.0017517542000859976
MMP24,0.007006903,5,0.0014013806357979774
RNF111,0.0069963555,20,0.00034981777425855396
INO80,0.0069957757,4,0.0017489439342170954
POLD3,0.006976352,52,0.00013416061679331155
TBC1D3B,0.006976174,4,0.0017440435476601124
MRPL19,0.0069701285,8,0.0008712660637684166
SOST,0.0069624092,10,0.0006962409242987633
MRPL9,0.0069582444,7,0.0009940349097762788
HSPA4L,0.0069523817,5,0.0013904763385653497
SNRPB2,0.006948397,8,0.000868549628648907
FCHO2,0.006935917,4,0.0017339792102575302
DKK2,0.0069304365,19,0.00036475981438630506
LRP6,0.0069280164,42,0.00016495277218165852
DOK5,0.006910687,7,0.0009872409781175
RPL21,0.0069073387,26,0.00026566687469872145
CPSF6,0.0069070514,7,0.0009867216327360698
UGP2,0.006903699,32,0.00021574059792328626
PIGP,0.006901785,5,0.0013803569599986076
HPX,0.006901399,3,0.002300466410815716
CD72,0.006888109,8,0.0008610135992057621
SLC1A5,0.0068874857,33,0.00020871168905586907
RAB3IL1,0.0068813865,5,0.0013762773014605045
NRBF2,0.006881352,10,0.0006881352048367262
TLR9,0.0068794587,36,0.00019109607415480746
TRIM27,0.006876588,15,0.0004584391911824544
PDE1C,0.0068743685,22,0.00031247129663825035
SV2C,0.006872344,8,0.0008590429788455367
KDSR,0.0068697943,16,0.00042936214595101774
DEFB124,0.006858641,5,0.0013717281632125377
AP4B1,0.0068569267,6,0.0011428211194773514
WARS1,0.00685003,11,0.0006227299825034358
CD209,0.0068458687,11,0.0006223516962067647
AEN,0.006840368,3,0.0022801226004958153
RHOU,0.006836259,5,0.0013672517612576484
CBSL,0.006831616,29,0.00023557297114668222
HMGA2,0.006820954,10,0.0006820953916758299
COL4A2,0.0068096495,37,0.00018404458171209772
UBE2D2,0.0068067512,32,0.00021271097648423165
CHST3,0.006798798,10,0.0006798798218369484
XCL1,0.006794947,12,0.0005662455999602874
CCR7,0.0067940904,16,0.00042463064892217517
ACTN1,0.0067933234,42,0.00016174579615749063
SEMA3E,0.006792728,8,0.0008490909822285175
UTP25,0.0067881066,4,0.0016970266588032246
HAO1,0.0067819934,8,0.0008477491792291403
SYT9,0.0067714634,7,0.0009673519193061761
PEX14,0.006770605,12,0.0005642171017825603
CAMKK1,0.0067689363,26,0.00026034370351296204
RMI2,0.0067665586,23,0.00029419820107843566
PDPN,0.00676036,3,0.0022534534024695554
FOXO6,0.0067405924,19,0.00035476802211058766
PRDM9,0.006739465,9,0.0007488294504582882
NLRP4,0.0067192144,7,0.0009598877680088792
HEYL,0.006714157,16,0.0004196348018012941
CD40,0.0067108963,35,0.0001917398933853422
VAC14,0.0067048753,12,0.000558739605670174
ULK1,0.0066995076,28,0.00023926812822797468
EED,0.0066928086,29,0.00023078650300358903
SLC6A9,0.006682189,7,0.0009545984544924327
TP63,0.006679143,27,0.0002473756601964986
SLC38A3,0.0066758264,11,0.0006068933077833869
MUC13,0.0066746864,16,0.0004171679029241204
FANCF,0.0066721006,8,0.0008340125787071884
MED16,0.0066569,6,0.0011094833413759868
SEMA5B,0.0066513764,5,0.0013302752748131752
AUH,0.006650117,25,0.0002660046890377998
FBXO11,0.0066498523,8,0.0008312315330840647
RPTOR,0.0066441153,56,0.0001186449163859444
EPS15L1,0.006639379,10,0.000663937907665968
ASB13,0.0066359243,7,0.0009479891907955919
ZNF713,0.006634509,4,0.0016586272977292538
E2F7,0.0066322656,9,0.0007369184038705296
CYB5B,0.006631638,4,0.0016579094808548689
VDAC1,0.006629544,35,0.0001894155384174415
DDC,0.00661777,41,0.00016140902596639424
LAMB1,0.0066087907,36,0.00018357751994497247
FZD7,0.006602881,52,0.0001269784809734959
PLB1,0.006580306,17,0.00038707683629849376
TLL2,0.0065785265,8,0.000822315807454288
PGLYRP3,0.006575769,3,0.0021919229378302893
GOLGA5,0.0065694787,5,0.001313895732164383
MAN1A1,0.006561948,15,0.0004374631990989049
NTRK3,0.006560807,18,0.0003644892842405372
CCL11,0.006551714,28,0.00023398979101330042
TNXB,0.0065482077,13,0.0005037082860676142
BRD4,0.006547128,5,0.0013094255700707436
LIN7A,0.0065467185,9,0.000727413170453575
CLDN16,0.00654593,10,0.0006545930169522763
OR9G4,0.0065331357,3,0.0021777118866642318
PIGU,0.0065293014,5,0.0013058602809906006
SLC19A3,0.0065238606,7,0.000931980088353157
FSTL1,0.00651826,8,0.0008147825137712061
SARM1,0.006517636,7,0.0009310908748635224
TFAP2B,0.0065169972,15,0.0004344664824505647
HLA-B,0.0065120086,37,0.00017600023263209574
KLK5,0.006504382,3,0.0021681273356080055
SEC24B,0.006498707,17,0.0003822768819244469
E2F6,0.006495188,5,0.0012990375980734825
