gene_i,gene_j,pair_importance,n_shared_pathways
KIF4B,NSF,1.1884877503347028e-07,52
CDA,DBH,1.1884539278620802e-07,3
CBLIF,PTGIS,1.1883968070725004e-07,2
FOXO3,NF1,1.1883934225576098e-07,4
CDC42,NRG1,1.1883627754061266e-07,8
DLK1,NEURL1,1.1883502673071863e-07,6
NOTCH2,SRC,1.188346949732022e-07,2
RBPJ,SMAD3,1.1883386409049108e-07,99
CKB,FH,1.1882984551903064e-07,1
PDLIM5,SHANK3,1.1882866158718268e-07,40
RAC1,RIPK2,1.1882751710379225e-07,20
ABCB11,UGT1A3,1.1881990369388973e-07,4
PRKCH,TSC2,1.1881823525072832e-07,1
BRAF,CTNNA2,1.1881742523200955e-07,2
DAPK2,MMP2,1.1881296657634266e-07,2
IGF1R,MDM4,1.1881258643597903e-07,1
DKK2,SFRP1,1.1881196952433573e-07,100
STAT3,TNIP3,1.1881065139126197e-07,3
HDAC9,XPO1,1.1880990007478806e-07,29
FOXO1,RNF14,1.1880617245552116e-07,3
CACNA2D3,ITGB4,1.1880176480703254e-07,44
AQR,SMNDC1,1.1879922811227257e-07,9
KCNB1,KCNG1,1.1879830352778953e-07,6
DCTN4,MIA3,1.1879774042382792e-07,6
CMAS,SLC1A5,1.1879636915180837e-07,24
CCT5,PPP2CA,1.1879609473908204e-07,1
PIK3CB,PPP2R2A,1.1878936026499254e-07,4
NUP85,RPL30,1.1878771033480007e-07,1
SLC22A4,SLC6A15,1.187847011165811e-07,121
ATP13A2,DEPTOR,1.1878466043187726e-07,6
BABAM2,MCM6,1.1877787642333715e-07,1
ASIC5,SCNN1D,1.1876074286950218e-07,3
CACNG3,IL6,1.1875991674514808e-07,10
ASCL1,NKX6-1,1.1875572170083615e-07,1
GTF2H3,TAF1C,1.1875522165638586e-07,5
ENTPD1,GUCY1B2,1.1873530780803776e-07,1
NLGN1,TJP1,1.1873263688899627e-07,16
GPAT3,OSBPL10,1.1872751315422647e-07,2
COL13A1,MMP7,1.1871267591168078e-07,4
CYP2C9,XDH,1.1870576306043696e-07,7
COL4A2,SV2B,1.1870423222148929e-07,5
ADI1,CTH,1.1870346877593252e-07,10
FOXO3,PRKCH,1.1870266969360443e-07,2
CR1,HBS1L,1.1869729014494605e-07,12
ATAT1,SSTR3,1.1869591559632298e-07,12
ACTR2,PPP2CA,1.1869505640320508e-07,36
ACVRL1,RBL1,1.1868990412722269e-07,1
MAPK14,MMP13,1.1868931970582253e-07,4
COL6A5,GRB7,1.1867845017832224e-07,4
BCL2,KDM4B,1.1866223916725862e-07,15
CISH,FOXO3,1.1866048743591762e-07,4
IGF1R,PRKCH,1.1866010396488491e-07,1
ADCY3,CACNA1G,1.1865993598814129e-07,6
H3-3A,PRDM2,1.1865877613814746e-07,10
HHIP,PSMD3,1.1865859050885774e-07,2
ANK1,SH3GL2,1.1864535009054739e-07,4
MBIP,MSL2,1.1864484979658603e-07,3
CYP11A1,MAPK3,1.1863775739584526e-07,2
COL7A1,MAPK3,1.186346054171672e-07,4
SULT1E1,UGT1A9,1.1863206370572712e-07,36
NR4A3,PPARA,1.1862985060950848e-07,4
DRD2,PDE7A,1.1862724713651573e-07,12
ATP2C2,JAK2,1.1862684793269758e-07,42
GATA3,H3C6,1.1861336718756773e-07,4
ME1,TOX2,1.1861202428575801e-07,6
H4C8,PRKCB,1.1860713985773971e-07,10
HTR1B,HTR5A,1.1860359922726764e-07,72
SLC27A2,SORBS1,1.1859948712000801e-07,8
GP1BA,YWHAZ,1.1858751226556663e-07,10
KRAS,KRT27,1.1857771549846537e-07,3
GLB1,SGPP2,1.1857611863376836e-07,38
ITGB1,SEMA4D,1.1857475120224947e-07,50
ADRA1D,LYZ,1.185675188253299e-07,5
DHX36,TENT4A,1.1856664627885038e-07,1
NF1,PIK3R2,1.1856311112490997e-07,12
B4GALT4,DYNC1I1,1.185603005401011e-07,3
KCNN2,RYR2,1.185592862403458e-07,12
CRMP1,RHOA,1.1855068748900521e-07,1
FGFR3,POLR2D,1.1854875980876756e-07,2
IFT27,NINL,1.1854871928562716e-07,1
GNG4,SLC6A11,1.1854740122885232e-07,2
HSD17B6,UGT2B28,1.1854722543370999e-07,16
MMP2,PCSK9,1.1854248479122494e-07,6
ENSA,H2BC3,1.1854132964117525e-07,1
CYCS,TSC2,1.1854090897767122e-07,12
NT5C3A,PDE7B,1.185402188769169e-07,12
ROCK2,STAT5A,1.1853551828977515e-07,2
NCF4,SH2D2A,1.1853405605203686e-07,3
STOM,TRPM7,1.1853327386290857e-07,4
GLB1,ST6GALNAC2,1.1853318584961309e-07,114
PPARA,RORC,1.1852734704831391e-07,3
CAMK2A,DLGAP1,1.1852733732593229e-07,14
RUVBL2,SMARCA4,1.1852687009650253e-07,1
POLR2D,RPA1,1.1852446382340509e-07,4
SLC16A10,SLC36A1,1.1852350092449765e-07,7
C1GALT1,GXYLT1,1.1852226233788343e-07,4
NMNAT1,PANK3,1.1852101700071671e-07,2
ARPC5,GAK,1.1851882561783908e-07,9
TLR4,TNFSF10,1.1851234393844834e-07,72
KIF3A,SCIN,1.185118201629809e-07,4
COPB1,NUP35,1.1851042506366705e-07,12
HDAC3,MAG,1.1850991166184599e-07,2
ATP6V0A1,SEC61B,1.185098567216666e-07,7
AGT,KCNA4,1.1849181191792013e-07,1
ACER2,PSAP,1.1849179551784439e-07,12
AREG,FOXO1,1.1848692541930698e-07,6
ARNT2,CYP2C8,1.1848638810837049e-07,3
GAD2,RBFOX1,1.1848602253162205e-07,104
FGFR2,SIX2,1.1848438742450318e-07,33
LPIN3,NUP35,1.1848150460735951e-07,4
KRT86,LCE2B,1.1847881031812335e-07,4
CADM2,CDH1,1.1847319114632882e-07,24
ITGA2,NID2,1.184723111835595e-07,8
IL6,IL7R,1.184721087159762e-07,52
ALDH7A1,PCK1,1.1847195659873554e-07,24
DYNLRB1,SMURF1,1.1846450753694171e-07,2
CALML5,DAGLB,1.1846308467511335e-07,1
IL1A,ITGB1,1.1846281794680724e-07,30
CDC42,HNF1A,1.1845423841805314e-07,1
TPTEP2-CSNK1E,TTC30A,1.1845380498698432e-07,1
AXL,PDGFB,1.1845348894951036e-07,25
NALCN,SLC17A3,1.1845114444852811e-07,4
GNAI1,TCF7,1.1844821539953137e-07,9
ALDH2,GLDC,1.1844590809551026e-07,28
TFAP2C,VDR,1.1844236393311871e-07,27
MAG,RASGRF2,1.1844126390769816e-07,1
MAPKAPK2,PRKCG,1.1843804348905741e-07,21
PCK1,STK11,1.1843398153561415e-07,36
MAPK3,ULK1,1.1843158653768171e-07,6
POLD1,PRIM2,1.1843046786308431e-07,16
MUC13,PLEKHG5,1.1842869707123782e-07,2
AEBP2,MECOM,1.1842125726696749e-07,24
COQ6,LMNA,1.184169562407078e-07,1
FOS,LDLR,1.1840929214912421e-07,4
ARHGAP8,PPP2R1B,1.1840757618841735e-07,2
CBL,CXCL8,1.1839867217200428e-07,8
LPAR1,SRC,1.1839782554368128e-07,8
PRKCI,PSEN2,1.1839452384448945e-07,8
CREB3L2,PTPRF,1.1839309234672576e-07,9
SPDL1,UBE2E1,1.1839266100821533e-07,3
TCF4,VAV3,1.1839166091931475e-07,1
CPD,RASAL2,1.183898735712674e-07,2
DNM2,RPS6KA2,1.1837935615099937e-07,8
FBP1,PPP2R5D,1.183779261282325e-07,2
IDH1,PDHB,1.1837719445639725e-07,88
ALOX5,PLCG2,1.1837226132627165e-07,4
ENPP3,PDE3B,1.1837109781254185e-07,1
CADM1,RALBP1,1.1836629806553981e-07,69
ACOX3,APP,1.1836028451668128e-07,6
ADCY7,CD38,1.1835742985688569e-07,24
PHC1,PIAS1,1.1835726176911976e-07,3
ATG3,SLC38A9,1.1835521318559472e-07,4
DAAM1,MAP2K1,1.183526035693679e-07,6
BARD1,HIPK1,1.1834649527031615e-07,2
ARNT,VHL,1.1834563477461368e-07,8
PSAP,SLC16A9,1.1833405899608351e-07,3
ADCYAP1,GNG7,1.1833360319402075e-07,6
COPB1,ST6GALNAC1,1.1832992896643191e-07,1
CDH1,SALL4,1.1831868119519899e-07,12
ACTB,KAT2B,1.1831724418959189e-07,24
FARP1,TOR1AIP1,1.1831287800212079e-07,14
DKK2,FZD7,1.183126140333942e-07,120
PIK3R2,RAB2A,1.1831038815302009e-07,4
MAPT,MMP9,1.1830697788095534e-07,13
CST2,ITPR2,1.1830665107235201e-07,12
PDIA6,SEC63,1.1830634605303203e-07,1
CEP43,HAUS6,1.1830606433966412e-07,110
MAPKAPK2,TRIB1,1.1830456896858427e-07,798
ADRA1A,PPP2R5D,1.1829332713375607e-07,2
FGF1,TLR9,1.1829201217910049e-07,7
MAP3K8,TAB2,1.1829066360034224e-07,450
ERCC4,EYA2,1.1828471733025127e-07,18
PRAG1,SCRIB,1.1828445265482656e-07,5
ADAMTS19,ADAMTSL3,1.1828171153638323e-07,2
PTPRA,ST8SIA2,1.1828080651379858e-07,8
ATF6,BAK1,1.1827945164318473e-07,15
CYSLTR2,PTGER4,1.1827577942121538e-07,618
FDFT1,OSBPL3,1.1827494450500353e-07,8
CFB,LAMB1,1.1827247448081835e-07,1
CDK2,ITGA1,1.1827130297348276e-07,2
ADCY9,BTRC,1.1827066620506699e-07,4
SMYD1,TBX20,1.1826831425310047e-07,2
IL18R1,MAPK14,1.1826712777625777e-07,12
RAB11FIP3,SMO,1.1826536505665786e-07,4
CYP2C9,UGT1A6,1.1825855724308572e-07,33
HTR3B,P2RY1,1.1824983153900388e-07,11
GADD45A,TAB2,1.1824893739211474e-07,144
POLE,RRM2,1.1824660095527406e-07,4
ENTPD5,PDE9A,1.1824452306186117e-07,2
CCND2,SYNE2,1.1823975398783659e-07,1
PCSK9,SHISA5,1.1823831316468136e-07,24
CYP19A1,RHEB,1.1823762235962931e-07,1
ASIC2,UNC79,1.1822880985334905e-07,4
STX1B,SV2A,1.1821937029310448e-07,2
AREG,GOSR2,1.1821595515687511e-07,8
CDKN1C,MAX,1.1821182255289386e-07,1
CAMK2G,GRIN3B,1.1821003476075731e-07,6
CSNK2A2,ROCK2,1.182058847840987e-07,3
ANTXR2,FURIN,1.1820442985764161e-07,24
DHODH,TXN,1.18202784449295e-07,1
HSD17B4,VDR,1.1820166424351501e-07,6
CUBN,MCEE,1.1819971490467651e-07,1
CTSL,GALNT1,1.181989598756511e-07,15
ALOX5,PLA2G2E,1.181911288609051e-07,44
CACNA1B,PDE1C,1.1818991652035038e-07,1
KCNQ5,KCNV2,1.1818233567097621e-07,30
CTNNA2,RHOA,1.1817557066251538e-07,1
CCL11,PTPRC,1.1817374015598127e-07,400
INHBA,RBL1,1.1816948318278873e-07,14
CAP1,LHX3,1.1815990319519187e-07,2
CREB5,GRIN2A,1.181572595942659e-07,42
CBLB,RASA1,1.1815711583754559e-07,14
RAC1,ULK1,1.1815710278439163e-07,6
KNG1,KTN1,1.1815601896891792e-07,4
FGA,MBTPS1,1.1815458442199223e-07,8
CALM1,FZD6,1.18148376415661e-07,3
ACTB,TNFRSF11B,1.1814703447914238e-07,14
ALK,PPP6R3,1.1814611814801405e-07,6
NUP93,TBP,1.1813918289471648e-07,4
LAT,PTPN6,1.1813589253506507e-07,15
FABP1,GPAM,1.1813362482682166e-07,20
GOT1,SLC2A1,1.1812231139206473e-07,18
HSD17B6,UGT2B7,1.1812134248501138e-07,4
LAMC1,MYOD1,1.1811862776767157e-07,1
NUP160,REV3L,1.1811729698033939e-07,6
CAMK2A,KCNN3,1.1811549893714357e-07,2
FOS,UBE2V1,1.1811431676680972e-07,40
DLL1,TBL1XR1,1.1811293370092568e-07,56
MYH10,MYLK,1.1811138733719417e-07,2
KAT2A,ST3GAL3,1.1810127631406431e-07,1
CASP4,NOD2,1.181009249950904e-07,10
ATP1A4,LYZ,1.1809322586486815e-07,1
RSPO2,RSPO3,1.1809253264588239e-07,92
ADA,PFAS,1.1808859166201596e-07,40
CMAS,GFPT2,1.1808769922951219e-07,16
LAMA1,LAMC1,1.1808342793157012e-07,22
FUS,YWHAB,1.1807777803851671e-07,10
PLPP1,SMARCE1,1.1807777628674338e-07,28
OPRM1,PDE4B,1.1807767800782696e-07,60
COL24A1,MMP9,1.1807716499001586e-07,26
CDT1,PPP2R1A,1.1807280003717224e-07,4
NCOA1,TFAM,1.1807246351932162e-07,6
PLPP3,SGMS2,1.1807197813906711e-07,5
SMARCD3,TGS1,1.1806391892791611e-07,156
KCNA5,KCNG1,1.180588297766178e-07,22
CDKN2A,PPP2R1A,1.1805766142458651e-07,10
CAV1,RAB7A,1.1805400378789299e-07,8
LSM8,SRSF3,1.1805062162991338e-07,9
ALDH9A1,KL,1.1804870414522384e-07,4
OGDH,RARS1,1.1804602984000212e-07,2
GALNT15,GALNT16,1.1803885115365938e-07,20
RAB3A,TRAPPC11,1.1803657345987872e-07,16
FPGS,PCBD2,1.1803502530938204e-07,1
CYP2C18,NQO2,1.1803459898374058e-07,1
DBH,POLR2D,1.1803420818523591e-07,1
GNAO1,GRID2,1.1802977439856477e-07,1
PLCG2,PTPRZ1,1.180293025618024e-07,8
NCOA1,RING1,1.1802721093053967e-07,10
BCAR1,PTPRA,1.1802422183321282e-07,16
FZD7,GNG7,1.1802359359805259e-07,16
BTG2,CNOT2,1.1802140598149435e-07,3
FUS,UBE2V1,1.1801171288988722e-07,50
CFLAR,IL6,1.1800903010339425e-07,2
FGF23,FLT3,1.1800876226450191e-07,56
ARNT,GSTA3,1.1800606003475878e-07,2
CEBPA,MYBL2,1.1800396985487775e-07,3
ITPR1,PTHLH,1.1800210863999183e-07,6
LEPR,RHEB,1.1799917731813991e-07,6
COASY,NMNAT1,1.179985638088965e-07,2
CXCL8,DAPK1,1.1799760239334285e-07,24
PIK3C3,PLA2G6,1.1799547919300046e-07,6
ADCY5,PRKCI,1.179945421370121e-07,2
MTF2,SETX,1.1799014860258694e-07,25
MNX1,SLC2A2,1.1798535515250563e-07,2
IDE,TOMM7,1.1798502322357685e-07,4
SCFD1,SERPINA1,1.179789125375456e-07,18
GTF2F1,LIG4,1.1797794030599107e-07,1
RNF20,ROCK2,1.1797468790764043e-07,2
CALM1,KCNJ10,1.1797110488487306e-07,1
BAIAP2L1,DOCK1,1.1796996257640302e-07,8
ACTR2,EREG,1.1796388860174645e-07,18
MAPK3,SNCA,1.179564802110053e-07,16
PRKCH,PTGIR,1.1795055598895487e-07,1
H2BC11,PPP1R12B,1.1794416820976039e-07,3
CHRNA1,PRKACG,1.1794323739877655e-07,1
MAPK8,MYLK,1.1793203288229526e-07,6
AUH,HAL,1.1792280529832055e-07,2
SPTA1,TMED3,1.1792071141769611e-07,3
HCK,TRAF6,1.179157155251076e-07,2
NOX3,PRKCA,1.1791533438554325e-07,1
KDM4B,RAD51B,1.1791126055699496e-07,165
CHRM3,KCNK5,1.1791004721090996e-07,72
MYOF,RRM2,1.1790971399250338e-07,1
KCNQ3,RXRA,1.1790031351210928e-07,2
MT1X,SOD2,1.178975868043608e-07,2
IL6ST,TBX21,1.1789193717544795e-07,3
PIK3C2G,PIK3R6,1.1788845058480213e-07,4
HDAC7,PPP3CA,1.1788636714808037e-07,6
ADRA2A,PRKCE,1.1788544233528844e-07,9
NMT1,SDC4,1.1787982951022444e-07,8
ALOX5,CBR4,1.1787920373151906e-07,4
HDAC4,SMAD7,1.1787399759480917e-07,8
DCC,TCF7L1,1.1786395675625107e-07,12
CCL2,OSMR,1.1786000731083144e-07,27
CYSLTR2,MARCKS,1.178587700790638e-07,12
DGKG,DGKQ,1.1785653022030236e-07,30
SMAD7,USP15,1.1784906692516926e-07,40
NFKB1,SEPHS2,1.1784010656157307e-07,8
MAP2K4,PPP2R1B,1.1783877185145286e-07,6
GLB1,SPTSSA,1.178363327528222e-07,76
ADIPOR1,NFKB1,1.178329398499045e-07,2
LPIN3,PNPLA3,1.1782904962842622e-07,2
ACVR2A,ARRB2,1.1782890627844787e-07,11
EPHA1,EPHA3,1.178247958459148e-07,3
CREBBP,GNAI3,1.1782133459148358e-07,4
SLC26A2,SULT2A1,1.1781762054852152e-07,4
CALML5,KCNJ6,1.1781262254650926e-07,3
GPX6,PPARA,1.17809600926518e-07,6
PIK3R2,PIK3R6,1.1780742604887168e-07,24
PRKCG,SLC32A1,1.1780085484858205e-07,4
DHFR,PRIM2,1.177966599819058e-07,4
GRIN1,PRKG1,1.177964747967053e-07,1
ERCC4,PPP4R2,1.1778611940754041e-07,54
TAB1,TBK1,1.1778421082908608e-07,1
PPP2CA,RAB1A,1.1777994817057287e-07,12
JUN,PPARG,1.1777701282416249e-07,24
MTHFS,SLC23A2,1.1776660831704551e-07,3
NMI,STAT3,1.1776617355370907e-07,6
CACNA2D3,ITGB6,1.1776436863866822e-07,88
PIK3R2,ZDHHC7,1.1776346601306484e-07,12
GRIA4,IGF2,1.17761403073402e-07,8
MLKL,PELI1,1.1775701258542881e-07,3
COG3,STX6,1.1775323460749831e-07,4
DHRS9,DNAJB11,1.1774685743454773e-07,6
ITGB3,PDGFB,1.1774582174971147e-07,125
GSK3B,PDGFB,1.1774501348527999e-07,100
CDK6,STAT5B,1.1773897901079522e-07,12
BCR,MCF2L,1.177387998693713e-07,3
SHISA5,TNC,1.1773496698180494e-07,16
CDC14A,PRKACG,1.1772866059800435e-07,1
CDKN2A,FGF4,1.1772840966909708e-07,6
ADCY3,FCGR2A,1.1772581303263089e-07,62
CDON,IFT140,1.1772399545878036e-07,6
TNFSF13,TNPO1,1.1772073804650063e-07,1
ADCY8,SHH,1.1772016508294902e-07,32
RPL17,RPS26,1.1771814535115171e-07,72
ATP10B,ATP11A,1.1771652347479684e-07,30
CALM3,TCF7L2,1.177151931096313e-07,18
GSTO2,MOCS3,1.1771034280627646e-07,1
FOXO1,PER1,1.1770933561194852e-07,3
ELOVL4,NDUFAB1,1.177058450707591e-07,3
CASR,GNAI1,1.1770494490193073e-07,3
PIK3R2,PPARGC1B,1.1770164359825586e-07,8
MAPKAPK2,MBP,1.1769716875051483e-07,42
NCOA3,VDR,1.1768800032193234e-07,6
NR4A1,RXRG,1.176784895825141e-07,12
DBNL,PRKCB,1.1767616872777886e-07,2
TCF4,TSC2,1.1767582464017323e-07,1
CD3D,RAB5C,1.1767551910679686e-07,2
ADCYAP1,SH3GL3,1.1767390617478668e-07,1
PLK1,POU2F1,1.1767387064764989e-07,1
FXN,UGT2B28,1.176714474054874e-07,8
CAMK2A,ROR1,1.1767043139876421e-07,8
CD40,MAPK10,1.1766768232279734e-07,30
ARCN1,GALNT1,1.1766474512289274e-07,30
KCNN2,RXRA,1.1765951709226859e-07,6
BCR,PLD2,1.1765797580665094e-07,1
MAPK8,PKN1,1.1764731477903467e-07,4
DOK4,RHOA,1.1763506080342268e-07,1
PLA2G2E,SLC38A1,1.1763408909842983e-07,22
DNM2,KIF4B,1.1763087300801308e-07,26
CA2,PLCB1,1.176301296368365e-07,1
CLIC5,TRIOBP,1.1762842389018147e-07,12
DAPK1,TNFRSF10A,1.176148867187976e-07,6
CHN2,MAPK3,1.1761487073158605e-07,2
NT5M,SIRT5,1.1761023301914975e-07,5
DAXX,H2AZ2,1.1760963447571271e-07,3
EIF4E,TFRC,1.1760446524647053e-07,9
NMNAT1,NUP93,1.1759551199475027e-07,1
ADCY9,PRKAG2,1.1759376710579472e-07,8
DCC,UBC,1.1758771271500971e-07,6
KAT8,RASSF1,1.1758732298972063e-07,2
LAMA2,TNN,1.1758678342133067e-07,8
ESR1,FGF21,1.175785154193069e-07,18
ICOS,TAP2,1.1757427995468513e-07,90
GCC1,IGF2R,1.1757200946149737e-07,6
ATG7,TLN1,1.1756931073136911e-07,2
PPARGC1A,PPP2R2B,1.1756843946534683e-07,6
NUP85,PLD2,1.1756672346763253e-07,2
BMP2,PTCH1,1.175632372573971e-07,8
INPP5E,SYNJ2,1.1755973199135982e-07,16
APH1B,VAV3,1.1755914641753407e-07,2
ADGRG6,SMARCA4,1.1755535922475246e-07,1
ATP6V1G1,SLC6A9,1.1755427919979411e-07,5
JUN,SIRT1,1.1755139517344304e-07,5
CSNK2A2,PGAM5,1.1755051769884543e-07,18
ETV6,TRIP11,1.1755047438222199e-07,12
ADCY3,WNT4,1.1754919700471267e-07,12
FMO2,SARS1,1.1754247708495313e-07,1
G6PC2,SHC3,1.1752570916456762e-07,2
GOT1,SDHC,1.1751533897042721e-07,261
ACOX3,SLC25A17,1.1750056172488144e-07,4
NCOR2,PARP1,1.1749881601019752e-07,5
GFRA1,SPTBN1,1.174983736973445e-07,1
ALOX5,LDLR,1.1749154849027832e-07,4
CD38,CYB5A,1.1748525119426034e-07,8
LRP5,NFKB1,1.1747688895743143e-07,3
NCOA7,TNF,1.1747620476398879e-07,1
GALNT3,KRAS,1.1747200671452865e-07,24
MGMT,RAD50,1.1747153113213689e-07,6
ATF3,WNT3,1.1747087125257849e-07,3
DYNC1H1,PKD2,1.1747028816344596e-07,2
APOE,ERBB2,1.1746466910267372e-07,3
PPARG,SEC24B,1.1746399380489307e-07,6
DIO2,ZNF516,1.174499539476533e-07,6
ATP6V1A,SLC22A2,1.1744754147002823e-07,5
SKIL,TRIM33,1.1744738573503542e-07,45
DEPDC1B,LRRC1,1.1744069583485839e-07,4
CPEB3,MAPK14,1.1744002748059756e-07,2
LIMK1,RHOB,1.1743184251750977e-07,48
PRKG1,PTGS1,1.1743173899958492e-07,1
DICER1,EVPL,1.1743126204777354e-07,5
ITPR2,PRKG1,1.1742617473886621e-07,20
H4C4,PML,1.174233794642987e-07,2
APC,MTF2,1.1742182450813488e-07,25
CAMK2A,PML,1.1742153560589941e-07,2
FASLG,RIPK2,1.1741911739853307e-07,480
COG7,SAR1B,1.1741809835541517e-07,2
CR1,FCER2,1.1740443284224966e-07,6
MRPL4,RPL10L,1.1740357332978846e-07,10
NDC1,UBC,1.1740018579509126e-07,4
H4C8,POLD3,1.1739521664665733e-07,60
ALOX5,NUP93,1.1739331429172495e-07,6
ITGA9,VWF,1.1737504568287704e-07,3
PIM1,PRKACG,1.173743179316844e-07,8
H3C11,TCF12,1.1736811700302496e-07,1
EDN2,MAPK3,1.1736686766905535e-07,4
COG6,DCTN2,1.1736608203823569e-07,18
EGR1,NTF3,1.1735855041726149e-07,21
F11,F2,1.1735225145803607e-07,29
PARP1,PIBF1,1.1734686466979838e-07,1
EPB41L2,PTPRS,1.1734258009710175e-07,1
DDO,SLC25A12,1.1733572335970166e-07,2
FGF2,TNC,1.173351736171585e-07,24
LRP2,PIK3R1,1.1733429993566026e-07,8
CUL1,SEC24D,1.173340076210394e-07,3
COPS7B,WASL,1.1732952387433215e-07,2
EXOC4,RAB11FIP3,1.1732679905396282e-07,3
KCNE1,PDIA6,1.1732193172520056e-07,1
ADCY1,SHC4,1.1731519578006555e-07,2
AK4,DCK,1.1731245605148266e-07,9
QPRT,SULT1A1,1.1731021487548787e-07,1
POLD1,SLC29A2,1.1730919879937574e-07,1
DOCK3,ERBIN,1.173046348945661e-07,4
MCPH1,POM121C,1.1729777615876458e-07,4
SMG7,SSU72,1.1729441951047193e-07,1
DNMT3B,SLC26A6,1.1728907267638533e-07,2
ATG12,WIPI1,1.1728678822597871e-07,4
NSF,SPTA1,1.1728586779558015e-07,6
HNF4A,PPP2CA,1.1727811015729839e-07,8
HDAC2,ST3GAL1,1.1727215614108315e-07,12
CLEC7A,PPP3CA,1.1726730164696164e-07,2
RAP1GAP,SHANK3,1.17266857085907e-07,4
NTN4,TNC,1.1726497284314519e-07,4
DCTD,POLD1,1.1725772708359727e-07,2
EPHB3,SRC,1.1725732016835504e-07,12
AKAP11,GNAI3,1.1725494510566642e-07,44
ADAMTS16,ADAMTS2,1.172536032711946e-07,4
GTF3A,POLR2E,1.1724978578551519e-07,36
ITGB3,TNFSF11,1.1723864970800532e-07,14
CHST12,GPC5,1.1723471515789896e-07,4
MAPK11,SMURF1,1.1723231896354491e-07,2
FUS,SH3GL2,1.1723203483084491e-07,20
MAPKAPK2,SDC1,1.1723108880145326e-07,168
HMGCR,UGT1A6,1.1722579410881433e-07,3
PERP,ZNF420,1.1722468018504628e-07,5
JUN,POLR2A,1.1722383994224039e-07,8
CYP2C8,ITPR2,1.1722291147573533e-07,4
PLPP1,RAC1,1.1722139947600851e-07,4
CCN1,F5,1.1721391623975563e-07,4
CCNE1,PRKCB,1.17213789679535e-07,4
LDHC,RET,1.1721366632855279e-07,1
BCL2,RXRG,1.1720677086379804e-07,30
GGA1,NAGLU,1.1720304826656758e-07,4
CDCA7,SERPINI1,1.172007682015419e-07,4
KDR,NFATC2IP,1.1719935224160001e-07,18
DTX1,HDAC4,1.1719758852279938e-07,2
H3C11,TLE3,1.1719068829998201e-07,11
EXOC6,IFT172,1.1718731527665672e-07,5
HSPA7,NUP93,1.1718652637160432e-07,2
CDH1,CSNK2B,1.1718288468280195e-07,6
ITGA11,TNXB,1.1718022818740792e-07,4
MAP3K7,PITX2,1.1717878686237484e-07,115
PRKAR2A,PRKCA,1.1717143364635765e-07,34
RALGDS,VAV2,1.1715108172438704e-07,1
MAPK3,NRXN3,1.1714634688339554e-07,16
CYS1,KIF24,1.1714449588140496e-07,2
CREB5,PRDM16,1.171421012968743e-07,2
COL1A2,FOSL2,1.171390337617595e-07,5
ENPP1,UPP2,1.1713690639680863e-07,2
GRIA4,TET2,1.1713585834627338e-07,6
CCN1,KTN1,1.1713560255088851e-07,2
GPIHBP1,LIPG,1.1713506230216168e-07,8
TUBAL3,YWHAQ,1.1712914164500414e-07,6
FPR2,MMP9,1.171229303286426e-07,13
FDFT1,SLCO1B1,1.1712190484125529e-07,4
BAAT,ETNK2,1.1711897729416165e-07,2
AGO1,FKBP5,1.1711787011731145e-07,2
CNR1,KDM1A,1.1710726255387272e-07,2
CBLB,PPARGC1A,1.1710129218615399e-07,84
NFKB1,NOS1,1.1710092806538341e-07,3
ABCG8,SLC4A2,1.1709979474971988e-07,1
CDS1,IPMK,1.1709735098684074e-07,49
CRK,ROCK2,1.1709659553105212e-07,3
FMO3,UGT1A5,1.1709646519086903e-07,4
ADAM17,STAT1,1.1709562933448492e-07,10
PRKCE,TRPC7,1.1709085738035678e-07,12
AMBRA1,CSNK2A2,1.1709068233519322e-07,9
GSK3B,SHANK3,1.1708779401955766e-07,16
CPB2,SPCS3,1.1708569402912872e-07,6
ETV5,NCOA2,1.1708341979277392e-07,6
PRIM2,SLC32A1,1.1707667368909824e-07,2
HOPX,NKX2-5,1.1707367697511017e-07,2
PGM2,SI,1.1707278792585929e-07,6
MMAA,MMAB,1.1707183489306772e-07,2
ACP6,PISD,1.1706922720122748e-07,1
CAMK2D,NUP210,1.1706830169710968e-07,10
GDA,TXNRD1,1.1706646318998537e-07,1
GNG7,WNT3A,1.170631600544425e-07,2
EPHB2,YWHAQ,1.1705994717106881e-07,6
GFRA1,ST8SIA4,1.170567335395667e-07,20
H2BC11,IGFBP7,1.1705337499279267e-07,3
KCNJ3,MAPK10,1.1705274838291757e-07,6
HSP90B1,RPN1,1.1704889857355738e-07,1
IGF1R,PPP2R1B,1.1703923857853127e-07,2
MSL2,YEATS2,1.17038638336453e-07,1
MAX,PPP2CA,1.1703823510345046e-07,3
MAP3K14,TRAF2,1.170353671514808e-07,28
CACNA1D,COX6B1,1.1703229318982267e-07,1
ATRIP,RBBP8,1.1702812624081026e-07,22
BCL2,BRAF,1.1702807893795852e-07,20
AGGF1,BRAF,1.1702497459964434e-07,2
ALDH2,HNMT,1.1702280211522975e-07,4
PPP2R5E,UBE2E1,1.1702174207428584e-07,3
MAPK3,TAB1,1.1702147707792765e-07,14
CCNE1,MAPK8,1.1701563124022485e-07,4
KMT2B,PF4,1.1701125401941681e-07,1
MTMR9,PIK3R2,1.1700962208743312e-07,304
CDS1,SLC38A4,1.170091934454831e-07,1
ARNT,CYP3A43,1.1700455360141859e-07,2
