gene,degree,importance_sum,importance_mean,n_nodes
PDE6A,34,0.0033834856,0.00019902858,2
CD83,15,0.0033830856,0.0011276952,5
SCN3A,9,0.0033791051,0.00037545612,1
STON1-GTF2A1L,44,0.0033761745,0.0008440436,11
OR2S2,12,0.0033744813,0.00084362034,3
KIF1A,96,0.0033718527,0.00042148159,12
DEPDC5,4,0.0033679795,0.0016839898,2
TRIM39,4,0.003367755,0.0008419388,1
SYN2,36,0.0033645288,0.0005607548,6
OR2B3,8,0.0033625646,0.00084064115,2
IZUMO3,45,0.0033574754,0.0011191586,15
RAP1GAP,11,0.0033535743,0.0003048704,1
FRS3,32,0.0033470765,0.00010459614,1
ATXN2L,12,0.0033452509,0.0008363127,3
TJP1,116,0.0033447128,0.00011533493,4
CFAP298,1,0.003340927,0.003340927,1
OR2AG2,3,0.0033408972,0.0011136323,1
SEMA3B,2,0.0033360384,0.0016680192,1
GLRB,8,0.0033338782,0.00083346956,2
ADCYAP1,24,0.0033338214,0.00013890922,1
ADAMTSL3,4,0.0033292663,0.0008323166,1
NAGK,40,0.0033253734,0.00016626867,2
DDAH2,4,0.003312281,0.0008280703,1
MON1A,4,0.0033121589,0.0008280397,1
MUC19,72,0.0033066187,0.00036740207,8
GADL1,8,0.0033065982,0.00041332477,1
TNFSF15,204,0.0033057858,0.0005509643,34
PRRC2C,1,0.0033052287,0.0033052287,1
MED4,18,0.0033041716,0.0005506953,3
DRD3,60,0.0033040314,0.00016520156,3
RAB31,22,0.0033033928,0.00030030843,2
CSGALNACT2,11,0.0033017984,0.0003001635,1
KLRC4,2,0.0032995811,0.0016497906,1
HAUS6,16,0.0032988356,0.00020617722,1
NRG1,220,0.0032984447,5.9971724e-05,4
DLGAP4,3,0.0032978319,0.0010992773,1
FCAMR,2,0.0032972947,0.0016486474,1
NIPBL,5,0.0032960447,0.0006592089,1
SUPT3H,18,0.0032920379,0.0005486729,3
FIG4,16,0.0032836818,0.00020523011,1
SGF29,6,0.0032822364,0.0010940788,2
TAF4,21,0.0032814392,0.000156259,1
DCUN1D1,6,0.0032798764,0.0010932921,2
P3H2,4,0.003271223,0.00081780576,1
MBD6,4,0.0032705402,0.00081763504,1
TLR5,18,0.0032704563,0.00018169201,1
NID2,16,0.0032686617,0.0016343308,8
CA6,6,0.0032661688,0.0010887228,2
TMIGD3,14,0.0032645226,0.0002331802,1
GPAT3,20,0.003261739,0.00032617387,2
RPP21,228,0.00325267,0.0008131675,57
LAPTM4A,14,0.0032518604,0.0016259302,7
FOXK1,28,0.003248475,0.00081211876,7
PRDM2,20,0.0032454897,0.0016227448,10
OR52E8,3,0.0032439602,0.0010813201,1
METTL7A,3,0.0032386119,0.0010795373,1
OR51E2,6,0.003238596,0.001079532,2
HAPLN1,8,0.0032342803,0.0016171401,4
TNFRSF13B,10,0.003234039,0.00032340392,1
ACVR1C,30,0.003232091,0.00032320913,3
SLAMF6,16,0.0032320167,0.0008080042,4
ATF6,15,0.0032309021,0.00021539348,1
OR4A47,3,0.0032298309,0.0010766103,1
ARHGAP22,7,0.0032271957,0.00046102796,1
PRUNE1,1,0.003226377,0.003226377,1
SYNE2,3,0.003220806,0.001073602,1
LRP8,12,0.0032177716,0.00026814765,1
ZNF544,4,0.0032131518,0.00080328796,1
HMGA1,26,0.0032043085,0.00012324263,1
SEMA6C,2,0.003201683,0.0016008415,1
OR9G4,3,0.0032009794,0.0010669931,1
SULT2B1,13,0.003195415,0.00024580114,1
ALDOB,30,0.0031910217,0.00010636739,1
MYO9B,17,0.0031863216,0.00018743068,1
HNF1B,2,0.0031843758,0.0015921879,1
CNOT3,20,0.0031807201,0.000318072,2
RCAN2,4,0.003173586,0.0007933965,1
PLEKHG5,15,0.0031728968,0.00021152645,1
SLC17A7,14,0.0031680458,0.00022628899,1
IL13,204,0.0031662388,9.312467e-05,6
TBCE,3,0.0031612378,0.001053746,1
ESPN,4,0.0031602609,0.0007900652,1
AGBL3,6,0.0031586243,0.0010528748,2
MIR181C,3,0.0031579921,0.001052664,1
DBNL,15,0.0031479637,0.00020986424,1
TPRKB,3,0.0031465604,0.0010488535,1
ZFP42,18,0.0031448298,0.0015724149,9
SLC16A3,16,0.0031430372,0.00019643983,1
TAF15,21,0.0031383028,0.00014944299,1
SLC24A2,80,0.0031361226,0.0006272245,16
MIR4491,1,0.0031320367,0.0031320367,1
HGS,47,0.0031315354,6.662841e-05,1
MDH1,87,0.0031302078,0.00010793819,3
WIPF3,42,0.0031296196,0.0001490295,2
FIBP,2,0.0031263132,0.0015631566,1
MGAM,36,0.003125757,0.00017365317,2
CYP7B1,24,0.003120611,0.00013002545,1
PRKAR2A,174,0.003119664,3.5858207e-05,2
MT1HL1,4,0.0031114873,0.0007778718,1
CP,15,0.003110894,0.00020739294,1
UBD,72,0.0031102244,0.0007775561,18
ALPK1,6,0.0031014422,0.001033814,2
KCNJ6,22,0.0030961544,0.0001407343,1
NNT,8,0.0030945812,0.00038682265,1
KIAA0586,2,0.0030929693,0.0015464847,1
RNF34,11,0.0030912333,0.0002810212,1
MYBPC1,3,0.0030909758,0.0010303253,1
CARD14,2,0.0030829483,0.0015414741,1
TYR,57,0.0030821543,0.00016221865,3
SHB,60,0.0030800514,0.00030800517,6
TRIT1,4,0.003076614,0.0007691535,1
RHOBTB3,14,0.0030757925,0.00043939892,2
IKZF3,8,0.003075459,0.0015377295,4
TG,4,0.0030751936,0.0007687984,1
TECRL,35,0.0030734062,0.0006146812,7
IRX5,20,0.0030714818,0.0015357409,10
DCTN4,48,0.0030712762,0.00019195476,3
HNRNPAB,6,0.003067591,0.0015337955,3
PRR5,78,0.0030655807,0.00011790695,3
KCNH1,3,0.003064836,0.001021612,1
ZNF697,3,0.003064541,0.0010215136,1
THRAP3,3,0.0030594543,0.0010198181,1
PUM2,8,0.0030581094,0.0015290547,4
HRNR,6,0.0030564726,0.0010188242,2
SHANK3,44,0.0030562552,0.0002778414,4
KCNK5,20,0.0030548074,0.00061096146,4
SLC28A3,72,0.003049625,0.00025413543,6
BCL11B,14,0.0030375316,0.0015187658,7
CPN2,4,0.0030346923,0.00075867306,1
ADGRG6,3,0.0030273364,0.0010091121,1
MIR30B,2,0.0030259986,0.0015129993,1
LY6G6F,4,0.0030236628,0.0007559157,1
ROR2,17,0.0030230554,0.00017782679,1
CPM,6,0.0030217343,0.0010072448,2
AMY1C,30,0.0030216915,0.0002014461,2
UPF1,6,0.00302149,0.00050358166,1
CPB2,12,0.003019401,0.00025161676,1
ABCC9,59,0.0030179978,5.1152507e-05,1
ATP11A,7,0.0030166414,0.00043094877,1
ABCC12,1,0.003015583,0.003015583,1
DNAJB4,1,0.00301486,0.00301486,1
EPHB1,33,0.00300799,0.00027345365,3
IFNL4,1,0.0030010676,0.0030010676,1
ZNF678,3,0.0030001267,0.0010000422,1
UTRN,6,0.0029996757,0.0014998378,3
IL16,13,0.002997472,0.00023057476,1
UQCC1,2,0.0029919476,0.0014959738,1
STARD13,32,0.0029804022,0.00037255028,4
GPR161,7,0.00297859,0.00042551287,1
VAT1,3,0.0029776297,0.0009925432,1
OMA1,4,0.0029751216,0.0007437804,1
DHX37,4,0.0029725707,0.0007431427,1
ZNF875,4,0.002971405,0.00074285123,1
B2M,35,0.0029682445,8.480698e-05,1
NUF2,72,0.0029672415,0.00016484674,4
ME3,27,0.0029657055,0.00032952285,3
UGT2A2,15,0.0029643225,0.0001976215,1
MAP3K8,1375,0.0029635439,5.3882617e-05,25
STOML1,2,0.0029630081,0.0029630081,2
GLB1,665,0.0029614188,8.461196e-05,19
NAV3,12,0.002961329,0.0014806645,6
ADAMTS1,36,0.0029587806,0.0003287534,4
LAIR2,105,0.0029552812,0.0009850936,35
VMP1,2,0.0029519945,0.0014759973,1
MUC5B,12,0.0029514397,0.0002459533,1
TIMM21,2,0.0029508108,0.0014754054,1
CUL2,450,0.0029493663,0.00016385369,25
PFKFB4,12,0.0029459472,0.0002454956,1
BBS12,2,0.002945558,0.001472779,1
F2RL3,20,0.0029399022,0.00014699511,1
ANXA5,49,0.0029345434,0.00041922048,7
KCNV2,18,0.0029307595,0.0009769198,6
AGBL4,6,0.0029277448,0.0009759149,2
RHBDD2,2,0.0029229424,0.0029229424,2
GMDS,13,0.0029174169,0.00022441668,1
CAPN8,6,0.00291693,0.001458465,3
CFI,8,0.002915981,0.00036449762,1
LRRFIP2,2,0.0029119435,0.0014559717,1
HSD17B13,3,0.0029111216,0.00097037386,1
LILRB1,20,0.0029106757,0.00058213517,4
SLC26A1,12,0.0029094403,0.00024245336,1
KCNK6,7,0.002907842,0.000415406,1
ACAP2,2,0.0029076338,0.0014538169,1
CRBN,28,0.002906701,0.00072667527,7
PCBD1,28,0.0029059416,0.00041513448,4
KDM5A,3,0.0029013555,0.0009671185,1
COL24A1,12,0.002894092,0.00048234867,2
UHRF1BP1L,5,0.0028882497,0.0005776499,1
ETV5,16,0.0028866283,0.00036082853,2
KLK3,17,0.002886463,0.00016979194,1
ZNF189,4,0.0028844902,0.00072112255,1
AIF1,8,0.0028824394,0.0014412197,4
OPRK1,144,0.0028815344,0.00016008524,8
LAIR1,130,0.0028757364,0.0005751473,26
OR10D3,3,0.0028673203,0.00095577346,1
ARID5B,12,0.002867003,0.00047783382,2
LRRTM4,21,0.0028631496,0.00095438317,7
WNT5A,325,0.0028565812,4.3947402e-05,5
ASAP2,8,0.0028533665,0.00035667082,1
DDX6,130,0.0028515498,0.00057031,26
GRAP2,78,0.0028506618,0.000109640845,3
SLC6A19,12,0.0028502343,0.00023751952,1
CCNA1,81,0.0028459595,3.51353e-05,1
SDCCAG8,18,0.0028441937,0.00015801076,1
ADAMTS19,8,0.0028414596,0.0007103649,2
RIIAD1,1,0.0028393427,0.0028393427,1
CRTC3,1,0.002837591,0.002837591,1
GSTCD,2,0.0028371261,0.0028371261,2
PPFIA4,10,0.0028358027,0.00028358027,1
PRM1,16,0.002834611,0.0014173056,8
CD53,6,0.0028314642,0.00094382133,2
OPN4,8,0.0028282208,0.0003535276,1
ABI1,33,0.0028211642,8.5489824e-05,1
NOS1,53,0.002818541,5.3180018e-05,1
CACNA1E,55,0.0028173085,0.00025611895,5
TUB,2,0.002817214,0.001408607,1
PKP1,24,0.002813695,0.00023447457,2
ZWINT,36,0.002805739,0.00015587438,2
UBXN4,1,0.002800816,0.002800816,1
ZNRF3,10,0.0027996106,0.00055992213,2
ADAMTS5,80,0.0027989072,0.00027989072,8
ARHGAP32,19,0.002795048,0.0001471078,1
UBE2E1,48,0.0027930718,5.8188994e-05,1
FXYD7,10,0.0027923135,0.00027923135,1
GATB,6,0.0027839819,0.0013919909,3
BTG2,13,0.0027809453,0.00021391887,1
THSD7B,12,0.0027768232,0.0006942058,3
IKBKE,53,0.002764076,5.2152376e-05,1
SHISA5,12,0.0027601565,0.0004600261,2
ANK1,17,0.0027590974,0.00016229984,1
PPP2R2A,31,0.002756117,8.8907e-05,1
AK4,33,0.0027547209,0.00025042918,3
GRM6,17,0.002753086,0.00016194623,1
CD244,3,0.002750827,0.0009169423,1
ROBO4,2,0.0027468512,0.0013734256,1
CTNND2,12,0.002745203,0.0013726015,6
ARAP3,91,0.0027421385,0.00021093374,7
LCE3A,15,0.0027413187,0.0009137729,5
FMO4,5,0.0027404183,0.0005480837,1
RBFOX1,156,0.0027385624,0.00045642705,26
ADGRF4,4,0.0027317,0.00136585,2
COX16,2,0.0027235674,0.0013617837,1
SKAP2,92,0.002722586,0.0006806465,23
ACBD6,5,0.002722283,0.0005444566,1
CLEC12A,3,0.002695793,0.0008985977,1
ABCC4,90,0.002693216,8.977387e-05,3
OR10G4,3,0.0026929895,0.0008976632,1
CREG1,12,0.002692257,0.00067306426,3
KCNN1,5,0.002687267,0.0005374534,1
ARHGAP18,24,0.002686798,0.00044779968,4
UFL1,4,0.0026860777,0.00067151943,1
ZNF767P,9,0.0026830342,0.0008943447,3
SLC16A12,4,0.0026768907,0.0013384453,2
EZH1,3,0.0026708578,0.00089028594,1
PTPRA,28,0.002668962,0.00019064014,2
SERPINB2,9,0.002667767,0.00029641856,1
HHEX,30,0.0026647744,0.00044412905,5
OR6K6,3,0.0026599122,0.0008866374,1
SCN7A,27,0.0026589464,0.00029543848,3
LRRC4C,14,0.0026588053,0.0013294027,7
SIRPG,150,0.002655933,0.0004426555,25
TAP1,19,0.002654885,0.0001397308,1
CRMP1,5,0.002653925,0.000530785,1
PPARGC1B,17,0.0026509895,0.00015594055,1
EN1,8,0.002638297,0.0013191485,4
PLSCR1,2,0.0026369886,0.0013184943,1
GPIHBP1,14,0.0026367812,0.00018834151,1
CCDC187,30,0.0026353432,0.0005270687,6
GARRE1,8,0.0026342492,0.00032928115,1
TNFRSF9,280,0.0026312494,0.00032890617,35
FPR2,19,0.002623625,0.00013808552,1
STX7,2,0.0026231164,0.0013115582,1
MSI2,7,0.002621264,0.00037446627,1
HS3ST3A1,90,0.0026174376,0.0002908264,10
FBXO45,8,0.0026154246,0.0013077123,4
TBX3,96,0.0026135966,0.0008711989,32
KNTC1,36,0.0026129489,0.00014516382,2
SLC25A28,34,0.0026109128,0.0013054564,17
ETV1,16,0.0026065728,0.0013032864,8
ESPNL,4,0.0026047635,0.0006511909,1
TSPAN33,14,0.0026036277,0.0013018139,7
LINC02352,1,0.0025986796,0.0025986796,1
BCL6,40,0.0025985923,0.00012992961,2
ERP44,3,0.002594858,0.0008649526,1
MYH14,20,0.0025885082,0.0001294254,1
MAP3K14,240,0.0025867233,4.3112053e-05,4
MDGA2,6,0.0025859217,0.00086197385,2
OSM,144,0.0025740499,0.00016087812,9
DNAAF3,1,0.002571228,0.002571228,1
RGS17,70,0.0025679497,0.00018342499,5
OPA1,4,0.002561068,0.000640267,1
CLK2,1,0.0025601445,0.0025601445,1
GP1BA,36,0.0025580104,0.00014211168,2
CELSR2,4,0.0025524788,0.0012762394,2
IFI30,35,0.0025502248,0.00036431782,5
LRP1,19,0.0025481728,0.00013411437,1
MBD2,24,0.0025477998,0.00042463333,4
ZCRB1,13,0.0025399807,0.00019538312,1
OAS2,17,0.0025371898,0.00014924645,1
CD300LF,3,0.0025347108,0.0008449036,1
SPARCL1,4,0.002530947,0.0006327368,1
GUCY1B2,12,0.0025304179,0.00021086815,1
CTLA4,888,0.0025266544,0.000105277264,37
TUBG2,40,0.0025253952,0.00025253952,4
COL18A1,60,0.0025233047,0.00016822031,4
MYL6,22,0.0025200087,0.00011454585,1
PROS1,22,0.002519793,0.00011453605,1
DNAH9,3,0.0025190574,0.0008396858,1
UQCRC1,19,0.0025187265,0.00013256456,1
DENND3,12,0.002518534,0.0006296335,3
NCL,16,0.002515887,0.00031448586,2
CACNA1I,39,0.0025146736,0.00019343644,3
SLC18A1,90,0.002512625,0.00016750833,6
ABCB5,12,0.0025115,0.0008371666,4
HOXD1,1,0.0025092731,0.0025092731,1
PAX7,18,0.0025053953,0.00083513185,6
QSOX1,33,0.002503048,0.00022754981,3
PGLYRP3,3,0.0025020961,0.000834032,1
KCNH5,48,0.0024994235,0.00083314115,16
OR52N1,6,0.0024992058,0.00083306857,2
WASHC4,1,0.0024965084,0.0024965084,1
FXYD3,10,0.0024955883,0.00024955883,1
HSPH1,22,0.002492925,0.00022662953,2
UGT8,105,0.0024898595,0.00016599064,7
VRK2,108,0.002489072,0.00013828179,6
KIDINS220,48,0.0024856844,0.00015535527,3
KMT2A,14,0.0024828,0.00017734287,1
CDH11,180,0.0024818936,0.00027576595,20
KCNJ1,12,0.0024683643,0.00041139405,2
KCNIP1,6,0.0024652777,0.0008217592,2
EHD4,2,0.002463415,0.0012317075,1
FLG2,3,0.0024625603,0.00082085346,1
ETNK2,11,0.0024618816,0.00022380742,1
HYDIN,1,0.0024601624,0.0024601624,1
GAS1,90,0.0024556413,0.00027284905,10
HTRA1,3,0.002447103,0.000815701,1
TPK1,96,0.0024467127,0.0003058391,12
LMO4,3,0.002443671,0.000814557,1
GAD2,108,0.002443634,9.050496e-05,4
NRXN3,40,0.0024424363,0.00048848725,8
GRB14,48,0.002440021,0.0003050026,6
FMO2,9,0.0024394307,0.00027104784,1
DNMT3L,75,0.0024390284,0.00048780566,15
PEX5L,2,0.0024389029,0.0024389029,2
GALNT10,24,0.0024388027,0.00030485034,3
MBD4,10,0.0024381327,0.00024381327,1
COL7A1,20,0.0024371915,0.00012185958,1
CAPN14,4,0.0024347976,0.0012173988,2
FAM13A,7,0.002432779,0.00034753984,1
CCL7,44,0.00243224,0.00022111271,4
CLVS2,16,0.0024283032,0.0006070758,4
SFTPD,18,0.0024269877,0.000404498,3
INPP4B,60,0.0024264914,0.0001617661,4
OVGP1,6,0.0024248098,0.00080826995,2
ZNF596,12,0.0024228822,0.00060572056,3
PREX2,26,0.0024224673,0.00018634365,2
NCR3LG1,6,0.0024224161,0.00080747204,2
ANO7,3,0.0024181504,0.00080605014,1
DSEL,25,0.0024168692,0.00048337382,5
ZNF682,8,0.0024148896,0.0006037224,2
UNC13C,22,0.0024144014,0.0012072007,11
APOBEC1,8,0.0024070446,0.00060176116,2
TAS2R38,8,0.0024051962,0.00030064952,1
TNFRSF10D,17,0.0024042784,0.00014142814,1
ZNF181,1,0.002403024,0.002403024,1
NKX3-1,15,0.0024016013,0.00048032022,3
SELENBP1,2,0.0024013857,0.0012006928,1
KALRN,25,0.0024012884,9.605153e-05,1
SIRPA,45,0.0023991528,0.00015994352,3
PNLIPRP1,15,0.0023930164,0.00015953442,1
SLC27A6,28,0.0023865055,0.00034092937,4
EPHA5,7,0.0023830836,0.0003404405,1
B3GALNT1,14,0.0023826251,0.000340375,2
RNF152,20,0.0023787383,0.00047574766,4
CXCL5,17,0.0023786486,0.0001399205,1
GABRG1,64,0.0023692353,0.0002961544,8
PLPPR4,12,0.0023686904,0.00039478173,2
ZNF516,6,0.0023679615,0.0007893205,2
ROR1,24,0.0023638299,0.00019698581,2
SIGLEC6,63,0.0023558456,0.0007852819,21
DOCK7,30,0.0023481173,0.00023481173,3
TIMD4,1,0.0023394907,0.0023394907,1
TTC23,1,0.0023269025,0.0023269025,1
CDSN,6,0.0023214181,0.000773806,2
TAPT1,4,0.0023163152,0.0023163152,4
OR13A1,6,0.0023149597,0.00077165326,2
ECI2,14,0.0023130376,0.00016521697,1
CCN4,4,0.0023119391,0.0011559696,2
LINC-ROR,1,0.0023112681,0.0023112681,1
EDC3,4,0.0023085647,0.0005771412,1
CTRB1,35,0.0023082814,0.0004616563,7
WFS1,30,0.0023059289,0.0003843215,5
CCDC59,6,0.0023052425,0.0011526212,3
WIPI1,11,0.002304687,0.00020951699,1
MLN,252,0.0023040797,0.00016457711,18
GBGT1,1,0.0023013286,0.0023013286,1
TCTN2,6,0.0023006306,0.00038343843,1
EPB41L2,4,0.0022987418,0.00057468546,1
PPP1R3A,8,0.0022941981,0.00057354954,2
MZT1,99,0.0022940692,0.00025489656,11
AP1S3,17,0.0022884626,0.00013461545,1
C1GALT1C1L,2,0.0022841182,0.0011420591,1
HOXA2,20,0.0022834095,0.0004566819,4
POM121L2,12,0.0022793352,0.0011396676,6
SPSB4,21,0.0022788,0.00032554285,3
ATXN8OS,6,0.0022751938,0.0022751938,6
EPB41L3,16,0.002272325,0.00028404064,2
RNF6,12,0.0022665733,0.0003777622,2
ARSA,60,0.002264093,0.000113204645,3
JMJD1C,4,0.0022630463,0.0005657616,1
PDP1,5,0.0022625537,0.00045251072,1
GPR1,1,0.002262125,0.002262125,1
ATXN3,12,0.002255994,0.0001879995,1
RHOD,9,0.0022554693,0.0002506077,1
FBXL3,12,0.0022535108,0.00018779257,1
CX3CR1,98,0.0022532288,0.00016094491,7
HGFAC,4,0.0022526693,0.0005631673,1
CLDN18,30,0.0022524167,0.00022524169,3
HS3ST3B1,72,0.002251481,0.00025016454,8
COL16A1,18,0.0022461081,0.00024956756,2
CDH13,49,0.0022447926,0.00032068463,7
SH3BP2,20,0.0022425265,0.0004485053,4
STAM,33,0.0022398545,6.787438e-05,1
CACNB4,18,0.0022336235,0.00012409019,1
BRMS1L,4,0.0022320487,0.0022320487,4
TECTB,6,0.0022298445,0.00074328145,2
ALDH8A1,10,0.002228082,0.00044561637,2
CDCA7,4,0.0022264584,0.0022264584,4
ARHGAP39,19,0.0022238183,0.00011704307,1
APOA4,34,0.0022207028,0.00013062957,2
NRN1,12,0.0022182765,0.0005545691,3
RGS8,20,0.0022160802,0.00022160803,2
KIR3DL3,12,0.002214881,0.00073829363,4
EOMES,296,0.0022138036,0.00027672545,37
ST3GAL6,19,0.0022028675,0.0001159404,1
OR51L1,3,0.0021986677,0.0007328892,1
RASA2,26,0.0021893042,0.00016840802,2
PIWIL1,8,0.0021889238,0.00054723094,2
SERPINB9,3,0.0021872886,0.0007290962,1
RNF220,4,0.0021867624,0.0005466906,1
SFTA3,2,0.0021847296,0.0010923648,1
ITLN2,8,0.0021827726,0.0021827726,8
ST6GAL1,72,0.0021812518,9.088548e-05,3
CACNA1G,65,0.0021808783,3.3551973e-05,1
RPL22L1,50,0.0021782157,8.7128625e-05,2
DIO1,12,0.0021778985,0.00018149154,1
TMEM30A,3,0.0021740496,0.0007246832,1
LPAR1,46,0.0021690915,9.430832e-05,2
DENND2B,4,0.0021676887,0.00054192217,1
ARHGAP8,28,0.0021668987,7.738924e-05,1
RBMXL2,2,0.0021617475,0.0021617475,2
GBP4,5,0.0021592756,0.00043185512,1
SLC30A8,80,0.0021592341,0.00021592341,8
TRIM72,2,0.0021582905,0.0010791452,1
CTRB2,36,0.0021556988,0.0010778494,18
NDUFAB1,24,0.0021536874,8.9736975e-05,1
SMAD7,156,0.0021518548,5.5175762e-05,4
FGD4,15,0.002150012,0.00014333412,1
SMOX,66,0.002146875,0.00019517046,6
MAP3K21,8,0.0021402868,0.0005350717,2
LILRA2,70,0.0021391055,0.0004278211,14
SEMA4D,45,0.00213867,0.00023763001,5
SDF2L1,28,0.0021383073,0.00015273622,2
P4HA3,17,0.0021373136,0.00012572433,1
PPRC1,5,0.0021372314,0.00042744627,1
FUT1,13,0.0021371602,0.00016439693,1
CPEB1,3,0.0021370715,0.00071235717,1
ADAMTS14,7,0.0021365054,0.00030521507,1
CHRAC1,2,0.0021355834,0.0021355834,2
PECAM1,20,0.002134653,0.00010673265,1
CLEC2D,27,0.0021325212,0.0007108404,9
BACE2,1,0.0021306712,0.0021306712,1
MIR129-1,6,0.0021288756,0.0010644378,3
ZDHHC7,15,0.0021275424,0.00042550848,3
HLA-DMB,348,0.0021232744,7.321636e-05,12
CASP5,6,0.002120912,0.00035348535,1
KCNV1,15,0.00211878,0.00070626,5
SRPK1,3,0.002116299,0.000705433,1
IRF2,26,0.0021140433,0.00016261871,2
GM2A,18,0.0021129525,0.00023477251,2
RGS16,17,0.0021102608,0.00012413299,1
RARB,105,0.0021100922,0.00010048058,5
TRIM9,4,0.0021088081,0.00052720204,1
NHLRC1,2,0.0021082289,0.0021082289,2
TRPV3,5,0.002107309,0.0004214618,1
CALCR,34,0.0021053047,0.00012384146,2
PRM2,4,0.0021023294,0.0021023294,4
MST1R,28,0.0021000337,0.00030000482,4
OR2V1,12,0.0020956295,0.0006985432,4
IFI16,6,0.0020931,0.00034885,1
TMEM86B,72,0.0020925864,0.00034876438,12
CCND2,52,0.0020908404,4.020847e-05,1
LALBA,16,0.0020893912,0.0002611739,2
VPS37A,13,0.002084631,0.00016035623,1
DUSP1,44,0.0020841074,9.473215e-05,2
PIBF1,3,0.002082766,0.00069425534,1
SARM1,7,0.0020814482,0.00029734973,1
PPP1R3B,4,0.0020813437,0.0010406718,2
TPCN2,14,0.0020722724,0.00029603892,2
USP45,4,0.0020713103,0.0005178276,1
ASAP1,112,0.0020692453,0.00014780324,8
DUSP16,15,0.0020682625,0.00013788417,1
MICA,36,0.0020673645,0.00034456074,6
TREML2,3,0.0020671962,0.0006890654,1
KATNA1,1,0.0020666185,0.0020666185,1
SBDS,1,0.0020663228,0.0020663228,1
ZNF804B,15,0.0020645685,0.00068818947,5
FJX1,1,0.002062105,0.002062105,1
GAK,15,0.00206177,0.000412354,3
GABRR1,10,0.0020551514,0.00020551514,1
ABHD17C,15,0.002054368,0.0004108736,3
FAM120B,24,0.0020510193,0.00068367313,8
RMND5A,2,0.0020502696,0.0020502696,2
PXMP4,3,0.0020466126,0.0006822042,1
ZNF771,3,0.0020461795,0.00068205985,1
SLC4A4,32,0.002045047,0.00025563088,4
APBA1,9,0.0020450337,0.00022722597,1
PROM1,8,0.002043655,0.0010218275,4
INSIG1,3,0.0020405294,0.0020405294,3
CFAP410,1,0.002039166,0.002039166,1
MEX3B,4,0.0020369166,0.0020369166,4
OR6S1,12,0.002036545,0.00067884836,4
PLEKHG6,35,0.0020364267,0.0002909181,5
SLC10A6,3,0.0020353934,0.0006784645,1
OR5M1,3,0.0020343517,0.0006781172,1
MRPS6,7,0.0020279053,0.00028970075,1
MFAP3,6,0.0020242555,0.0006747518,2
MRPL4,35,0.002023564,0.00028908055,5
ATP2C2,10,0.0020213132,0.00040426262,2
BPNT2,10,0.00202047,0.00020204701,1
MSH2,19,0.0020177087,0.0001061952,1
ZNF316,1,0.0020149865,0.0020149865,1
EPS8L2,4,0.002006169,0.00050154224,1
EIF5A2,10,0.0020043592,0.00040087185,2
B9D2,23,0.002003715,8.711804e-05,1
GPR15,11,0.0020036083,0.0001821462,1
FABP6,14,0.0019990972,0.00014279266,1
DPF1,4,0.0019971174,0.00049927935,1
SLC9C2,3,0.0019970357,0.0006656786,1
FBXO7,14,0.0019952636,0.00028503765,2
COX10,12,0.0019871176,0.00016559313,1
ANO9,6,0.0019846773,0.00066155905,2
IGFBP5,18,0.001982669,0.00022029656,2
MRPS33,6,0.0019814596,0.00033024326,1
SUCLG2,52,0.0019810966,7.6196025e-05,2
BRD1,30,0.0019770043,0.00019770046,3
PELO,8,0.0019755897,0.0009877948,4
LYPD5,9,0.0019745876,0.0006581959,3
GZMB,78,0.0019730264,7.588563e-05,3
DLGAP1,35,0.0019684064,0.0003936813,7
SST,80,0.0019639472,4.9098682e-05,2
NUTF2,1,0.0019638427,0.0019638427,1
TSPAN8,3,0.0019628282,0.0019628282,3
TMPRSS4,2,0.0019607036,0.0009803518,1
MTHFS,42,0.001958752,0.00013991086,3
CHDH,19,0.0019576957,0.00010303662,1
RPH3A,16,0.0019551073,0.0009775537,8
MAGOH,15,0.0019549557,0.00013033039,1
PNN,2,0.0019490782,0.0009745391,1
RNF14,6,0.0019478159,0.00032463597,1
OR6P1,3,0.0019466133,0.0006488711,1
SLC9A8,60,0.0019447462,0.00048618656,15
BTG4,1,0.001943669,0.001943669,1
HOXA9,2,0.0019431949,0.00097159744,1
ARHGAP20,49,0.001942754,0.00027753628,7
CPPED1,6,0.0019407874,0.00064692914,2
NUPR1,4,0.0019405877,0.0009702938,2
PKD2,10,0.0019399992,0.0003879998,2
NEURL1B,34,0.0019387975,0.00011404691,2
LCE2D,3,0.0019386173,0.0006462058,1
CPLX3,2,0.0019360993,0.00096804963,1
DDR2,12,0.0019359943,0.00048399856,3
EARS2,14,0.0019348047,0.00013820034,1
OR11A1,8,0.0019341038,0.00048352595,2
CD19,60,0.001930508,6.4350264e-05,2
CACNG8,21,0.0019278305,9.1801456e-05,1
LDLRAD4,2,0.0019275856,0.0019275856,2
DNAH11,4,0.0019229599,0.00048073998,1
GGH,11,0.0019207156,0.00017461051,1
TIMMDC1,15,0.0019170876,0.0003834175,3
ARL4A,7,0.0019165119,0.0019165119,7
SLCO1B1,54,0.0019155674,7.0946946e-05,2
PARD3,147,0.0019110553,9.1002636e-05,7
MSGN1,1,0.001910993,0.001910993,1
CRB1,5,0.001909893,0.001909893,5
LCE3E,27,0.0019094896,0.0006364965,9
COPS7B,14,0.0019085724,0.0001363266,1
